"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
-57.9450207466988,"chr6",30139759,30139812,"chr",1,28
-54.8045382448531,"chr6",30139813,30139868,"chr",1,27
-56.9738099014446,"chr6",30139869,30139885,"chr",1,28
-56.5532825323247,"chr6",30139886,30139910,"chr",1,29
-63.6399249541008,"chr6",30139911,30139948,"chr",1,30
-61.7988728432283,"chr6",30139949,30139971,"chr",1,29
-56.9006816566251,"chr6",30139972,30140039,"chr",1,28
-57.4335255217761,"chr6",30140040,30140062,"chr",1,27
-58.3499061882843,"chr6",30140063,30140081,"chr",1,28
-54.7679569001427,"chr6",30140082,30140086,"chr",1,27
-61.4244100035264,"chr6",30140087,30140103,"chr",1,28
-63.7275379639597,"chr6",30140104,30140215,"chr",1,27
-67.3176477118221,"chr6",30140216,30140301,"chr",1,28
-66.6366379592187,"chr6",30140302,30140357,"chr",1,29
-70.4060692607665,"chr6",30140358,30140428,"chr",1,30
-67.9040099615945,"chr6",30140429,30140558,"chr",1,31
-63.2133221521349,"chr6",30140559,30140609,"chr",1,30
-62.8182761229395,"chr6",30140610,30140626,"chr",1,29
-59.7671772986994,"chr6",30140627,30140644,"chr",1,28
-63.301995173962,"chr6",30140645,30140651,"chr",1,29
-61.3445551061802,"chr6",30140652,30140849,"chr",1,30
-60.3538403865324,"chr6",30140850,30140896,"chr",1,29
-56.1436333582064,"chr6",30140897,30140905,"chr",1,28
-51.8323041015432,"chr6",30140906,30141065,"chr",1,27
-51.5054019715278,"chr6",30141066,30141202,"chr",1,26
-51.2424715194467,"chr6",30141203,30141216,"chr",1,25
-50.1195331462061,"chr6",30141217,30141221,"chr",1,24
-53.7994109887106,"chr6",30141222,30141347,"chr",1,23
-52.8664648613961,"chr6",30141348,30141353,"chr",1,22
-50.9834626787942,"chr6",30141354,30141417,"chr",1,21
-52.6984766798325,"chr6",30141418,30141523,"chr",1,22
-55.4684882859505,"chr6",30141524,30141637,"chr",1,23
-53.5674561855544,"chr6",30141638,30141670,"chr",1,22
-51.50912320153,"chr6",30141671,30141679,"chr",1,23
-52.1738492522058,"chr6",30141680,30141685,"chr",1,22
-51.2229634463058,"chr6",30141686,30141795,"chr",1,23
-50.6870712878325,"chr6",30141796,30142031,"chr",1,24
-55.7156227319484,"chr6",30142032,30142373,"chr",1,25
-59.9586250799835,"chr6",30142374,30142520,"chr",1,26
-57.7944762679944,"chr6",30142521,30142524,"chr",1,25
-53.2708156829104,"chr6",30142525,30142552,"chr",1,24
-58.9601478887954,"chr6",30142553,30142577,"chr",1,25
-63.1728452161176,"chr6",30142578,30142620,"chr",1,26
-63.2293239622785,"chr6",30142621,30142661,"chr",1,27
-67.5547772745811,"chr6",30142662,30142684,"chr",1,28
-65.3855056179896,"chr6",30142685,30142691,"chr",1,27
-62.7015989530501,"chr6",30142692,30142805,"chr",1,26
-63.5185973611484,"chr6",30142806,30142857,"chr",1,27
-60.6438058022113,"chr6",30142858,30142915,"chr",1,28
-67.0339654598643,"chr6",30142916,30143014,"chr",1,29
-66.1175847933562,"chr6",30143015,30143033,"chr",1,28
-62.5274750454937,"chr6",30143034,30143046,"chr",1,27
-60.9817487913113,"chr6",30143047,30143431,"chr",1,28
-57.2123174897635,"chr6",30143432,30143576,"chr",1,27
-53.6774996145009,"chr6",30143577,30143578,"chr",1,26
-53.1601504790814,"chr6",30143579,30143631,"chr",1,25
-49.8613425331014,"chr6",30143632,30143679,"chr",1,24
-48.1463285320631,"chr6",30143680,30143833,"chr",1,23
-45.3763169259451,"chr6",30143834,30143852,"chr",1,22
-45.796844295065,"chr6",30143853,30143945,"chr",1,21
-47.8551772790894,"chr6",30143946,30144047,"chr",1,20
-48.3910694375626,"chr6",30144048,30144924,"chr",1,19
-46.7219445957343,"chr6",30144925,30145503,"chr",1,20
-46.6879688419668,"chr6",30145504,30146009,"chr",1,21
-41.659417397851,"chr6",30146010,30147340,"chr",1,20
-48.4422769729544,"chr6",30147341,30147363,"chr",1,21
-47.9052386975536,"chr6",30147364,30147439,"chr",1,22
-52.3017109895308,"chr6",30147440,30148210,"chr",1,23
-48.0587086414956,"chr6",30148211,30148349,"chr",1,22
-42.3693764356107,"chr6",30148350,30148435,"chr",1,21
-35.7129233322269,"chr6",30148436,30148599,"chr",1,20
-36.8230073246727,"chr6",30148600,30148636,"chr",1,21
-34.4468278413891,"chr6",30148637,30148714,"chr",1,22
-39.2474581992875,"chr6",30148715,30148935,"chr",1,23
-37.9869358896056,"chr6",30148936,30149057,"chr",1,24
-38.3249200973493,"chr6",30149058,30149166,"chr",1,25
-42.9664136587014,"chr6",30149167,30149251,"chr",1,26
-47.0289045939737,"chr6",30149252,30149426,"chr",1,27
-49.3308021149124,"chr6",30149427,30149538,"chr",1,28
-46.4067855290858,"chr6",30149539,30149547,"chr",1,29
-46.3611026091174,"chr6",30149548,30149612,"chr",1,30
-42.0356492968148,"chr6",30149613,30149623,"chr",1,29
-43.5707157585613,"chr6",30149624,30149631,"chr",1,30
-51.787491530472,"chr6",30149632,30149646,"chr",1,31
-52.4685012830753,"chr6",30149647,30149658,"chr",1,30
-48.7378672637484,"chr6",30149659,30149791,"chr",1,29
-47.9208688556501,"chr6",30149792,30150055,"chr",1,28
-41.5307091979971,"chr6",30150056,30150058,"chr",1,27
-43.0764354521796,"chr6",30150059,30150069,"chr",1,26
-47.0662074913143,"chr6",30150070,30150092,"chr",1,27
-47.9556974418832,"chr6",30150093,30150286,"chr",1,28
-52.3196406277757,"chr6",30150287,30150322,"chr",1,29
-53.9887654696041,"chr6",30150323,30150494,"chr",1,28
-54.0227412233716,"chr6",30150495,30150525,"chr",1,27
-55.9801812911533,"chr6",30150526,30150540,"chr",1,26
-49.1973217160499,"chr6",30150541,30150583,"chr",1,25
-51.7208522954427,"chr6",30150584,30150649,"chr",1,25
-50.610768302997,"chr6",30150650,30150848,"chr",1,24
-55.6328652671308,"chr6",30150849,30151060,"chr",1,25
-50.8322349092324,"chr6",30151061,30151093,"chr",1,24
-46.6195375819102,"chr6",30151094,30151352,"chr",1,23
-47.880059891592,"chr6",30151353,30151424,"chr",1,22
-51.2433233632557,"chr6",30151425,30151468,"chr",1,23
-49.6550165085531,"chr6",30151469,30151510,"chr",1,24
-52.705602748241,"chr6",30151511,30151642,"chr",1,25
-57.2623440849684,"chr6",30151643,30151664,"chr",1,26
-56.9243598772247,"chr6",30151665,30151722,"chr",1,25
-58.8856119351523,"chr6",30151723,30151826,"chr",1,26
-66.4288074576128,"chr6",30151827,30151895,"chr",1,27
-62.3663165223405,"chr6",30151896,30151934,"chr",1,26
-65.2301858219722,"chr6",30151935,30152002,"chr",1,27
-69.5395024969728,"chr6",30152003,30152163,"chr",1,28
-69.6913379571483,"chr6",30152164,30152242,"chr",1,29
-71.225586336684,"chr6",30152243,30152259,"chr",1,30
-74.7879740808816,"chr6",30152260,30152336,"chr",1,31
-78.8074008960118,"chr6",30152337,30152398,"chr",1,32
-81.8308702552115,"chr6",30152399,30152453,"chr",1,33
-79.9595437253335,"chr6",30152454,30152510,"chr",1,33
-84.5459287021841,"chr6",30152511,30152531,"chr",1,34
-87.4699452880107,"chr6",30152532,30152543,"chr",1,33
-90.3447368469478,"chr6",30152544,30152544,"chr",1,32
-82.5486676311962,"chr6",30152545,30152631,"chr",1,31
-74.3318918592855,"chr6",30152632,30152673,"chr",1,30
-75.3291676387256,"chr6",30152674,30152700,"chr",1,31
-73.4844314128872,"chr6",30152701,30152785,"chr",1,32
-77.891562759942,"chr6",30152786,30152830,"chr",1,33
-73.9017907208073,"chr6",30152831,30152881,"chr",1,32
-77.7955189660753,"chr6",30152882,30152906,"chr",1,33
-75.4084616691086,"chr6",30152907,30152927,"chr",1,34
-74.9514892263584,"chr6",30152928,30152946,"chr",1,35
-70.5875460404659,"chr6",30152947,30152947,"chr",1,34
-71.1245843158667,"chr6",30152948,30153013,"chr",1,33
-72.0732667553685,"chr6",30153014,30153019,"chr",1,34
-74.4494462386521,"chr6",30153020,30153125,"chr",1,33
-77.2023459606838,"chr6",30153126,30153164,"chr",1,34
-75.6297011871909,"chr6",30153165,30153246,"chr",1,33
-70.9882076258389,"chr6",30153247,30153259,"chr",1,32
-71.7248713990139,"chr6",30153260,30153285,"chr",1,33
-66.70277443488,"chr6",30153286,30153291,"chr",1,32
-66.4178704670413,"chr6",30153292,30153399,"chr",1,33
-63.0546069953777,"chr6",30153400,30153400,"chr",1,32
-60.1840970290499,"chr6",30153401,30153434,"chr",1,31
-61.2345594293712,"chr6",30153435,30153454,"chr",1,32
-61.2802423493396,"chr6",30153455,30153508,"chr",1,31
-63.1522121729212,"chr6",30153509,30153514,"chr",1,32
-60.1016259332333,"chr6",30153515,30153520,"chr",1,31
-63.6642564229194,"chr6",30153521,30153541,"chr",1,32
-65.9222304490853,"chr6",30153542,30153676,"chr",1,33
-61.3654891123579,"chr6",30153677,30153749,"chr",1,32
-60.4759991617891,"chr6",30153750,30153750,"chr",1,31
-63.3116209811729,"chr6",30153751,30153836,"chr",1,32
-64.7165163207355,"chr6",30153837,30153844,"chr",1,33
-57.1733207982749,"chr6",30153845,30153934,"chr",1,32
-54.3094514986432,"chr6",30153935,30153959,"chr",1,31
-55.8977583533458,"chr6",30153960,30153969,"chr",1,30
-48.8111159315696,"chr6",30153970,30154035,"chr",1,29
-48.6592804713942,"chr6",30154036,30154183,"chr",1,28
-45.0968927271965,"chr6",30154184,30154253,"chr",1,27
-42.0734233679968,"chr6",30154254,30154292,"chr",1,26
-40.1121713100693,"chr6",30154293,30154417,"chr",1,25
-44.0543308336402,"chr6",30154418,30154421,"chr",1,26
-49.1467247659143,"chr6",30154422,30154459,"chr",1,27
-44.5603397890637,"chr6",30154460,30154519,"chr",1,26
-40.251023114063,"chr6",30154520,30154529,"chr",1,25
-42.753082413235,"chr6",30154530,30154547,"chr",1,24
-41.7558066337948,"chr6",30154548,30154618,"chr",1,23
-43.0271233825232,"chr6",30154619,30154668,"chr",1,24
-38.6199920354684,"chr6",30154669,30154701,"chr",1,23
-40.6720973989812,"chr6",30154702,30154754,"chr",1,24
-39.1378490194455,"chr6",30154755,30155171,"chr",1,23
-41.5249063164122,"chr6",30155172,30155415,"chr",1,22
-40.5762238769104,"chr6",30155416,30155472,"chr",1,21
-40.1456528858497,"chr6",30155473,30155610,"chr",1,20
-37.392753163818,"chr6",30155611,30155642,"chr",1,19
-45.768851515205,"chr6",30155643,30155704,"chr",1,20
-51.4926647341114,"chr6",30155705,30155830,"chr",1,21
-53.3613212367413,"chr6",30155831,30155902,"chr",1,22
-56.5198180766453,"chr6",30155903,30155956,"chr",1,23
-58.7012250833763,"chr6",30155957,30155965,"chr",1,24
-59.1590903837891,"chr6",30155966,30156074,"chr",1,25
-60.7313720673232,"chr6",30156075,30156170,"chr",1,26
-63.2069727810889,"chr6",30156171,30156182,"chr",1,27
-64.8734878920413,"chr6",30156183,30156354,"chr",1,28
-69.6726104610949,"chr6",30156355,30156434,"chr",1,29
-68.4217457645512,"chr6",30156435,30156535,"chr",1,30
-73.3476281011306,"chr6",30156536,30156612,"chr",1,31
-75.5228816762121,"chr6",30156613,30156642,"chr",1,32
-79.1549486695017,"chr6",30156643,30156667,"chr",1,33
-78.4182848963267,"chr6",30156668,30156669,"chr",1,32
-80.2630211221652,"chr6",30156670,30156693,"chr",1,31
-85.684130483505,"chr6",30156694,30156800,"chr",1,32
-89.0264104300626,"chr6",30156801,30156889,"chr",1,33
-89.4833828728128,"chr6",30156890,30156902,"chr",1,32
-88.4329204724915,"chr6",30156903,30156966,"chr",1,31
-86.1749464463255,"chr6",30156967,30156974,"chr",1,30
-89.1373389672782,"chr6",30156975,30156996,"chr",1,31
-89.4222429351168,"chr6",30156997,30157000,"chr",1,30
-93.2491121124826,"chr6",30157001,30157006,"chr",1,31
-93.1926333663218,"chr6",30157007,30157100,"chr",1,30
-94.4867197529968,"chr6",30157101,30157150,"chr",1,31
-96.1634146958998,"chr6",30157151,30157192,"chr",1,32
-94.7585193563372,"chr6",30157193,30157197,"chr",1,31
-92.8865495327556,"chr6",30157198,30157221,"chr",1,30
-96.04146634707,"chr6",30157222,30157233,"chr",1,31
-99.8372362163805,"chr6",30157234,30157342,"chr",1,32
-94.7448422841064,"chr6",30157343,30157393,"chr",1,31
-96.6977463493559,"chr6",30157394,30157543,"chr",1,32
-102.412274896198,"chr6",30157544,30157560,"chr",1,33
-106.599329669482,"chr6",30157561,30157591,"chr",1,34
-105.328012920753,"chr6",30157592,30157606,"chr",1,33
-102.492391101369,"chr6",30157607,30157649,"chr",1,32
-102.058920222405,"chr6",30157650,30157670,"chr",1,33
-93.6828218710181,"chr6",30157671,30157699,"chr",1,32
-88.6542120659301,"chr6",30157700,30157709,"chr",1,33
-84.7120525423591,"chr6",30157710,30157717,"chr",1,32
-80.3155802503819,"chr6",30157718,30157788,"chr",1,31
-78.446923747752,"chr6",30157789,30157828,"chr",1,30
-81.0502559080884,"chr6",30157829,30157839,"chr",1,31
-81.9409084973158,"chr6",30157840,30157999,"chr",1,32
-81.483043196903,"chr6",30158000,30158006,"chr",1,31
-79.4309378333903,"chr6",30158007,30158015,"chr",1,30
-78.4945527972046,"chr6",30158016,30158050,"chr",1,31
-78.160613339937,"chr6",30158051,30158103,"chr",1,32
-76.5883316564029,"chr6",30158104,30158104,"chr",1,31
-82.1937073324041,"chr6",30158105,30158169,"chr",1,32
-80.6586408706575,"chr6",30158170,30158231,"chr",1,31
-78.9921257597052,"chr6",30158232,30158234,"chr",1,30
-73.2683125407989,"chr6",30158235,30158241,"chr",1,29
-73.1641381586697,"chr6",30158242,30158320,"chr",1,30
-73.3408835638029,"chr6",30158321,30158422,"chr",1,31
-74.1371924968826,"chr6",30158423,30158456,"chr",1,32
-69.338069927829,"chr6",30158457,30158460,"chr",1,31
-72.0389140624696,"chr6",30158461,30158545,"chr",1,32
-67.1130317258902,"chr6",30158546,30158602,"chr",1,31
-64.9316247191593,"chr6",30158603,30158655,"chr",1,30
-66.9838227654179,"chr6",30158656,30158671,"chr",1,31
-63.3517557721282,"chr6",30158672,30158698,"chr",1,30
-59.332328956998,"chr6",30158699,30158806,"chr",1,29
-60.0485040239104,"chr6",30158807,30158827,"chr",1,30
-56.7062240773528,"chr6",30158828,30158830,"chr",1,29
-54.2306233635871,"chr6",30158831,30159006,"chr",1,28
-56.1722701049971,"chr6",30159007,30159011,"chr",1,29
-53.9575379826723,"chr6",30159012,30159014,"chr",1,30
-52.420064871501,"chr6",30159015,30159018,"chr",1,31
-49.4576723505484,"chr6",30159019,30159037,"chr",1,30
-50.7085370470921,"chr6",30159038,30159105,"chr",1,29
-49.4144506604171,"chr6",30159106,30159150,"chr",1,28
-49.500813802726,"chr6",30159151,30159225,"chr",1,29
-52.4268470686548,"chr6",30159226,30159231,"chr",1,30
-49.2719302543405,"chr6",30159232,30159318,"chr",1,29
-43.8508208930007,"chr6",30159319,30159459,"chr",1,28
-41.8979168277512,"chr6",30159460,30159462,"chr",1,27
-38.0041885824831,"chr6",30159463,30159530,"chr",1,26
-41.85428472933,"chr6",30159531,30159627,"chr",1,27
-46.7262710787335,"chr6",30159628,30159724,"chr",1,28
-52.8567668752814,"chr6",30159725,30159805,"chr",1,29
-47.1422383284396,"chr6",30159806,30159958,"chr",1,28
-48.4561603805075,"chr6",30159959,30160005,"chr",1,29
-48.8896312594719,"chr6",30160006,30160010,"chr",1,28
-47.9989786702444,"chr6",30160011,30160012,"chr",1,27
-44.1721094928786,"chr6",30160013,30160057,"chr",1,26
-40.6094790031925,"chr6",30160058,30160081,"chr",1,25
-42.7458112381712,"chr6",30160082,30160210,"chr",1,26
-43.6821962743569,"chr6",30160211,30160227,"chr",1,25
-39.8864264050464,"chr6",30160228,30160578,"chr",1,24
-34.2810507290453,"chr6",30160579,30160723,"chr",1,23
-34.3852251111745,"chr6",30160724,30161075,"chr",1,22
-33.5889161780948,"chr6",30161076,30161082,"chr",1,21
-31.5367181318362,"chr6",30161083,30161133,"chr",1,20
-27.3496633585523,"chr6",30161134,30162344,"chr",1,19
-33.2315903933763,"chr6",30162345,30162443,"chr",1,20
-35.8069926623659,"chr6",30162444,30162446,"chr",1,21
-38.0293865536759,"chr6",30162447,30162451,"chr",1,22
-36.2134131080754,"chr6",30162452,30162586,"chr",1,23
-37.3101810422903,"chr6",30162587,30162762,"chr",1,24
-38.1271794503885,"chr6",30162763,30162800,"chr",1,25
-36.862438262856,"chr6",30162801,30162895,"chr",1,26
-37.724449651754,"chr6",30162896,30162948,"chr",1,27
-43.7483038391196,"chr6",30162949,30163015,"chr",1,28
-45.6794615109438,"chr6",30163016,30163030,"chr",1,29
-42.8614253433383,"chr6",30163031,30163197,"chr",1,30
-42.6200635409934,"chr6",30163198,30163317,"chr",1,31
-44.3191040050738,"chr6",30163318,30163350,"chr",1,32
-43.6029289381614,"chr6",30163351,30163355,"chr",1,31
-44.0261090076959,"chr6",30163356,30163425,"chr",1,32
-46.5251109061287,"chr6",30163426,30163442,"chr",1,33
-43.9217787457923,"chr6",30163443,30163585,"chr",1,32
-41.9801320043823,"chr6",30163586,30163656,"chr",1,31
-41.8937688620733,"chr6",30163657,30163660,"chr",1,30
-43.9120104044465,"chr6",30163661,30163708,"chr",1,31
-45.7635381536469,"chr6",30163709,30163734,"chr",1,32
-45.7184871135147,"chr6",30163735,30163796,"chr",1,33
-41.8683909666678,"chr6",30163797,30163820,"chr",1,32
-42.2023304239354,"chr6",30163821,30163827,"chr",1,31
-43.1761291823715,"chr6",30163828,30163937,"chr",1,32
-37.0456333858235,"chr6",30163938,30163953,"chr",1,31
-33.8871365459195,"chr6",30163954,30163976,"chr",1,30
-31.711882970838,"chr6",30163977,30163980,"chr",1,29
-34.0795122863121,"chr6",30163981,30164019,"chr",1,30
-33.9027668811788,"chr6",30164020,30164029,"chr",1,29
-32.5888448291108,"chr6",30164030,30164063,"chr",1,28
-35.3222689321923,"chr6",30164064,30164117,"chr",1,29
-40.9832968113892,"chr6",30164118,30164233,"chr",1,30
-44.3826506483988,"chr6",30164234,30164235,"chr",1,31
-47.0320193451232,"chr6",30164236,30164255,"chr",1,32
-44.8425322211101,"chr6",30164256,30164282,"chr",1,33
-42.7061999861314,"chr6",30164283,30164348,"chr",1,32
-36.8242729513074,"chr6",30164349,30164350,"chr",1,31
-35.326610056445,"chr6",30164351,30164388,"chr",1,32
-37.5413421787698,"chr6",30164389,30164485,"chr",1,31
-35.3189482874599,"chr6",30164486,30164513,"chr",1,30
-37.3775498951292,"chr6",30164514,30164623,"chr",1,31
-41.7242696649917,"chr6",30164624,30164665,"chr",1,32
-46.0034585780738,"chr6",30164666,30164707,"chr",1,33
-44.9066906438589,"chr6",30164708,30164709,"chr",1,32
-41.9806573779301,"chr6",30164710,30164761,"chr",1,31
-46.5117941018409,"chr6",30164762,30164832,"chr",1,32
-45.6947956937427,"chr6",30164833,30164833,"chr",1,31
-44.0181007508396,"chr6",30164834,30165003,"chr",1,30
-43.1560893619417,"chr6",30165004,30165070,"chr",1,29
-38.2841030125382,"chr6",30165071,30165136,"chr",1,28
-36.352945340714,"chr6",30165137,30165156,"chr",1,27
-40.6234392002874,"chr6",30165157,30165191,"chr",1,28
-45.6838928403658,"chr6",30165192,30165234,"chr",1,29
-45.9252546427107,"chr6",30165235,30165242,"chr",1,28
-50.1069926237777,"chr6",30165243,30165266,"chr",1,29
-51.9229660693781,"chr6",30165267,30165279,"chr",1,28
-56.9515758744662,"chr6",30165280,30165490,"chr",1,27
-55.2525354103858,"chr6",30165491,30165524,"chr",1,26
-56.7238432051758,"chr6",30165525,30165547,"chr",1,27
-60.4274045322489,"chr6",30165548,30165620,"chr",1,28
-57.9284026338161,"chr6",30165621,30165697,"chr",1,27
-55.9101610914429,"chr6",30165698,30165698,"chr",1,26
-57.1749022789755,"chr6",30165699,30165707,"chr",1,25
-56.4885634887935,"chr6",30165708,30165771,"chr",1,26
-60.1871231662677,"chr6",30165772,30165840,"chr",1,27
-62.210697882095,"chr6",30165841,30165924,"chr",1,28
-64.5768618694348,"chr6",30165925,30165943,"chr",1,29
-67.1187891873322,"chr6",30165944,30166011,"chr",1,30
-68.5726617453262,"chr6",30166012,30166035,"chr",1,31
-70.8214690607025,"chr6",30166036,30166170,"chr",1,32
-69.8476703022664,"chr6",30166171,30166179,"chr",1,31
-71.0117011892191,"chr6",30166180,30166206,"chr",1,32
-73.8297373568246,"chr6",30166207,30166213,"chr",1,31
-71.1288932221839,"chr6",30166214,30166333,"chr",1,30
-68.7612639067099,"chr6",30166334,30166359,"chr",1,29
-70.6110445281057,"chr6",30166360,30166391,"chr",1,30
-69.0483379617912,"chr6",30166392,30166449,"chr",1,31
-73.21670362579,"chr6",30166450,30166512,"chr",1,32
-77.5976289522017,"chr6",30166513,30166525,"chr",1,33
-71.9366010730047,"chr6",30166526,30166683,"chr",1,32
-76.2555054990819,"chr6",30166684,30166770,"chr",1,33
-75.8323254295474,"chr6",30166771,30166778,"chr",1,32
-72.4329715925378,"chr6",30166779,30166787,"chr",1,31
-70.5814438433374,"chr6",30166788,30166870,"chr",1,30
-72.0847094711432,"chr6",30166871,30166872,"chr",1,31
-73.2831226418782,"chr6",30166873,30166905,"chr",1,32
-74.7807855367406,"chr6",30166906,30166944,"chr",1,31
-72.7221839290713,"chr6",30166945,30167036,"chr",1,30
-68.4429950159892,"chr6",30167037,30167060,"chr",1,29
-65.7095709129078,"chr6",30167061,30167225,"chr",1,28
-61.4390770533345,"chr6",30167226,30167242,"chr",1,27
-63.6904522655172,"chr6",30167243,30167395,"chr",1,28
-59.5087142844501,"chr6",30167396,30167409,"chr",1,27
-61.6982014084632,"chr6",30167410,30167414,"chr",1,26
-63.2356745196345,"chr6",30167415,30167637,"chr",1,25
-63.9911968631322,"chr6",30167638,30167670,"chr",1,26
-62.5198890683422,"chr6",30167671,30167688,"chr",1,25
-64.3186443670695,"chr6",30167689,30167694,"chr",1,26
-65.6771148165021,"chr6",30167695,30167732,"chr",1,27
-65.177266005198,"chr6",30167733,30167770,"chr",1,28
-65.86360479538,"chr6",30167771,30167870,"chr",1,27
-65.86360479538,"chr6",30167871,30167871,"chr",1,27
-67.4933776752023,"chr6",30167872,30167885,"chr",1,27
-63.1466579053398,"chr6",30167886,30167935,"chr",1,26
-65.2909851221062,"chr6",30167936,30167959,"chr",1,27
-64.6427415942482,"chr6",30167960,30168077,"chr",1,28
-65.8358496587368,"chr6",30168078,30168191,"chr",1,29
-70.6666526137304,"chr6",30168192,30168316,"chr",1,30
