"rawScores","guideScore","log2_rate_ratio","repl1_bf","repl2_bf","chrom","label","start","end"
-6.39015965765303,-6.39015965765303,1,-1.74322843337565,-4.64693122427738,"chr6","chr",30143416,30149556
1.54572625418246,1.54572625418246,1,-2.51123398740069,4.05696024158315,"chr6","chr",30143547,30149559
1.66912484182836,1.66912484182836,1,-0.533219199051306,2.20234404087966,"chr6","chr",30145425,30149823
0.0339757537674767,0.0339757537674767,1,-1.84278566095852,1.87676141472599,"chr6","chr",30146004,30149995
-6.78285957510346,-6.78285957510346,1,-2.87505239634933,-3.90780717875414,"chr6","chr",30147841,30150041
0.537038275400834,0.537038275400834,1,-1.0521084777829,1.58914675318373,"chr6","chr",30147864,30152448
-4.39647229197719,-4.39647229197719,1,-0.17025009746018,-4.22622219451701,"chr6","chr",30147940,30157218
-1.11008399244575,-1.11008399244575,1,-0.826304783398816,-0.283779209046933,"chr6","chr",30149100,30150150
2.37617948328355,2.37617948328355,1,2.65995869233049,-0.283779209046933,"chr6","chr",30149137,30152520
-4.80063035789842,-4.80063035789842,1,-2.22792779879029,-2.57270255910813,"chr6","chr",30149215,30150561
1.26052230968188,1.26052230968188,1,-0.540996531935788,1.80151884161767,"chr6","chr",30149436,30150853
-0.337984207743694,-0.337984207743694,1,-0.0542049986967612,-0.283779209046933,"chr6","chr",30149558,30151165
-4.64149356135204,-4.64149356135204,1,-1.31196680415438,-3.32952675719767,"chr6","chr",30149667,30152747
-4.06249093527236,-4.06249093527236,1,-1.43759589277243,-2.62489504249993,"chr6","chr",30149752,30151396
-2.30189752093863,-2.30189752093863,1,0.000646022780397715,-2.30254354371903,"chr6","chr",30149927,30151954
2.92401658582658,2.92401658582658,1,-0.490318293063563,3.41433487889014,"chr6","chr",30150039,30152032
0.0456829199683462,0.0456829199683462,1,0.0808329716239875,-0.0351500516556413,"chr6","chr",30150048,30152955
-1.53506646174652,-1.53506646174652,1,-0.533219199051306,-1.00184726269522,"chr6","chr",30150124,30157670
-8.21677577191063,-8.21677577191063,1,-4.00991128668313,-4.2068644852275,"chr6","chr",30150132,30152132
-3.98977203913477,-3.98977203913477,1,-3.70599283008784,-0.283779209046933,"chr6","chr",30150570,30152331
-0.889489950568866,-0.889489950568866,1,-0.270008761829335,-0.619481188739531,"chr6","chr",30150593,30153250
-4.36394318589252,-4.36394318589252,1,-1.55406257182863,-2.80988061406389,"chr6","chr",30150787,30152447
-1.57264477349287,-1.57264477349287,1,0.442558637546288,-2.01520341103916,"chr6","chr",30151084,30152665
-5.02209696413388,-5.02209696413388,1,-2.91393741396917,-2.10815955016471,"chr6","chr",30151349,30152786
-3.36326347166363,-3.36326347166363,1,-2.58514398532007,-0.778119486343559,"chr6","chr",30151925,30152900
1.58830685470256,1.58830685470256,1,-0.756732717778899,2.34503957248145,"chr6","chr",30151969,30153460
-3.05058623968792,-3.05058623968792,1,-1.84161992187553,-1.20896631781238,"chr6","chr",30152011,30153015
-4.55674133672741,-4.55674133672741,1,-3.02478828525305,-1.53195305147436,"chr6","chr",30152143,30153177
-1.96125205792753,-1.96125205792753,1,1.5579223600414,-3.51917441796893,"chr6","chr",30152223,30153793
-7.54319552246058,-7.54319552246058,1,-3.58242761769585,-3.96076790476474,"chr6","chr",30152327,30153345
-2.86386929963168,-2.86386929963168,1,-2.58009009058474,-0.283779209046933,"chr6","chr",30152435,30153435
-4.30931667500068,-4.30931667500068,1,-2.57256797440874,-1.73674870059194,"chr6","chr",30152503,30154020
-0.151835460175459,-0.151835460175459,1,2.08585204316456,-2.23768750334002,"chr6","chr",30152664,30153536
-1.53424837953565,-1.53424837953565,1,1.33990986174277,-2.87415824127842,"chr6","chr",30152743,30154255
-3.56238774419769,-3.56238774419769,1,-0.613987256050503,-2.94840048814718,"chr6","chr",30152760,30153684
-4.01942681513017,-4.01942681513017,1,-0.533219199051306,-3.48620761607886,"chr6","chr",30152837,30158199
-3.02346935919969,-3.02346935919969,1,-2.73969015015276,-0.283779209046933,"chr6","chr",30152899,30153754
-0.430570991060648,-0.430570991060648,1,-0.135604087782051,-0.294966903278597,"chr6","chr",30152954,30154973
-4.5863849768506,-4.5863849768506,1,-3.25634796938482,-1.33003700746579,"chr6","chr",30153011,30153960
-0.997275779440106,-0.997275779440106,1,-0.533219199051306,-0.464056580388799,"chr6","chr",30153174,30154048
1.84473622583841,1.84473622583841,1,0.353149432127825,1.49158679371059,"chr6","chr",30153201,30156170
-4.40713134705482,-4.40713134705482,1,-2.96849225704093,-1.43863909001389,"chr6","chr",30153286,30154169
-3.89372824526803,-3.89372824526803,1,0.246734394957361,-4.14046264022539,"chr6","chr",30153382,30158963
2.38705729696671,2.38705729696671,1,0.399463764362814,1.98759353260389,"chr6","chr",30153407,30154672
0.456972442750203,0.456972442750203,1,0.345029691159937,0.111942751590266,"chr6","chr",30153428,30156390
-0.948682439501816,-0.948682439501816,1,1.31980681025742,-2.26848924975923,"chr6","chr",30153514,30154916
-2.75289972203171,-2.75289972203171,1,-1.37487529507703,-1.37802442695468,"chr6","chr",30153626,30155111
-0.736663773175007,-0.736663773175007,1,-0.420933195386436,-0.315730577788571,"chr6","chr",30153760,30156168
0.284903967838676,0.284903967838676,1,-0.533219199051306,0.818123166889983,"chr6","chr",30153792,30156497
-1.05046240032133,-1.05046240032133,1,-0.533219199051306,-0.51724320127002,"chr6","chr",30153935,30156403
-1.8719698235816,-1.8719698235816,1,0.396383927581599,-2.2683537511632,"chr6","chr",30154009,30156698
-3.56263048968613,-3.56263048968613,1,-1.12105641003497,-2.44157407965116,"chr6","chr",30154021,30159558
-2.25797402616594,-2.25797402616594,1,0.792859549904655,-3.05083357607059,"chr6","chr",30154042,30156467
-0.353841043796077,-0.353841043796077,1,-1.7650712316281,1.41123018783202,"NA","neg",NA,NA
-2.83562181938379,-2.83562181938379,1,-2.83435210058573,-0.00126971879806348,"chr6","chr",30154251,30157107
-1.40489533956259,-1.40489533956259,1,-2.76535688280983,1.36046154324724,"chr6","chr",30154337,30156693
-3.94215952357096,-3.94215952357096,1,-3.65838031452402,-0.283779209046933,"chr6","chr",30154918,30157210
-5.0923939322741,-5.0923939322741,1,-2.81879492227662,-2.27359900999748,"chr6","chr",30154922,30156843
-1.2713167487284,-1.2713167487284,1,0.0423685389931858,-1.31368528772158,"chr6","chr",30155119,30157092
-2.05210536351273,-2.05210536351273,1,-3.53038784994129,1.47828248642856,"chr6","chr",30155202,30157507
-8.376098351387,-8.376098351387,1,-3.78871662024871,-4.58738173113829,"chr6","chr",30156143,30157171
-5.72381321890633,-5.72381321890633,1,-4.04698541118089,-1.67682780772543,"chr6","chr",30156205,30157735
-1.86865650262991,-1.86865650262991,1,-1.58487729358298,-0.283779209046933,"chr6","chr",30156331,30157289
-3.15849683990406,-3.15849683990406,1,-1.79283382983527,-1.36566301006879,"chr6","chr",30156403,30163454
-2.18140700673096,-2.18140700673096,1,-1.09422562552574,-1.08718138120522,"chr6","chr",30156457,30158103
-0.457865300412838,-0.457865300412838,1,-1.39406646306661,0.936201162653774,"chr6","chr",30156466,30157500
-1.57228168353408,-1.57228168353408,1,0.821258047285932,-2.39353973082002,"chr6","chr",30156575,30157604
-2.47560071376573,-2.47560071376573,1,-2.19182150471879,-0.283779209046933,"chr6","chr",30156671,30158331
-1.66651511095232,-1.66651511095232,1,-1.38273590190539,-0.283779209046933,"chr6","chr",30156683,30157732
-4.79912256905366,-4.79912256905366,1,-0.533219199051306,-4.26590337000236,"chr6","chr",30156855,30157957
1.2508646965437,1.2508646965437,1,0.196145431940046,1.05471926460365,"chr6","chr",30156935,30158538
-4.92588233657937,-4.92588233657937,1,-3.41568829306103,-1.51019404351834,"chr6","chr",30157036,30158046
-2.17525357508146,-2.17525357508146,1,-1.95424498710497,-0.221008587976492,"chr6","chr",30157113,30163477
-3.63206699328969,-3.63206699328969,1,-0.533219199051306,-3.09884779423838,"chr6","chr",30157143,30158172
-5.42110936133982,-5.42110936133982,1,-1.43855972368432,-3.9825496376555,"chr6","chr",30157194,30158819
-3.34227994655763,-3.34227994655763,1,-0.533219199051306,-2.80906074750632,"chr6","chr",30157301,30158328
-2.96239252095262,-2.96239252095262,1,-2.9847055801912,0.0223130592385719,"chr6","chr",30157475,30158519
-3.82686917736577,-3.82686917736577,1,-2.66552673581718,-1.16134244154859,"chr6","chr",30157501,30159513
-1.29408638667501,-1.29408638667501,1,1.20316988825553,-2.49725627493054,"chr6","chr",30157601,30158606
-1.67669494290304,-1.67669494290304,1,-1.39291573385611,-0.283779209046933,"chr6","chr",30157651,30164334
-3.15491681431435,-3.15491681431435,1,-0.884719312380401,-2.27019750193395,"chr6","chr",30157722,30158732
-3.79576986931048,-3.79576986931048,1,-1.05835514485875,-2.73741472445173,"chr6","chr",30157734,30159728
-1.9529040652495,-1.9529040652495,1,0.393988424802044,-2.34689249005155,"chr6","chr",30157894,30158960
-5.71452854684187,-5.71452854684187,1,-3.84169104815327,-1.8728374986886,"chr6","chr",30158044,30159306
-4.18705477328391,-4.18705477328391,1,-3.81162754963675,-0.375427223647158,"chr6","chr",30158061,30160634
0.433470878964387,0.433470878964387,1,-0.533219199051306,0.966690078015693,"chr6","chr",30158150,30159506
5.02860980508802,5.02860980508802,1,1.86531403426146,3.16329577082656,"chr6","chr",30158200,30164780
-2.60333216033636,-2.60333216033636,1,-0.348182973855394,-2.25514918648097,"chr6","chr",30158329,30162943
-0.890652589227487,-0.890652589227487,1,1.27341204887355,-2.16406463810103,"chr6","chr",30158340,30159511
0.936385036185692,0.936385036185692,1,0.455688266611233,0.480696769574459,"chr6","chr",30158516,30159711
0.333939457267565,0.333939457267565,1,-0.533219199051306,0.867158656318871,"chr6","chr",30158551,30163321
-5.60537567600115,-5.60537567600115,1,-2.14881691013788,-3.45655876586327,"chr6","chr",30158605,30160079
0.104174382129241,0.104174382129241,1,-1.36374701828417,1.46792140041341,"chr6","chr",30158742,30160224
-0.176745405133284,-0.176745405133284,1,-0.913078031220335,0.736332626087052,"chr6","chr",30158821,30163520
-0.796308933079683,-0.796308933079683,1,-3.09034694858685,2.29403801550717,"chr6","chr",30158923,30160576
-2.70084413464062,-2.70084413464062,1,-2.14759971023549,-0.553244424405136,"chr6","chr",30158961,30165714
-2.05219804625865,-2.05219804625865,1,-1.56852249312386,-0.483675553134786,"chr6","chr",30159156,30160583
-0.71617506691236,-0.71617506691236,1,-2.24540961431076,1.5292345473984,"chr6","chr",30159307,30162851
-1.94164674141006,-1.94164674141006,1,-1.65786753236313,-0.283779209046933,"chr6","chr",30159507,30163086
2.21473212232481,2.21473212232481,1,1.56657282057241,0.648159301752408,"chr6","chr",30159512,30163889
1.53747311117131,1.53747311117131,1,0.633497415066742,0.903975696104567,"chr6","chr",30159515,30166915
-0.0863631423089668,-0.0863631423089668,1,-0.0492101854680502,-0.0371529568409166,"chr6","chr",30159651,30163157
-2.9260332659288,-2.9260332659288,1,0.483385066145845,-3.40941833207464,"chr6","chr",30159726,30164210
-3.85009614684689,-3.85009614684689,1,-4.17839496955043,0.328298822703537,"chr6","chr",30160031,30163297
-4.87198634940346,-4.87198634940346,1,-1.60063567343484,-3.27135067596863,"chr6","chr",30160128,30164571
-6.13049579654795,-6.13049579654795,1,-3.39966172825151,-2.73083406829644,"chr6","chr",30160225,30163438
-1.31392205206793,-1.31392205206793,1,-0.533219199051306,-0.780702853016628,"chr6","chr",30160459,30163530
-2.13633223497872,-2.13633223497872,1,-1.85255302593179,-0.283779209046933,"chr6","chr",30160582,30163783
-5.88192703482403,-5.88192703482403,1,-2.73298916948572,-3.14893786533831,"chr6","chr",30162845,30163849
-2.57540226898962,-2.57540226898962,1,-1.16231341303906,-1.41308885595056,"chr6","chr",30162944,30168206
-2.22239389130992,-2.22239389130992,1,-1.34275921388791,-0.879634677422006,"chr6","chr",30162947,30163986
1.81597344560045,1.81597344560045,1,2.40063498439968,-0.584661538799228,"chr6","chr",30162952,30164767
-1.09676793421488,-1.09676793421488,1,-0.11705227950543,-0.979715654709446,"chr6","chr",30163087,30164208
-0.816998408098239,-0.816998408098239,1,-0.533219199051306,-0.283779209046933,"chr6","chr",30163263,30164333
1.26474118753254,1.26474118753254,1,-0.0329836367246976,1.29772482425724,"chr6","chr",30163301,30165199
-0.862011388897972,-0.862011388897972,1,-1.35389350705139,0.491882118153413,"chr6","chr",30163396,30164504
-6.02385418736565,-6.02385418736565,1,-3.23291018851889,-2.79094399884676,"chr6","chr",30163449,30168234
-1.93115767182416,-1.93115767182416,1,-1.64737846277723,-0.283779209046933,"chr6","chr",30163516,30164637
2.8180361676055,2.8180361676055,1,1.66351455635877,1.15452161124673,"chr6","chr",30163531,30165707
0.241361802344846,0.241361802344846,1,0.0897967789789522,0.151565023365894,"chr6","chr",30163698,30164735
-1.69904046408038,-1.69904046408038,1,-1.41526125503344,-0.283779209046933,"chr6","chr",30163818,30164991
-0.423180069534505,-0.423180069534505,1,-2.58656943827966,2.16338936874515,"chr6","chr",30163856,30166271
-2.49900189843275,-2.49900189843275,1,-2.21522268938582,-0.283779209046933,"chr6","chr",30163926,30165121
-2.01824154237316,-2.01824154237316,1,-1.54167823654867,-0.476563305824485,"chr6","chr",30164161,30165198
-1.85152774920043,-1.85152774920043,1,-2.73103948666185,0.879511737461419,"chr6","chr",30164209,30166288
0.0450510401321829,0.0450510401321829,1,-1.30028538877848,1.34533642891066,"chr6","chr",30164235,30169962
-0.973798758436117,-0.973798758436117,1,-0.690019549389184,-0.283779209046933,"chr6","chr",30164328,30165671
-2.36762931547404,-2.36762931547404,1,0.507142968691888,-2.87477228416593,"chr6","chr",30164481,30165834
-2.73342410308141,-2.73342410308141,1,-0.946258331319889,-1.78716577176152,"chr6","chr",30164564,30166561
-5.66102787919695,-5.66102787919695,1,-1.81313990526966,-3.84788797392729,"chr6","chr",30164618,30166026
-3.39935383700955,-3.39935383700955,1,0.194625634015992,-3.59397947102554,"chr6","chr",30164734,30166279
-2.64936869672443,-2.64936869672443,1,-1.00753371778416,-1.64183497894027,"chr6","chr",30164736,30172429
2.18948712401306,2.18948712401306,1,-0.0655538092143928,2.25504093322745,"chr6","chr",30164756,30166910
1.49766289486235,1.49766289486235,1,2.96858673762684,-1.4709238427645,"chr6","chr",30164851,30166406
-2.05860160766924,-2.05860160766924,1,-1.07574675038987,-0.982854857279371,"chr6","chr",30165014,30166445
-4.34671976986251,-4.34671976986251,1,-0.533219199051306,-3.8135005708112,"chr6","chr",30165124,30167386
-4.27918891308216,-4.27918891308216,1,-1.49269597360984,-2.78649293947231,"chr6","chr",30165166,30166537
-4.53113672391077,-4.53113672391077,1,-3.18870652018497,-1.3424302037258,"chr6","chr",30165262,30173287
-4.27049385957331,-4.27049385957331,1,-0.533219199051306,-3.737274660522,"chr6","chr",30165657,30166726
-5.06045364007847,-5.06045364007847,1,-2.02246690078246,-3.03798673929601,"chr6","chr",30165692,30168179
-4.18173798106703,-4.18173798106703,1,-2.52251724155082,-1.65922073951621,"chr6","chr",30165743,30166896
-1.47130779479004,-1.47130779479004,1,-0.533219199051306,-0.938088595738733,"chr6","chr",30166025,30167171
-3.70356132707302,-3.70356132707302,1,-2.85267147195035,-0.85088985512267,"chr6","chr",30166048,30168495
0.68633879018195,0.68633879018195,1,0.970117999228883,-0.283779209046933,"chr6","chr",30166208,30167271
-3.69855967747416,-3.69855967747416,1,-2.71012838998612,-0.988431287488041,"chr6","chr",30166272,30168669
-2.02357471582736,-2.02357471582736,1,0.38146565569731,-2.40504037152467,"chr6","chr",30166341,30167372
-2.36616398733972,-2.36616398733972,1,-3.175777005686,0.809613018346276,"chr6","chr",30166425,30173870
-2.54192731789738,-2.54192731789738,1,-1.51708213090321,-1.02484518699417,"chr6","chr",30166444,30167919
-1.45387255799405,-1.45387255799405,1,1.45558364287857,-2.90945620087262,"chr6","chr",30166512,30169079
-2.24880731537626,-2.24880731537626,1,-1.81083471737911,-0.437972597997151,"chr6","chr",30166536,30168128
-1.16403088695271,-1.16403088695271,1,-0.880251677905779,-0.283779209046933,"chr6","chr",30166680,30168314
-1.84978062139582,-1.84978062139582,1,2.19812094483985,-4.04790156623567,"chr6","chr",30166860,30168435
1.56270656631455,1.56270656631455,1,0.440963489021428,1.12174307729312,"chr6","chr",30166892,30169256
-4.16836566399878,-4.16836566399878,1,-2.85772272806799,-1.31064293593079,"chr6","chr",30166950,30174853
-4.38092532641173,-4.38092532641173,1,-2.36484151039707,-2.01608381601466,"chr6","chr",30167013,30168494
-4.31890442607714,-4.31890442607714,1,-1.81083471737911,-2.50806970869803,"chr6","chr",30167184,30168651
-1.50326562780586,-1.50326562780586,1,-0.533219199051306,-0.97004642875455,"chr6","chr",30167371,30168810
-1.19841317073498,-1.19841317073498,1,-0.687848915025734,-0.510564255709248,"chr6","chr",30167373,30169865
-2.25137521218271,-2.25137521218271,1,-0.0860155270429956,-2.16535968513971,"chr6","chr",30167743,30168841
-0.755522343497728,-0.755522343497728,1,-0.533219199051306,-0.222303144446421,"chr6","chr",30168138,30169034
-1.79875529872732,-1.79875529872732,1,-0.533219199051306,-1.26553609967602,"chr6","chr",30168189,30170339
-1.35847044943257,-1.35847044943257,1,-0.768754365925062,-0.589716083507511,"chr6","chr",30168195,30175423
0.49984881130409,0.49984881130409,1,-0.533219199051306,1.0330680103554,"chr6","chr",30168233,30169178
-3.65334759564975,-3.65334759564975,1,-0.533219199051306,-3.12012839659844,"chr6","chr",30168371,30169773
-2.1443272167664,-2.1443272167664,1,-2.03737938151051,-0.106947835255889,"chr6","chr",30168436,30172255
0.648243527858078,0.648243527858078,1,-1.01184178093932,1.6600853087974,"chr6","chr",30168460,30169874
-1.19310806448865,-1.19310806448865,1,-0.533219199051306,-0.659888865437342,"chr6","chr",30168578,30170253
-2.18900517865324,-2.18900517865324,1,-1.67566798990487,-0.513337188748366,"NA","neg",NA,NA
-4.83080295499364,-4.83080295499364,1,-0.302284426140568,-4.52851852885307,"chr6","chr",30168692,30170596
-0.403828787646237,-0.403828787646237,1,-1.36443364425571,0.960604856609471,"chr6","chr",30168817,30171562
-1.16046703906332,-1.16046703906332,1,-0.416575112902525,-0.743891926160796,"chr6","chr",30168834,30178237
-5.14468364950632,-5.14468364950632,1,-3.21449744581022,-1.9301862036961,"chr6","chr",30168859,30172690
-6.56301878750779,-6.56301878750779,1,-3.18278599871504,-3.38023278879275,"chr6","chr",30169033,30171945
-5.26287913874885,-5.26287913874885,1,-1.85037236256789,-3.41250677618096,"chr6","chr",30169078,30173147
1.86642410302115,1.86642410302115,1,0.960452283708115,0.90597181931304,"chr6","chr",30169186,30172061
2.04023480856467,2.04023480856467,1,1.24003685982383,0.800197948740838,"chr6","chr",30169761,30172206
