"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
-134.609157154864,"chr6",30153837,30153844,"chr",1,33
-133.110188918853,"chr6",30153845,30153934,"chr",1,32
-126.929216793554,"chr6",30153935,30153959,"chr",1,31
-122.658621533524,"chr6",30153960,30153969,"chr",1,30
-115.002996429765,"chr6",30153970,30154035,"chr",1,29
-107.637733863075,"chr6",30154036,30154183,"chr",1,28
-103.351184716199,"chr6",30154184,30154253,"chr",1,27
-100.743792182316,"chr6",30154254,30154292,"chr",1,26
-96.9037034684676,"chr6",30154293,30154417,"chr",1,25
-97.320448223654,"chr6",30154418,30154421,"chr",1,26
-101.719354943696,"chr6",30154422,30154519,"chr",1,27
-100.796901756368,"chr6",30154520,30154529,"chr",1,26
-94.4068487203519,"chr6",30154530,30154547,"chr",1,25
-91.9789804103296,"chr6",30154548,30154618,"chr",1,24
-92.4246724621804,"chr6",30154619,30154668,"chr",1,25
-91.5124739923092,"chr6",30154669,30154701,"chr",1,24
-101.433650576755,"chr6",30154702,30154754,"chr",1,25
-92.8692267696799,"chr6",30154755,30155171,"chr",1,24
-90.7305918504092,"chr6",30155172,30155415,"chr",1,23
-88.8713563331536,"chr6",30155416,30155472,"chr",1,22
-87.7905869035345,"chr6",30155473,30155610,"chr",1,21
-82.4782134566758,"chr6",30155611,30155642,"chr",1,20
-83.9203298762659,"chr6",30155643,30155704,"chr",1,21
-87.1763980889944,"chr6",30155705,30155830,"chr",1,22
-88.8666344529595,"chr6",30155831,30155902,"chr",1,23
-91.1062817146771,"chr6",30155903,30155956,"chr",1,24
-88.6314961805119,"chr6",30155957,30155965,"chr",1,25
-87.8960332547177,"chr6",30155966,30156074,"chr",1,26
-98.9292302338362,"chr6",30156075,30156170,"chr",1,27
-102.495988891547,"chr6",30156171,30156182,"chr",1,28
-102.772742495965,"chr6",30156183,30156354,"chr",1,29
-105.432705690628,"chr6",30156355,30156434,"chr",1,30
-110.79944169292,"chr6",30156435,30156535,"chr",1,31
-113.031418339113,"chr6",30156536,30156612,"chr",1,32
-111.359398415588,"chr6",30156613,30156642,"chr",1,33
-112.713323887663,"chr6",30156643,30156667,"chr",1,34
-114.554265048648,"chr6",30156668,30156669,"chr",1,33
-112.493085409202,"chr6",30156670,30156693,"chr",1,32
-111.045480360725,"chr6",30156694,30156800,"chr",1,33
-114.874528790918,"chr6",30156801,30156889,"chr",1,34
-106.868899564224,"chr6",30156890,30156902,"chr",1,33
-104.278106520991,"chr6",30156903,30156966,"chr",1,32
-99.458572212034,"chr6",30156967,30156974,"chr",1,31
-98.4414290008893,"chr6",30156975,30156996,"chr",1,32
-92.877837288215,"chr6",30156997,30157000,"chr",1,31
-96.9837444178693,"chr6",30157001,30157006,"chr",1,32
-101.792830807166,"chr6",30157007,30157080,"chr",1,31
-97.5428567657973,"chr6",30157081,30157100,"chr",1,30
-95.7774065964416,"chr6",30157101,30157150,"chr",1,31
-104.367291992386,"chr6",30157151,30157192,"chr",1,32
-96.074570567378,"chr6",30157193,30157197,"chr",1,31
-92.607082317392,"chr6",30157198,30157221,"chr",1,30
-95.3978201003917,"chr6",30157222,30157233,"chr",1,31
-101.944642682883,"chr6",30157234,30157342,"chr",1,32
-97.5457359628412,"chr6",30157343,30157393,"chr",1,31
-100.432204502815,"chr6",30157394,30157543,"chr",1,32
-102.412073197098,"chr6",30157544,30157560,"chr",1,33
-109.863643917136,"chr6",30157561,30157591,"chr",1,34
-109.417951865286,"chr6",30157592,30157606,"chr",1,33
-102.596330472176,"chr6",30157607,30157649,"chr",1,32
-103.662630978078,"chr6",30157650,30157670,"chr",1,33
-102.220514558488,"chr6",30157671,30157699,"chr",1,32
-105.632313165852,"chr6",30157700,30157709,"chr",1,33
-105.215568410666,"chr6",30157710,30157717,"chr",1,32
-98.3366804825315,"chr6",30157718,30157788,"chr",1,31
-96.6464441185663,"chr6",30157789,30157828,"chr",1,30
-101.88539043608,"chr6",30157829,30157839,"chr",1,31
-105.518684295756,"chr6",30157840,30157999,"chr",1,32
-106.25414722155,"chr6",30158000,30158006,"chr",1,31
-96.332970637104,"chr6",30158007,30158015,"chr",1,30
-103.515097339328,"chr6",30158016,30158050,"chr",1,31
-100.999797210212,"chr6",30158051,30158103,"chr",1,32
-89.966600231093,"chr6",30158104,30158104,"chr",1,31
-91.7126141932424,"chr6",30158105,30158169,"chr",1,32
-86.9322703823001,"chr6",30158170,30158231,"chr",1,31
-86.6555167778822,"chr6",30158232,30158234,"chr",1,30
-83.3994485651537,"chr6",30158235,30158241,"chr",1,29
-93.7963820840811,"chr6",30158242,30158320,"chr",1,30
-95.9476467651783,"chr6",30158321,30158422,"chr",1,31
-99.9719932137025,"chr6",30158423,30158456,"chr",1,32
-97.3120300190393,"chr6",30158457,30158460,"chr",1,31
-103.516603971911,"chr6",30158461,30158545,"chr",1,32
-101.284627325718,"chr6",30158546,30158602,"chr",1,31
-103.759412859883,"chr6",30158603,30158655,"chr",1,30
-103.697662038851,"chr6",30158656,30158671,"chr",1,31
-102.343736566775,"chr6",30158672,30158698,"chr",1,30
-95.8132054284192,"chr6",30158699,30158806,"chr",1,29
-103.796723811839,"chr6",30158807,30158827,"chr",1,30
-99.9676753816451,"chr6",30158828,30158830,"chr",1,29
-96.4009167239344,"chr6",30158831,30159006,"chr",1,28
-97.2615873214091,"chr6",30159007,30159011,"chr",1,29
-104.101294530752,"chr6",30159012,30159014,"chr",1,30
-112.403745330432,"chr6",30159015,30159018,"chr",1,31
-113.420888541576,"chr6",30159019,30159037,"chr",1,30
-108.054152539284,"chr6",30159038,30159105,"chr",1,29
-109.81960270864,"chr6",30159106,30159150,"chr",1,28
-110.754879455102,"chr6",30159151,30159225,"chr",1,29
-115.467904195479,"chr6",30159226,30159231,"chr",1,30
-112.677166412479,"chr6",30159232,30159318,"chr",1,29
-114.124771460956,"chr6",30159319,30159459,"chr",1,28
-111.238302920982,"chr6",30159460,30159462,"chr",1,27
-106.787534054515,"chr6",30159463,30159530,"chr",1,26
-106.407502066944,"chr6",30159531,30159627,"chr",1,27
-109.534532218771,"chr6",30159628,30159724,"chr",1,28
-107.545672554646,"chr6",30159725,30159805,"chr",1,29
-105.565803860364,"chr6",30159806,30159958,"chr",1,28
-106.142223418633,"chr6",30159959,30160005,"chr",1,29
-105.075922912732,"chr6",30160006,30160010,"chr",1,28
-101.442629053056,"chr6",30160011,30160012,"chr",1,27
-97.3367219234014,"chr6",30160013,30160057,"chr",1,26
-91.9040658123476,"chr6",30160058,30160081,"chr",1,25
-93.7782167769703,"chr6",30160082,30160210,"chr",1,26
-86.5960900747466,"chr6",30160211,30160227,"chr",1,25
-80.0492674922551,"chr6",30160228,30160578,"chr",1,24
-78.3032535301057,"chr6",30160579,30160723,"chr",1,23
-67.9063200111784,"chr6",30160724,30161075,"chr",1,22
-63.8819735626542,"chr6",30161076,30161082,"chr",1,21
-63.9437243836867,"chr6",30161083,30161133,"chr",1,20
-56.492153663648,"chr6",30161134,30162344,"chr",1,19
-56.7267585824873,"chr6",30162345,30162446,"chr",1,20
-55.8297266055199,"chr6",30162447,30162451,"chr",1,21
-57.4711823608976,"chr6",30162452,30162586,"chr",1,22
-55.0655941154357,"chr6",30162587,30162762,"chr",1,23
-55.7961950819676,"chr6",30162763,30162800,"chr",1,24
-61.2985812414477,"chr6",30162801,30162895,"chr",1,25
-63.7966251635807,"chr6",30162896,30162948,"chr",1,26
-67.726293869056,"chr6",30162949,30163015,"chr",1,27
-79.5041003695563,"chr6",30163016,30163030,"chr",1,28
-82.9747967189417,"chr6",30163031,30163197,"chr",1,29
-86.942884225933,"chr6",30163198,30163317,"chr",1,30
-92.6613600745125,"chr6",30163318,30163350,"chr",1,31
-84.6778416910931,"chr6",30163351,30163355,"chr",1,30
-85.4563837869913,"chr6",30163356,30163425,"chr",1,31
-95.8907943937492,"chr6",30163426,30163442,"chr",1,32
-90.6518480762359,"chr6",30163443,30163585,"chr",1,31
-89.7911774787612,"chr6",30163586,30163656,"chr",1,30
-88.8559007322985,"chr6",30163657,30163660,"chr",1,29
-98.0559065505122,"chr6",30163661,30163708,"chr",1,30
-101.406425389083,"chr6",30163709,30163734,"chr",1,31
-102.668954060954,"chr6",30163735,30163796,"chr",1,32
-103.048986048524,"chr6",30163797,30163820,"chr",1,31
-105.56428617764,"chr6",30163821,30163827,"chr",1,30
-109.652204432835,"chr6",30163828,30163937,"chr",1,31
-111.64106409696,"chr6",30163938,30163953,"chr",1,30
-109.401416835242,"chr6",30163954,30163976,"chr",1,29
-111.073436758767,"chr6",30163977,30164019,"chr",1,28
-108.92217207767,"chr6",30164020,30164029,"chr",1,27
-108.3457525194,"chr6",30164030,30164063,"chr",1,26
-115.881292078031,"chr6",30164064,30164117,"chr",1,27
-114.154563336502,"chr6",30164118,30164233,"chr",1,28
-117.821900887257,"chr6",30164234,30164235,"chr",1,29
-121.579586148644,"chr6",30164236,30164255,"chr",1,30
-124.760124403089,"chr6",30164256,30164282,"chr",1,31
-122.885973438466,"chr6",30164283,30164348,"chr",1,30
-122.651368519627,"chr6",30164349,30164350,"chr",1,29
-125.795927752441,"chr6",30164351,30164388,"chr",1,30
-118.956220543098,"chr6",30164389,30164485,"chr",1,29
-119.853252520065,"chr6",30164486,30164513,"chr",1,28
-120.74768429612,"chr6",30164514,30164623,"chr",1,29
-123.849381379239,"chr6",30164624,30164665,"chr",1,30
-129.38892470468,"chr6",30164666,30164707,"chr",1,31
-131.794512950142,"chr6",30164708,30164709,"chr",1,30
-127.081488209765,"chr6",30164710,30164761,"chr",1,29
-126.693826695131,"chr6",30164762,30164832,"chr",1,30
-125.963225728599,"chr6",30164833,30164833,"chr",1,29
-117.373340332654,"chr6",30164834,30165003,"chr",1,28
-114.875296410521,"chr6",30165004,30165070,"chr",1,27
-111.748266258695,"chr6",30165071,30165136,"chr",1,26
-99.9704597581943,"chr6",30165137,30165156,"chr",1,25
-104.062257580267,"chr6",30165157,30165191,"chr",1,26
-109.613568528504,"chr6",30165192,30165234,"chr",1,27
-105.645481021512,"chr6",30165235,30165242,"chr",1,26
-105.074346294579,"chr6",30165243,30165266,"chr",1,27
-103.432890539201,"chr6",30165267,30165279,"chr",1,26
-100.021091931836,"chr6",30165280,30165490,"chr",1,25
-94.3026160832569,"chr6",30165491,30165524,"chr",1,24
-103.908308591325,"chr6",30165525,30165547,"chr",1,25
-109.453624828552,"chr6",30165548,30165620,"chr",1,26
-99.0192142217945,"chr6",30165621,30165697,"chr",1,25
-89.8192084035808,"chr6",30165698,30165698,"chr",1,24
-84.3168222441006,"chr6",30165699,30165707,"chr",1,23
-86.3977249494556,"chr6",30165708,30165771,"chr",1,24
-88.7489665961206,"chr6",30165772,30165840,"chr",1,25
-92.402982506057,"chr6",30165841,30165924,"chr",1,26
-95.7113349211522,"chr6",30165925,30166011,"chr",1,27
-100.217130494594,"chr6",30166012,30166035,"chr",1,28
-101.00289933083,"chr6",30166036,30166170,"chr",1,29
-96.9149810756359,"chr6",30166171,30166179,"chr",1,28
-100.160270049998,"chr6",30166180,30166206,"chr",1,29
-96.6895737006122,"chr6",30166207,30166213,"chr",1,28
-90.4849997477408,"chr6",30166214,30166359,"chr",1,27
-95.8337031453424,"chr6",30166360,30166391,"chr",1,28
-99.8270924908268,"chr6",30166392,30166449,"chr",1,29
-106.624184521221,"chr6",30166450,30166512,"chr",1,30
-114.547462275216,"chr6",30166513,30166525,"chr",1,31
-116.274191016745,"chr6",30166526,30166683,"chr",1,30
-119.6213317139,"chr6",30166684,30166770,"chr",1,31
-118.842789618002,"chr6",30166771,30166778,"chr",1,30
-115.175452067246,"chr6",30166779,30166787,"chr",1,29
-111.824933228676,"chr6",30166788,30166870,"chr",1,28
-116.804372327844,"chr6",30166871,30166872,"chr",1,29
-119.636085483295,"chr6",30166873,30166905,"chr",1,30
-116.491526250481,"chr6",30166906,30166944,"chr",1,29
-115.597094474426,"chr6",30166945,30167036,"chr",1,28
-110.057551148986,"chr6",30167037,30167060,"chr",1,27
-102.522011590354,"chr6",30167061,30167225,"chr",1,26
-98.4302137682813,"chr6",30167226,30167242,"chr",1,25
-102.011669324249,"chr6",30167243,30167395,"chr",1,26
-102.582804051182,"chr6",30167396,30167409,"chr",1,25
-99.4022657967379,"chr6",30167410,30167414,"chr",1,24
-91.0998149970586,"chr6",30167415,30167637,"chr",1,23
-92.6885510009178,"chr6",30167638,30167670,"chr",1,24
-83.0828584928502,"chr6",30167671,30167688,"chr",1,23
-79.9765435257479,"chr6",30167689,30167694,"chr",1,24
-84.4604025622218,"chr6",30167695,30167732,"chr",1,25
-85.3894182967294,"chr6",30167733,30167770,"chr",1,26
-83.3085155913745,"chr6",30167771,30167870,"chr",1,25
-83.3085155913745,"chr6",30167871,30167871,"chr",1,25
-83.6733098251571,"chr6",30167872,30167885,"chr",1,25
-80.5716127420371,"chr6",30167886,30167935,"chr",1,24
-81.5464038523165,"chr6",30167936,30167959,"chr",1,25
-81.2374681459265,"chr6",30167960,30168077,"chr",1,26
-86.6415234636655,"chr6",30168078,30168137,"chr",1,27
-91.3330172024096,"chr6",30168138,30168191,"chr",1,28
-98.3176660983768,"chr6",30168192,30168316,"chr",1,29
-101.058569537673,"chr6",30168317,30168333,"chr",1,30
-105.699188028188,"chr6",30168334,30168358,"chr",1,31
-108.411393588213,"chr6",30168359,30168532,"chr",1,32
-109.151289469749,"chr6",30168533,30168577,"chr",1,33
-108.993800504351,"chr6",30168578,30168627,"chr",1,34
-108.208031668114,"chr6",30168628,30168678,"chr",1,33
-102.656720719878,"chr6",30168679,30168685,"chr",1,32
-104.920643313589,"chr6",30168686,30168733,"chr",1,33
-100.990974608114,"chr6",30168734,30168813,"chr",1,32
-97.745685633752,"chr6",30168814,30168934,"chr",1,31
