"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
-0.183971722454868,"chr6",30140040,30140062,"chr",-0.183971722454868,28
-0.182130343801038,"chr6",30140063,30140081,"chr",-0.182130343801038,29
-0.174520228561357,"chr6",30140082,30140086,"chr",-0.174520228561357,28
-0.173458710709412,"chr6",30140087,30140103,"chr",-0.173458710709412,29
-0.160639593091427,"chr6",30140104,30140215,"chr",-0.160639593091427,28
-0.172860412839729,"chr6",30140216,30140301,"chr",-0.172860412839729,29
-0.188669009067409,"chr6",30140302,30140357,"chr",-0.188669009067409,30
-0.175743749935937,"chr6",30140358,30140428,"chr",-0.175743749935937,31
-0.192450362066395,"chr6",30140429,30140558,"chr",-0.192450362066395,32
-0.190107186177672,"chr6",30140559,30140609,"chr",-0.190107186177672,31
-0.202978576230057,"chr6",30140610,30140626,"chr",-0.202978576230057,30
-0.206449180116695,"chr6",30140627,30140644,"chr",-0.206449180116695,29
-0.201718691661409,"chr6",30140645,30140651,"chr",-0.201718691661409,30
-0.215757667391855,"chr6",30140652,30140849,"chr",-0.215757667391855,31
-0.208400201111506,"chr6",30140850,30140896,"chr",-0.208400201111506,30
-0.213952722277668,"chr6",30140897,30140905,"chr",-0.213952722277668,29
-0.215824210587501,"chr6",30140906,30141065,"chr",-0.215824210587501,28
-0.224968864820141,"chr6",30141066,30141202,"chr",-0.224968864820141,27
-0.242368818479516,"chr6",30141203,30141216,"chr",-0.242368818479516,26
-0.218554880933268,"chr6",30141217,30141221,"chr",-0.218554880933268,25
-0.216333375344284,"chr6",30141222,30141347,"chr",-0.216333375344284,24
-0.226010526970048,"chr6",30141348,30141353,"chr",-0.226010526970048,23
-0.236094932889668,"chr6",30141354,30141417,"chr",-0.236094932889668,22
-0.242387615868112,"chr6",30141418,30141523,"chr",-0.242387615868112,23
-0.239204683978165,"chr6",30141524,30141637,"chr",-0.239204683978165,24
-0.256943880184453,"chr6",30141638,30141659,"chr",-0.256943880184453,23
-0.242389872313011,"chr6",30141660,30141670,"chr",-0.242389872313011,22
-0.237592636501729,"chr6",30141671,30141679,"chr",-0.237592636501729,23
-0.204857205940424,"chr6",30141680,30141685,"chr",-0.204857205940424,22
-0.208671183629368,"chr6",30141686,30142031,"chr",-0.208671183629368,23
-0.190893341551865,"chr6",30142032,30142373,"chr",-0.190893341551865,24
-0.209007056323989,"chr6",30142374,30142520,"chr",-0.209007056323989,25
-0.193039915836076,"chr6",30142521,30142524,"chr",-0.193039915836076,24
-0.181263484201371,"chr6",30142525,30142552,"chr",-0.181263484201371,23
-0.18765106215335,"chr6",30142553,30142577,"chr",-0.18765106215335,24
-0.214947834521336,"chr6",30142578,30142620,"chr",-0.214947834521336,25
-0.19192789625133,"chr6",30142621,30142661,"chr",-0.19192789625133,26
-0.198132299450564,"chr6",30142662,30142684,"chr",-0.198132299450564,27
-0.212583170424051,"chr6",30142685,30142691,"chr",-0.212583170424051,26
-0.206429608132866,"chr6",30142692,30142805,"chr",-0.206429608132866,25
-0.196986775774056,"chr6",30142806,30142857,"chr",-0.196986775774056,26
-0.200101589238934,"chr6",30142858,30142915,"chr",-0.200101589238934,27
-0.205204464520135,"chr6",30142916,30143014,"chr",-0.205204464520135,28
-0.207968639447037,"chr6",30143015,30143033,"chr",-0.207968639447037,27
-0.196158073049146,"chr6",30143034,30143046,"chr",-0.196158073049146,26
-0.195243284040168,"chr6",30143047,30143431,"chr",-0.195243284040168,27
-0.210907026657414,"chr6",30143432,30143576,"chr",-0.210907026657414,26
-0.216761926665385,"chr6",30143577,30143578,"chr",-0.216761926665385,25
-0.22911161708279,"chr6",30143579,30143631,"chr",-0.22911161708279,24
-0.238831017372778,"chr6",30143632,30143679,"chr",-0.238831017372778,23
-0.232376670826365,"chr6",30143680,30143833,"chr",-0.232376670826365,22
-0.235537595603363,"chr6",30143834,30143852,"chr",-0.235537595603363,21
-0.239892999502179,"chr6",30143853,30143945,"chr",-0.239892999502179,20
-0.245568765336318,"chr6",30143946,30144924,"chr",-0.245568765336318,19
-0.237658502107297,"chr6",30144925,30145503,"chr",-0.237658502107297,20
-0.215298223356946,"chr6",30145504,30146009,"chr",-0.215298223356946,21
-0.236962985836328,"chr6",30146010,30147340,"chr",-0.236962985836328,20
-0.233928568464492,"chr6",30147341,30147363,"chr",-0.233928568464492,21
-0.225065170781015,"chr6",30147364,30147439,"chr",-0.225065170781015,22
-0.227283217317242,"chr6",30147440,30148210,"chr",-0.227283217317242,23
-0.208353535792801,"chr6",30148211,30148349,"chr",-0.208353535792801,22
-0.202343449161559,"chr6",30148350,30148435,"chr",-0.202343449161559,21
-0.205273811076889,"chr6",30148436,30148599,"chr",-0.205273811076889,20
-0.197953042170018,"chr6",30148600,30148636,"chr",-0.197953042170018,21
-0.186316928771958,"chr6",30148637,30148935,"chr",-0.186316928771958,22
-0.183893224977255,"chr6",30148936,30149057,"chr",-0.183893224977255,23
-0.182029514811219,"chr6",30149058,30149166,"chr",-0.182029514811219,24
-0.178777019739461,"chr6",30149167,30149251,"chr",-0.178777019739461,25
-0.175694584605736,"chr6",30149252,30149426,"chr",-0.175694584605736,26
-0.159874534095692,"chr6",30149427,30149538,"chr",-0.159874534095692,27
-0.164727758154102,"chr6",30149539,30149612,"chr",-0.164727758154102,28
-0.157515942432749,"chr6",30149613,30149623,"chr",-0.157515942432749,27
-0.155716942741005,"chr6",30149624,30149631,"chr",-0.155716942741005,28
-0.154849866835929,"chr6",30149632,30149646,"chr",-0.154849866835929,29
-0.137268851377565,"chr6",30149647,30149658,"chr",-0.137268851377565,28
-0.149291073435284,"chr6",30149659,30149791,"chr",-0.149291073435284,27
-0.156536269844188,"chr6",30149792,30150055,"chr",-0.156536269844188,26
-0.149078436753453,"chr6",30150056,30150058,"chr",-0.149078436753453,25
-0.148145922876232,"chr6",30150059,30150069,"chr",-0.148145922876232,24
-0.128616318773818,"chr6",30150070,30150092,"chr",-0.128616318773818,25
-0.13396644546337,"chr6",30150093,30150286,"chr",-0.13396644546337,26
-0.124919120135507,"chr6",30150287,30150322,"chr",-0.124919120135507,27
-0.126363567034723,"chr6",30150323,30150494,"chr",-0.126363567034723,26
-0.140694403782115,"chr6",30150495,30150525,"chr",-0.140694403782115,25
-0.120018048135318,"chr6",30150526,30150540,"chr",-0.120018048135318,24
-0.117704040618255,"chr6",30150541,30150583,"chr",-0.117704040618255,23
-0.0997974974616663,"chr6",30150584,30150649,"chr",-0.0997974974616663,23
-0.101991126253897,"chr6",30150650,30150848,"chr",-0.101991126253897,22
-0.0910563729561608,"chr6",30150849,30151093,"chr",-0.0910563729561608,23
-0.0556466457563046,"chr6",30151094,30151352,"chr",-0.0556466457563046,22
-0.0520787840545197,"chr6",30151353,30151424,"chr",-0.0520787840545197,21
-0.0456050039991122,"chr6",30151425,30151468,"chr",-0.0456050039991122,22
-0.0491227341027464,"chr6",30151469,30151510,"chr",-0.0491227341027464,23
-0.0494439003773551,"chr6",30151511,30151642,"chr",-0.0494439003773551,24
-0.0601585495627567,"chr6",30151643,30151664,"chr",-0.0601585495627567,25
-0.0568666482531893,"chr6",30151665,30151722,"chr",-0.0568666482531893,24
-0.0553357379647771,"chr6",30151723,30151826,"chr",-0.0553357379647771,25
-0.0674048391528095,"chr6",30151827,30151895,"chr",-0.0674048391528095,26
-0.0661556844684181,"chr6",30151896,30151934,"chr",-0.0661556844684181,25
-0.0897802308923805,"chr6",30151935,30152002,"chr",-0.0897802308923805,26
-0.0832111041672801,"chr6",30152003,30152163,"chr",-0.0832111041672801,27
-0.110244150281476,"chr6",30152164,30152242,"chr",-0.110244150281476,28
-0.120203218610586,"chr6",30152243,30152259,"chr",-0.120203218610586,29
-0.12580065013035,"chr6",30152260,30152336,"chr",-0.12580065013035,30
-0.131568585261164,"chr6",30152337,30152398,"chr",-0.131568585261164,31
-0.126498170828871,"chr6",30152399,30152453,"chr",-0.126498170828871,32
-0.130108451596586,"chr6",30152454,30152531,"chr",-0.130108451596586,32
-0.12476469817289,"chr6",30152532,30152543,"chr",-0.12476469817289,31
-0.119553963467794,"chr6",30152544,30152544,"chr",-0.119553963467794,30
-0.119592750367111,"chr6",30152545,30152631,"chr",-0.119592750367111,29
-0.119200643541158,"chr6",30152632,30152673,"chr",-0.119200643541158,28
-0.120799389360851,"chr6",30152674,30152700,"chr",-0.120799389360851,29
-0.121531123529606,"chr6",30152701,30152785,"chr",-0.121531123529606,30
-0.114961663847431,"chr6",30152786,30152830,"chr",-0.114961663847431,31
-0.13013019196515,"chr6",30152831,30152881,"chr",-0.13013019196515,30
-0.140415759652963,"chr6",30152882,30152906,"chr",-0.140415759652963,31
-0.132973765529629,"chr6",30152907,30152927,"chr",-0.132973765529629,32
-0.152159564381369,"chr6",30152928,30152946,"chr",-0.152159564381369,33
-0.160361780092941,"chr6",30152947,30152947,"chr",-0.160361780092941,32
-0.164278811082133,"chr6",30152948,30153013,"chr",-0.164278811082133,31
-0.151696636512606,"chr6",30153014,30153019,"chr",-0.151696636512606,32
-0.15846238132228,"chr6",30153020,30153125,"chr",-0.15846238132228,31
-0.157151517293358,"chr6",30153126,30153164,"chr",-0.157151517293358,32
-0.166068398490415,"chr6",30153165,30153246,"chr",-0.166068398490415,31
-0.168246773839519,"chr6",30153247,30153259,"chr",-0.168246773839519,30
-0.152418802245211,"chr6",30153260,30153285,"chr",-0.152418802245211,31
-0.162483035639853,"chr6",30153286,30153291,"chr",-0.162483035639853,30
-0.172981325251729,"chr6",30153292,30153399,"chr",-0.172981325251729,31
-0.181758848665602,"chr6",30153400,30153400,"chr",-0.181758848665602,30
-0.204474178479993,"chr6",30153401,30153434,"chr",-0.204474178479993,29
-0.195843000670373,"chr6",30153435,30153508,"chr",-0.195843000670373,30
-0.190352678375022,"chr6",30153509,30153514,"chr",-0.190352678375022,31
-0.194803410164411,"chr6",30153515,30153520,"chr",-0.194803410164411,30
-0.192475731143396,"chr6",30153521,30153541,"chr",-0.192475731143396,31
-0.188723619033532,"chr6",30153542,30153667,"chr",-0.188723619033532,32
-0.18463249427205,"chr6",30153668,30153676,"chr",-0.18463249427205,33
-0.180486318155165,"chr6",30153677,30153749,"chr",-0.180486318155165,32
-0.177672340911713,"chr6",30153750,30153750,"chr",-0.177672340911713,31
-0.191235000916006,"chr6",30153751,30153836,"chr",-0.191235000916006,32
-0.203189503255404,"chr6",30153837,30153844,"chr",-0.203189503255404,33
-0.198003788705459,"chr6",30153845,30153934,"chr",-0.198003788705459,32
-0.182442817647847,"chr6",30153935,30153959,"chr",-0.182442817647847,31
-0.184307151690019,"chr6",30153960,30153969,"chr",-0.184307151690019,30
-0.176238982051703,"chr6",30153970,30154035,"chr",-0.176238982051703,29
-0.152528360147665,"chr6",30154036,30154183,"chr",-0.152528360147665,28
-0.147506219256708,"chr6",30154184,30154253,"chr",-0.147506219256708,27
-0.154359715250128,"chr6",30154254,30154292,"chr",-0.154359715250128,26
-0.159790348218418,"chr6",30154293,30154417,"chr",-0.159790348218418,25
-0.147071822662525,"chr6",30154418,30154421,"chr",-0.147071822662525,26
-0.144769409737253,"chr6",30154422,30154519,"chr",-0.144769409737253,27
-0.15370616359966,"chr6",30154520,30154529,"chr",-0.15370616359966,26
-0.131440196619223,"chr6",30154530,30154547,"chr",-0.131440196619223,25
-0.130018360132013,"chr6",30154548,30154618,"chr",-0.130018360132013,24
-0.131405792017654,"chr6",30154619,30154668,"chr",-0.131405792017654,25
-0.140302788627466,"chr6",30154669,30154701,"chr",-0.140302788627466,24
-0.173538371489631,"chr6",30154702,30154754,"chr",-0.173538371489631,25
-0.16414175647563,"chr6",30154755,30155171,"chr",-0.16414175647563,24
-0.175527400335167,"chr6",30155172,30155415,"chr",-0.175527400335167,23
-0.194340044675071,"chr6",30155416,30155472,"chr",-0.194340044675071,22
-0.210066608450005,"chr6",30155473,30155610,"chr",-0.210066608450005,21
-0.214744202252667,"chr6",30155611,30155642,"chr",-0.214744202252667,20
-0.21790337068472,"chr6",30155643,30155704,"chr",-0.21790337068472,21
-0.209510399226575,"chr6",30155705,30155830,"chr",-0.209510399226575,22
-0.195386868939854,"chr6",30155831,30155902,"chr",-0.195386868939854,23
-0.198434656042162,"chr6",30155903,30155956,"chr",-0.198434656042162,24
-0.178866584005296,"chr6",30155957,30155965,"chr",-0.178866584005296,25
-0.17391226156338,"chr6",30155966,30156074,"chr",-0.17391226156338,26
-0.212857721670655,"chr6",30156075,30156170,"chr",-0.212857721670655,27
-0.207489096940798,"chr6",30156171,30156182,"chr",-0.207489096940798,28
-0.192469345923274,"chr6",30156183,30156354,"chr",-0.192469345923274,29
-0.192767010398559,"chr6",30156355,30156434,"chr",-0.192767010398559,30
-0.203956782563812,"chr6",30156435,30156535,"chr",-0.203956782563812,31
-0.196346573548941,"chr6",30156536,30156612,"chr",-0.196346573548941,32
-0.17599268755754,"chr6",30156613,30156642,"chr",-0.17599268755754,33
-0.167114504964968,"chr6",30156643,30156667,"chr",-0.167114504964968,34
-0.181948894375544,"chr6",30156668,30156669,"chr",-0.181948894375544,33
-0.183173815624046,"chr6",30156670,30156693,"chr",-0.183173815624046,32
-0.169616506604337,"chr6",30156694,30156800,"chr",-0.169616506604337,33
-0.168450500971838,"chr6",30156801,30156889,"chr",-0.168450500971838,34
-0.150339754709256,"chr6",30156890,30156902,"chr",-0.150339754709256,33
-0.156739783162939,"chr6",30156903,30156966,"chr",-0.156739783162939,32
-0.159460158631816,"chr6",30156967,30156974,"chr",-0.159460158631816,31
-0.146408058935579,"chr6",30156975,30156996,"chr",-0.146408058935579,32
-0.135391221688081,"chr6",30156997,30157000,"chr",-0.135391221688081,31
-0.134419750639474,"chr6",30157001,30157006,"chr",-0.134419750639474,32
-0.151129115514902,"chr6",30157007,30157080,"chr",-0.151129115514902,31
-0.154376202635245,"chr6",30157081,30157100,"chr",-0.154376202635245,30
-0.139746120178083,"chr6",30157101,30157150,"chr",-0.139746120178083,31
-0.156392437339123,"chr6",30157151,30157192,"chr",-0.156392437339123,32
-0.14254272312051,"chr6",30157193,30157197,"chr",-0.14254272312051,31
-0.14643938024071,"chr6",30157198,30157221,"chr",-0.14643938024071,30
-0.140477346588898,"chr6",30157222,30157233,"chr",-0.140477346588898,31
-0.143898313369783,"chr6",30157234,30157342,"chr",-0.143898313369783,32
-0.145801269488803,"chr6",30157343,30157393,"chr",-0.145801269488803,31
-0.13806149051548,"chr6",30157394,30157543,"chr",-0.13806149051548,32
-0.130605418503918,"chr6",30157544,30157560,"chr",-0.130605418503918,33
-0.136605021173861,"chr6",30157561,30157591,"chr",-0.136605021173861,34
-0.135753532201158,"chr6",30157592,30157606,"chr",-0.135753532201158,33
-0.12088090942466,"chr6",30157607,30157649,"chr",-0.12088090942466,32
-0.11593825943818,"chr6",30157650,30157670,"chr",-0.11593825943818,33
-0.110777369441693,"chr6",30157671,30157699,"chr",-0.110777369441693,32
-0.124181714655608,"chr6",30157700,30157709,"chr",-0.124181714655608,33
-0.133402746870933,"chr6",30157710,30157717,"chr",-0.133402746870933,32
-0.128800247056632,"chr6",30157718,30157788,"chr",-0.128800247056632,31
-0.136937948537454,"chr6",30157789,30157828,"chr",-0.136937948537454,30
-0.135507472983224,"chr6",30157829,30157839,"chr",-0.135507472983224,31
-0.131865428662099,"chr6",30157840,30157999,"chr",-0.131865428662099,32
-0.134504500537796,"chr6",30158000,30158006,"chr",-0.134504500537796,31
-0.106614905216336,"chr6",30158007,30158015,"chr",-0.106614905216336,30
-0.112567879103897,"chr6",30158016,30158050,"chr",-0.112567879103897,31
-0.0985988317451561,"chr6",30158051,30158103,"chr",-0.0985988317451561,32
-0.062249126818877,"chr6",30158104,30158104,"chr",-0.062249126818877,31
-0.0630026162964908,"chr6",30158105,30158169,"chr",-0.0630026162964908,32
-0.0615787022717349,"chr6",30158170,30158231,"chr",-0.0615787022717349,31
-0.0712341150997055,"chr6",30158232,30158234,"chr",-0.0712341150997055,30
-0.0725436363581251,"chr6",30158235,30158241,"chr",-0.0725436363581251,29
-0.0922310483622184,"chr6",30158242,30158320,"chr",-0.0922310483622184,30
-0.0862244169935688,"chr6",30158321,30158422,"chr",-0.0862244169935688,31
-0.0861741408396296,"chr6",30158423,30158456,"chr",-0.0861741408396296,32
-0.0824572008608495,"chr6",30158457,30158460,"chr",-0.0824572008608495,31
-0.0940147283257255,"chr6",30158461,30158545,"chr",-0.0940147283257255,32
-0.0983239100753309,"chr6",30158546,30158602,"chr",-0.0983239100753309,31
-0.111293611907158,"chr6",30158603,30158655,"chr",-0.111293611907158,30
-0.101097794412841,"chr6",30158656,30158671,"chr",-0.101097794412841,31
-0.108663238246265,"chr6",30158672,30158698,"chr",-0.108663238246265,30
-0.101906569248357,"chr6",30158699,30158806,"chr",-0.101906569248357,29
-0.113062811860448,"chr6",30158807,30158827,"chr",-0.113062811860448,30
-0.112479725541864,"chr6",30158828,30158830,"chr",-0.112479725541864,29
-0.114263421838551,"chr6",30158831,30159006,"chr",-0.114263421838551,28
-0.114825777688731,"chr6",30159007,30159011,"chr",-0.114825777688731,29
-0.12224120524938,"chr6",30159012,30159014,"chr",-0.12224120524938,30
-0.130542302507182,"chr6",30159015,30159018,"chr",-0.130542302507182,31
-0.14350061364568,"chr6",30159019,30159037,"chr",-0.14350061364568,30
-0.129840291787896,"chr6",30159038,30159105,"chr",-0.129840291787896,29
-0.145161600549492,"chr6",30159106,30159150,"chr",-0.145161600549492,28
-0.135866280216508,"chr6",30159151,30159225,"chr",-0.135866280216508,29
-0.13545999085099,"chr6",30159226,30159231,"chr",-0.13545999085099,30
-0.141454599603281,"chr6",30159232,30159318,"chr",-0.141454599603281,29
-0.155942884661482,"chr6",30159319,30159459,"chr",-0.155942884661482,28
-0.165491571414038,"chr6",30159460,30159462,"chr",-0.165491571414038,27
-0.154588062995833,"chr6",30159463,30159530,"chr",-0.154588062995833,26
-0.1408861684232,"chr6",30159531,30159627,"chr",-0.1408861684232,27
-0.137242773811308,"chr6",30159628,30159724,"chr",-0.137242773811308,28
-0.124075304069506,"chr6",30159725,30159805,"chr",-0.124075304069506,29
-0.132363310852918,"chr6",30159806,30159958,"chr",-0.132363310852918,28
-0.132301532599155,"chr6",30159959,30160005,"chr",-0.132301532599155,29
-0.138534678053739,"chr6",30160006,30160010,"chr",-0.138534678053739,28
-0.142963293733239,"chr6",30160011,30160012,"chr",-0.142963293733239,27
-0.144450183948646,"chr6",30160013,30160057,"chr",-0.144450183948646,26
-0.145322376886074,"chr6",30160058,30160081,"chr",-0.145322376886074,25
-0.136751521866364,"chr6",30160082,30160210,"chr",-0.136751521866364,26
-0.13057529891179,"chr6",30160211,30160227,"chr",-0.13057529891179,25
-0.125601424550731,"chr6",30160228,30160578,"chr",-0.125601424550731,24
-0.127307539091957,"chr6",30160579,30160723,"chr",-0.127307539091957,23
-0.102950336483368,"chr6",30160724,30161075,"chr",-0.102950336483368,22
-0.103823420122218,"chr6",30161076,30161082,"chr",-0.103823420122218,21
-0.119253427649163,"chr6",30161083,30161133,"chr",-0.119253427649163,20
-0.107919823352699,"chr6",30161134,30162344,"chr",-0.107919823352699,19
-0.0935577003025439,"chr6",30162345,30162446,"chr",-0.0935577003025439,20
-0.0775461171987852,"chr6",30162447,30162451,"chr",-0.0775461171987852,21
-0.0749143558118227,"chr6",30162452,30162586,"chr",-0.0749143558118227,22
-0.0571091674985587,"chr6",30162587,30162762,"chr",-0.0571091674985587,23
-0.0474238616521699,"chr6",30162763,30162800,"chr",-0.0474238616521699,24
-0.0572159046533373,"chr6",30162801,30162895,"chr",-0.0572159046533373,25
-0.0638233380891042,"chr6",30162896,30162948,"chr",-0.0638233380891042,26
-0.0684417713367714,"chr6",30162949,30163015,"chr",-0.0684417713367714,27
-0.102530022369926,"chr6",30163016,30163030,"chr",-0.102530022369926,28
-0.0982224810779696,"chr6",30163031,30163197,"chr",-0.0982224810779696,29
-0.0996696295977787,"chr6",30163198,30163317,"chr",-0.0996696295977787,30
-0.0999374089684621,"chr6",30163318,30163350,"chr",-0.0999374089684621,31
-0.0887155276803752,"chr6",30163351,30163355,"chr",-0.0887155276803752,30
-0.0827594769162443,"chr6",30163356,30163425,"chr",-0.0827594769162443,31
-0.118805706492614,"chr6",30163426,30163442,"chr",-0.118805706492614,32
-0.11965127101314,"chr6",30163443,30163585,"chr",-0.11965127101314,31
