"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
-161.975952680931,"chr1",4500,4519,"chr",1,45
-161.529728333475,"chr1",4520,4539,"chr",1,45
-153.878436973221,"chr1",4540,4559,"chr",1,45
-157.629558673927,"chr1",4560,4579,"chr",1,45
-164.173826011586,"chr1",4580,4599,"chr",1,46
-166.145425255625,"chr1",4600,4619,"chr",1,47
-161.008400123884,"chr1",4620,4639,"chr",1,47
-160.936447510815,"chr1",4640,4659,"chr",1,47
-158.894573846709,"chr1",4660,4679,"chr",1,47
-162.637013846487,"chr1",4680,4699,"chr",1,47
-163.513105240123,"chr1",4700,4719,"chr",1,47
-160.803180196262,"chr1",4720,4739,"chr",1,47
-163.587099637755,"chr1",4740,4759,"chr",1,47
-163.495263746106,"chr1",4760,4779,"chr",1,47
-169.381499262858,"chr1",4780,4799,"chr",1,47
-171.017701291716,"chr1",4800,4819,"chr",1,47
-176.951710256173,"chr1",4820,4839,"chr",1,48
-188.092602618062,"chr1",4840,4859,"chr",1,48
-181.911315605163,"chr1",4860,4879,"chr",1,48
-192.730290453557,"chr1",4880,4899,"chr",1,48
-192.376506532121,"chr1",4900,4919,"chr",1,48
-194.24523661967,"chr1",4920,4939,"chr",1,48
-192.698003047129,"chr1",4940,4959,"chr",1,48
-193.093945373128,"chr1",4960,4979,"chr",1,48
-189.561462968788,"chr1",4980,4999,"chr",1,48
-193.859835224175,"chr1",5000,5019,"chr",1,48
-195.042284280555,"chr1",5020,5039,"chr",1,48
-192.238219996043,"chr1",5040,5059,"chr",1,48
-203.045619073833,"chr1",5060,5079,"chr",1,49
-207.184980720472,"chr1",5080,5099,"chr",1,49
-203.218544547481,"chr1",5100,5119,"chr",1,49
-202.62299315523,"chr1",5120,5139,"chr",1,49
-204.002513431585,"chr1",5140,5159,"chr",1,49
-197.168276120212,"chr1",5160,5179,"chr",1,48
-193.206429146588,"chr1",5180,5199,"chr",1,48
-195.199426599046,"chr1",5200,5219,"chr",1,48
-199.49917966891,"chr1",5220,5239,"chr",1,48
-196.747654366963,"chr1",5240,5259,"chr",1,48
-186.217895498591,"chr1",5260,5279,"chr",1,48
-196.006993573837,"chr1",5280,5299,"chr",1,48
-186.749976161536,"chr1",5300,5319,"chr",1,48
-184.171797832404,"chr1",5320,5339,"chr",1,47
-191.99520767225,"chr1",5340,5359,"chr",1,47
-190.111056191022,"chr1",5360,5379,"chr",1,47
-188.568349835961,"chr1",5380,5399,"chr",1,47
-192.460163124802,"chr1",5400,5419,"chr",1,47
-191.066711792316,"chr1",5420,5439,"chr",1,47
-195.30932631172,"chr1",5440,5459,"chr",1,48
-192.198102918507,"chr1",5460,5479,"chr",1,48
-191.854239491505,"chr1",5480,5499,"chr",1,48
-188.53347611409,"chr1",5500,5519,"chr",1,48
-188.911830801983,"chr1",5520,5539,"chr",1,48
-196.789781796938,"chr1",5540,5559,"chr",1,48
-199.682688277027,"chr1",5560,5579,"chr",1,48
-198.967206253784,"chr1",5580,5599,"chr",1,48
-204.546249064015,"chr1",5600,5619,"chr",1,48
-212.046048056361,"chr1",5620,5639,"chr",1,48
-211.534234256688,"chr1",5640,5659,"chr",1,48
-215.092169642213,"chr1",5660,5679,"chr",1,48
-214.803631935702,"chr1",5680,5699,"chr",1,48
-211.558857484177,"chr1",5700,5719,"chr",1,48
-217.986613699491,"chr1",5720,5739,"chr",1,48
-221.497401451102,"chr1",5740,5759,"chr",1,48
-221.819310180532,"chr1",5760,5779,"chr",1,48
-220.315499891257,"chr1",5780,5799,"chr",1,48
-222.574401813853,"chr1",5800,5819,"chr",1,48
-216.640392849396,"chr1",5820,5839,"chr",1,47
-210.550187931947,"chr1",5840,5859,"chr",1,47
-209.967778724849,"chr1",5860,5879,"chr",1,47
-202.253253630224,"chr1",5880,5899,"chr",1,47
-204.887454907185,"chr1",5900,5919,"chr",1,47
-206.814005172299,"chr1",5920,5939,"chr",1,47
-202.302102866726,"chr1",5940,5959,"chr",1,47
-197.556423894379,"chr1",5960,5979,"chr",1,47
-198.668487379716,"chr1",5980,5999,"chr",1,47
-194.147234092496,"chr1",6000,6019,"chr",1,47
-188.381231947192,"chr1",6020,6039,"chr",1,47
-192.934139717305,"chr1",6040,6059,"chr",1,47
-188.263837837962,"chr1",6060,6079,"chr",1,47
-185.570087976065,"chr1",6080,6099,"chr",1,47
-187.617985209632,"chr1",6100,6119,"chr",1,47
-189.414856095043,"chr1",6120,6139,"chr",1,47
-192.632711751017,"chr1",6140,6159,"chr",1,47
-199.103923701578,"chr1",6160,6179,"chr",1,48
-200.761718385443,"chr1",6180,6199,"chr",1,48
-202.697564343444,"chr1",6200,6219,"chr",1,48
-196.035632001921,"chr1",6220,6239,"chr",1,48
-206.251699131643,"chr1",6240,6259,"chr",1,48
-207.845959778727,"chr1",6260,6279,"chr",1,48
-200.352616298292,"chr1",6280,6299,"chr",1,48
-202.128590077348,"chr1",6300,6319,"chr",1,48
-209.693028677971,"chr1",6320,6339,"chr",1,49
-201.962138451378,"chr1",6340,6359,"chr",1,49
-202.808455176299,"chr1",6360,6379,"chr",1,49
-202.768664204957,"chr1",6380,6399,"chr",1,49
-200.39509689373,"chr1",6400,6419,"chr",1,49
-194.794215786114,"chr1",6420,6439,"chr",1,49
-200.350371355988,"chr1",6440,6459,"chr",1,49
-202.8743393488,"chr1",6460,6479,"chr",1,49
-202.866048504852,"chr1",6480,6499,"chr",1,49
-207.443737121566,"chr1",6500,6519,"chr",1,49
-201.605770271081,"chr1",6520,6539,"chr",1,48
-202.414301970577,"chr1",6540,6559,"chr",1,48
-202.958165678191,"chr1",6560,6579,"chr",1,48
-200.014145631883,"chr1",6580,6599,"chr",1,48
-196.001979533966,"chr1",6600,6619,"chr",1,48
-187.402591017873,"chr1",6620,6639,"chr",1,48
-190.432607544457,"chr1",6640,6659,"chr",1,48
-184.657119714338,"chr1",6660,6679,"chr",1,48
-189.787590206077,"chr1",6680,6699,"chr",1,48
-185.683058085406,"chr1",6700,6719,"chr",1,48
-174.195415511206,"chr1",6720,6739,"chr",1,48
-171.735097330347,"chr1",6740,6759,"chr",1,48
-171.070886528757,"chr1",6760,6779,"chr",1,48
-173.556559680535,"chr1",6780,6799,"chr",1,48
-168.684028780602,"chr1",6800,6819,"chr",1,48
-173.609769857714,"chr1",6820,6839,"chr",1,49
-175.504077219784,"chr1",6840,6859,"chr",1,49
-182.302222441624,"chr1",6860,6879,"chr",1,49
-186.407905849932,"chr1",6880,6899,"chr",1,49
-190.515534795543,"chr1",6900,6919,"chr",1,49
-192.563428166058,"chr1",6920,6939,"chr",1,49
-198.554763582429,"chr1",6940,6959,"chr",1,49
-201.54391840728,"chr1",6960,6979,"chr",1,49
-208.504368004941,"chr1",6980,6999,"chr",1,49
-208.22857686783,"chr1",7000,7019,"chr",1,49
-211.825375110416,"chr1",7020,7039,"chr",1,49
-206.279901592192,"chr1",7040,7059,"chr",1,49
-202.538531052772,"chr1",7060,7079,"chr",1,49
-201.517594033794,"chr1",7080,7099,"chr",1,49
-201.699437318492,"chr1",7100,7119,"chr",1,49
-202.407229612885,"chr1",7120,7139,"chr",1,49
-199.805751439107,"chr1",7140,7159,"chr",1,49
-192.082683233996,"chr1",7160,7179,"chr",1,49
-191.463330482096,"chr1",7180,7199,"chr",1,49
-188.344419233507,"chr1",7200,7219,"chr",1,49
-197.262313400149,"chr1",7220,7239,"chr",1,49
-189.331464498593,"chr1",7240,7259,"chr",1,49
-190.315714583935,"chr1",7260,7279,"chr",1,49
-192.708784690957,"chr1",7280,7299,"chr",1,49
-193.652527509751,"chr1",7300,7319,"chr",1,49
-183.739256017916,"chr1",7320,7339,"chr",1,49
-184.186431403541,"chr1",7340,7359,"chr",1,49
-183.363737125299,"chr1",7360,7379,"chr",1,49
-185.887228568835,"chr1",7380,7399,"chr",1,49
-182.732313352065,"chr1",7400,7419,"chr",1,49
-188.574526777886,"chr1",7420,7439,"chr",1,49
-184.434270359892,"chr1",7440,7459,"chr",1,49
-178.978605818522,"chr1",7460,7479,"chr",1,49
-170.987555635794,"chr1",7480,7499,"chr",1,49
-168.648825233914,"chr1",7500,7519,"chr",1,49
-177.052872381445,"chr1",7520,7539,"chr",1,50
-175.963968822147,"chr1",7540,7559,"chr",1,50
-172.120012506374,"chr1",7560,7579,"chr",1,50
-169.603665864547,"chr1",7580,7599,"chr",1,50
-163.065767613024,"chr1",7600,7619,"chr",1,50
-170.767272066472,"chr1",7620,7639,"chr",1,50
-173.26906996316,"chr1",7640,7659,"chr",1,50
-178.299334792751,"chr1",7660,7679,"chr",1,50
-178.526955206708,"chr1",7680,7699,"chr",1,50
-181.291866710376,"chr1",7700,7719,"chr",1,50
-180.484775157956,"chr1",7720,7739,"chr",1,50
-178.375328522603,"chr1",7740,7759,"chr",1,50
-181.517506826383,"chr1",7760,7779,"chr",1,50
-174.280825866321,"chr1",7780,7799,"chr",1,50
-172.96562651975,"chr1",7800,7819,"chr",1,49
-176.187425712965,"chr1",7820,7839,"chr",1,49
-177.765674186659,"chr1",7840,7859,"chr",1,49
-173.001470644333,"chr1",7860,7879,"chr",1,48
-172.682219823173,"chr1",7880,7899,"chr",1,48
-171.465052376973,"chr1",7900,7919,"chr",1,48
-171.285980796777,"chr1",7920,7939,"chr",1,48
-172.462138546781,"chr1",7940,7959,"chr",1,48
-168.657798920281,"chr1",7960,7979,"chr",1,48
-168.219352944277,"chr1",7980,7999,"chr",1,48
-175.530884371748,"chr1",8000,8019,"chr",1,48
-177.539423600452,"chr1",8020,8039,"chr",1,48
-177.691994576272,"chr1",8040,8059,"chr",1,48
-182.443485315425,"chr1",8060,8079,"chr",1,48
-187.075770061665,"chr1",8080,8099,"chr",1,48
-184.890525546005,"chr1",8100,8119,"chr",1,48
-183.315823787282,"chr1",8120,8139,"chr",1,48
-186.115384397442,"chr1",8140,8159,"chr",1,48
-194.383337952584,"chr1",8160,8179,"chr",1,48
-197.649779176192,"chr1",8180,8199,"chr",1,48
-198.934302154846,"chr1",8200,8219,"chr",1,48
-198.69120003618,"chr1",8220,8239,"chr",1,48
-199.507826498701,"chr1",8240,8259,"chr",1,48
-201.401198198048,"chr1",8260,8279,"chr",1,48
-206.833469953204,"chr1",8280,8299,"chr",1,48
-207.275682200049,"chr1",8300,8319,"chr",1,48
-218.463108319983,"chr1",8320,8339,"chr",1,48
-218.974713789122,"chr1",8340,8359,"chr",1,48
-214.260438951409,"chr1",8360,8379,"chr",1,48
-211.334727794828,"chr1",8380,8399,"chr",1,48
-210.649197123547,"chr1",8400,8419,"chr",1,48
-203.716510477725,"chr1",8420,8439,"chr",1,48
-203.224250627208,"chr1",8440,8459,"chr",1,48
-205.051848761923,"chr1",8460,8479,"chr",1,48
-209.781240898088,"chr1",8480,8499,"chr",1,48
-211.576506086526,"chr1",8500,8519,"chr",1,48
-203.149450598093,"chr1",8520,8539,"chr",1,48
-198.566997939708,"chr1",8540,8559,"chr",1,48
-198.765111120293,"chr1",8560,8579,"chr",1,48
-200.051627993685,"chr1",8580,8599,"chr",1,48
-203.508278208799,"chr1",8600,8619,"chr",1,48
-195.143376705242,"chr1",8620,8639,"chr",1,48
-191.463632598484,"chr1",8640,8659,"chr",1,48
-192.947073711081,"chr1",8660,8679,"chr",1,48
-187.055550711655,"chr1",8680,8699,"chr",1,48
-191.655078050142,"chr1",8700,8719,"chr",1,48
-195.627819268328,"chr1",8720,8739,"chr",1,48
-197.447981304062,"chr1",8740,8759,"chr",1,48
-195.050508673699,"chr1",8760,8779,"chr",1,48
-202.215491212045,"chr1",8780,8799,"chr",1,48
-205.80076681023,"chr1",8800,8819,"chr",1,49
-197.653226539903,"chr1",8820,8839,"chr",1,48
-198.402444803487,"chr1",8840,8859,"chr",1,48
-201.805905696453,"chr1",8860,8879,"chr",1,49
-200.813265753717,"chr1",8880,8899,"chr",1,49
-195.170307556963,"chr1",8900,8919,"chr",1,49
-186.062391206394,"chr1",8920,8939,"chr",1,49
-178.902374151082,"chr1",8940,8959,"chr",1,48
-183.354090025361,"chr1",8960,8979,"chr",1,48
-172.839305979766,"chr1",8980,8999,"chr",1,48
-170.146318723538,"chr1",9000,9019,"chr",1,48
-167.583697404805,"chr1",9020,9039,"chr",1,48
-170.979426484865,"chr1",9040,9059,"chr",1,48
-165.791677831539,"chr1",9060,9079,"chr",1,48
-162.292485061756,"chr1",9080,9099,"chr",1,48
-167.465996203056,"chr1",9100,9119,"chr",1,48
-170.270379487612,"chr1",9120,9139,"chr",1,48
-162.142283776295,"chr1",9140,9159,"chr",1,48
-162.511389912548,"chr1",9160,9179,"chr",1,48
-154.452223478195,"chr1",9180,9199,"chr",1,48
-150.639465169208,"chr1",9200,9219,"chr",1,48
-151.471904582551,"chr1",9220,9239,"chr",1,48
-151.517911078839,"chr1",9240,9259,"chr",1,48
-143.060106410186,"chr1",9260,9279,"chr",1,48
-138.389098090382,"chr1",9280,9299,"chr",1,48
-133.901593231952,"chr1",9300,9319,"chr",1,48
-131.94979702184,"chr1",9320,9339,"chr",1,48
-136.595914093974,"chr1",9340,9359,"chr",1,48
-141.284275988987,"chr1",9360,9379,"chr",1,48
-146.61484439814,"chr1",9380,9399,"chr",1,48
-144.984608354245,"chr1",9400,9419,"chr",1,48
-152.479170048039,"chr1",9420,9439,"chr",1,48
-151.064707705937,"chr1",9440,9459,"chr",1,48
-146.157232908667,"chr1",9460,9479,"chr",1,48
-142.14034829471,"chr1",9480,9499,"chr",1,48
-138.67666876858,"chr1",9500,9519,"chr",1,48
-143.666906037937,"chr1",9520,9539,"chr",1,48
-148.128407809401,"chr1",9540,9559,"chr",1,48
-145.490509566305,"chr1",9560,9579,"chr",1,48
-142.257697116706,"chr1",9580,9599,"chr",1,48
-149.973354839836,"chr1",9600,9619,"chr",1,48
-153.080263125671,"chr1",9620,9639,"chr",1,48
-151.973707064065,"chr1",9640,9659,"chr",1,48
-144.98857847846,"chr1",9660,9679,"chr",1,48
-145.148291718256,"chr1",9680,9699,"chr",1,48
-146.0619353852,"chr1",9700,9719,"chr",1,48
-148.143094337601,"chr1",9720,9739,"chr",1,48
-149.00484450667,"chr1",9740,9759,"chr",1,48
-149.426851125342,"chr1",9760,9779,"chr",1,48
-145.095678698287,"chr1",9780,9799,"chr",1,48
-140.367164489046,"chr1",9800,9819,"chr",1,48
-147.258635665279,"chr1",9820,9839,"chr",1,49
-147.449471923338,"chr1",9840,9859,"chr",1,49
-141.609647066664,"chr1",9860,9879,"chr",1,49
-139.351963292983,"chr1",9880,9899,"chr",1,48
-145.508627507904,"chr1",9900,9919,"chr",1,48
-148.654678920585,"chr1",9920,9939,"chr",1,48
-156.922759075721,"chr1",9940,9959,"chr",1,49
-154.895919911574,"chr1",9960,9979,"chr",1,49
-160.356857324768,"chr1",9980,9999,"chr",1,49
-155.705884749711,"chr1",10000,10019,"chr",1,49
-152.446440912453,"chr1",10020,10039,"chr",1,48
-151.527234935617,"chr1",10040,10059,"chr",1,48
-150.8448443175,"chr1",10060,10079,"chr",1,48
-152.042277082766,"chr1",10080,10099,"chr",1,48
-152.719733523341,"chr1",10100,10119,"chr",1,48
-149.021211358296,"chr1",10120,10139,"chr",1,48
-152.098625384124,"chr1",10140,10159,"chr",1,48
-145.303329311475,"chr1",10160,10179,"chr",1,48
-151.587743528013,"chr1",10180,10199,"chr",1,48
-155.522973965979,"chr1",10200,10219,"chr",1,48
-157.592213798269,"chr1",10220,10239,"chr",1,48
-162.918687059901,"chr1",10240,10259,"chr",1,48
-167.789293723412,"chr1",10260,10279,"chr",1,48
-164.587381101137,"chr1",10280,10299,"chr",1,48
-174.6134777788,"chr1",10300,10319,"chr",1,48
-172.693751419016,"chr1",10320,10339,"chr",1,48
-173.828809320711,"chr1",10340,10359,"chr",1,48
-168.404686034997,"chr1",10360,10379,"chr",1,48
-168.257118910499,"chr1",10380,10399,"chr",1,48
-169.766218025953,"chr1",10400,10419,"chr",1,47
-169.153614062202,"chr1",10420,10439,"chr",1,47
-170.803154846117,"chr1",10440,10459,"chr",1,47
-175.671021161197,"chr1",10460,10479,"chr",1,47
-179.821411260983,"chr1",10480,10499,"chr",1,47
-178.398037842254,"chr1",10500,10519,"chr",1,46
-175.090730515339,"chr1",10520,10539,"chr",1,46
-171.742795576249,"chr1",10540,10559,"chr",1,46
-173.658864547485,"chr1",10560,10579,"chr",1,46
-173.347107270086,"chr1",10580,10599,"chr",1,46
-168.965252538147,"chr1",10600,10619,"chr",1,46
-169.706100749883,"chr1",10620,10639,"chr",1,46
-171.531966827721,"chr1",10640,10659,"chr",1,46
-176.247455949647,"chr1",10660,10679,"chr",1,46
-177.935638065961,"chr1",10680,10699,"chr",1,46
-177.088885872245,"chr1",10700,10719,"chr",1,46
-177.064517389711,"chr1",10720,10739,"chr",1,46
-180.580067863558,"chr1",10740,10759,"chr",1,46
-181.225105733084,"chr1",10760,10779,"chr",1,46
-182.885461111615,"chr1",10780,10799,"chr",1,46
-192.410821439977,"chr1",10800,10819,"chr",1,46
-185.519350263743,"chr1",10820,10839,"chr",1,45
-178.005213958843,"chr1",10840,10859,"chr",1,44
-180.441577922551,"chr1",10860,10879,"chr",1,43
-183.546091738005,"chr1",10880,10899,"chr",1,44
-174.892857740515,"chr1",10900,10919,"chr",1,44
-175.424050670496,"chr1",10920,10939,"chr",1,44
-167.428292499903,"chr1",10940,10959,"chr",1,44
-162.771824368791,"chr1",10960,10979,"chr",1,44
-164.231234155696,"chr1",10980,10999,"chr",1,44
-165.566057585094,"chr1",11000,11019,"chr",1,44
-169.733975814362,"chr1",11020,11039,"chr",1,45
-173.040527453134,"chr1",11040,11059,"chr",1,45
-175.921392833474,"chr1",11060,11079,"chr",1,45
-181.144843534772,"chr1",11080,11099,"chr",1,45
-178.721785500256,"chr1",11100,11119,"chr",1,45
-185.080546481251,"chr1",11120,11139,"chr",1,45
-188.818116729748,"chr1",11140,11159,"chr",1,45
-197.881825882464,"chr1",11160,11179,"chr",1,45
-198.811242983274,"chr1",11180,11199,"chr",1,45
-196.109538322676,"chr1",11200,11219,"chr",1,45
-192.339984401334,"chr1",11220,11239,"chr",1,45
-197.47528137276,"chr1",11240,11259,"chr",1,45
-195.033489714704,"chr1",11260,11279,"chr",1,45
-200.38928598416,"chr1",11280,11299,"chr",1,45
-191.804113449935,"chr1",11300,11319,"chr",1,45
-188.729044209849,"chr1",11320,11339,"chr",1,45
-187.101645613354,"chr1",11340,11359,"chr",1,45
-188.666006987937,"chr1",11360,11379,"chr",1,45
-186.440417032097,"chr1",11380,11399,"chr",1,45
-187.539661510622,"chr1",11400,11419,"chr",1,46
-188.02965244779,"chr1",11420,11439,"chr",1,46
-189.970378352797,"chr1",11440,11459,"chr",1,46
-190.057364003732,"chr1",11460,11479,"chr",1,46
-192.427045877032,"chr1",11480,11499,"chr",1,46
-200.190227245096,"chr1",11500,11519,"chr",1,47
-202.742667960115,"chr1",11520,11539,"chr",1,47
-204.259762155205,"chr1",11540,11559,"chr",1,47
-205.871185929806,"chr1",11560,11579,"chr",1,47
-212.174076590668,"chr1",11580,11599,"chr",1,47
-208.475269333616,"chr1",11600,11619,"chr",1,47
-205.93781210831,"chr1",11620,11639,"chr",1,47
-204.738207101101,"chr1",11640,11659,"chr",1,47
-209.675714490584,"chr1",11660,11679,"chr",1,47
-207.820749821214,"chr1",11680,11699,"chr",1,47
-200.163147563813,"chr1",11700,11719,"chr",1,46
-195.895131941758,"chr1",11720,11739,"chr",1,46
-187.135630206401,"chr1",11740,11759,"chr",1,46
-181.098194623701,"chr1",11760,11779,"chr",1,46
-177.739530771711,"chr1",11780,11799,"chr",1,46
-175.880431157952,"chr1",11800,11819,"chr",1,46
-179.78427150093,"chr1",11820,11839,"chr",1,47
-185.714090689183,"chr1",11840,11859,"chr",1,48
-188.742300783443,"chr1",11860,11879,"chr",1,49
-189.865503527025,"chr1",11880,11899,"chr",1,49
-196.76304472104,"chr1",11900,11919,"chr",1,49
-199.44598251724,"chr1",11920,11939,"chr",1,49
-205.504634021741,"chr1",11940,11959,"chr",1,49
-210.920402464359,"chr1",11960,11979,"chr",1,49
-212.878430546083,"chr1",11980,11999,"chr",1,49
-212.114342701929,"chr1",12000,12019,"chr",1,49
-217.495892447035,"chr1",12020,12039,"chr",1,49
-214.471448945345,"chr1",12040,12059,"chr",1,49
-215.187420210466,"chr1",12060,12079,"chr",1,49
-207.121483975194,"chr1",12080,12099,"chr",1,48
-206.918799539753,"chr1",12100,12119,"chr",1,48
-196.998464615641,"chr1",12120,12139,"chr",1,48
-201.900515488767,"chr1",12140,12159,"chr",1,48
-192.246898971854,"chr1",12160,12179,"chr",1,47
-189.761045869535,"chr1",12180,12199,"chr",1,47
-190.94332754893,"chr1",12200,12219,"chr",1,47
-193.791341688495,"chr1",12220,12239,"chr",1,47
-182.491958554023,"chr1",12240,12259,"chr",1,46
-185.005344294232,"chr1",12260,12279,"chr",1,46
-179.779680246294,"chr1",12280,12299,"chr",1,45
-182.436586076987,"chr1",12300,12319,"chr",1,45
-175.726244929155,"chr1",12320,12339,"chr",1,45
-170.050613136299,"chr1",12340,12359,"chr",1,44
