"rawScores","guideScore","log2_rate_ratio","repl1_fc","repl2_fc","chrom","start","end","label"
-0.00469058170905695,-0.00469058170905695,-0.015581775160681,-0.0615785504147352,0.0521973869966214,"chr1",2810,2830,"chr"
0.0414066138435499,0.0414066138435499,0.13754979384104,-0.0480439767546071,0.130857204441707,"chr1",2830,2850,"chr"
0.0854360701186802,0.0854360701186802,0.28381248164401,0.17605821666291,-0.00518607642554948,"chr1",2850,2870,"chr"
0.0932050213381605,0.0932050213381605,0.309620378967812,0.387789677859455,-0.201379635183134,"chr1",2870,2890,"chr"
-0.0998329332342912,-0.0998329332342912,-0.331637825706006,-0.169960902814153,-0.0297049636544294,"chr1",2890,2910,"chr"
-0.125647595391493,-0.125647595391493,-0.417392277186041,-0.142403737148235,-0.108891453634751,"chr1",2910,2930,"chr"
0.180933641931337,0.180933641931337,0.601048548441998,0.188695795807197,0.173171488055477,"chr1",2930,2950,"chr"
-0.0759391302751335,-0.0759391302751335,-0.252264330362277,0.0298049514778437,-0.181683212028111,"chr1",2950,2970,"chr"
-0.0408158639906936,-0.0408158639906936,-0.135587365307787,-0.213130812598267,0.13149908461688,"chr1",2970,2990,"chr"
-0.0497167416793908,-0.0497167416793908,-0.165155440971026,-0.125553391904523,0.0261199085457411,"chr1",2990,3010,"chr"
0.120618354707474,0.120618354707474,0.400685501261848,-0.00279185382841122,0.24402856324336,"chr1",3010,3030,"chr"
-0.030528161721824,-0.030528161721824,-0.101412358108992,-0.0989850115721694,0.0379286881285214,"chr1",3030,3050,"chr"
0.0504645320647339,0.0504645320647339,0.167639546861184,0.0878561085209692,0.0130729556084986,"chr1",3050,3070,"chr"
-0.0157960471766785,-0.0157960471766785,-0.0524733329043744,0.0601278181240766,-0.0917199124774335,"chr1",3070,3090,"chr"
-0.16931919299123,-0.16931919299123,-0.562466184201222,-0.340809346327073,0.00217096034461333,"chr1",3090,3110,"chr"
-0.177270731373549,-0.177270731373549,-0.588880622951022,-0.281871898999321,-0.072669563747776,"NA",NA,NA,"neg"
-0.24358929915926,-0.24358929915926,-0.809186136491069,-0.242731444761304,-0.244447153557216,"chr1",3130,3150,"chr"
0.255888734034496,0.255888734034496,0.850043974754352,0.341006029196965,0.170771438872027,"chr1",3150,3170,"chr"
0.0453384334073632,0.0453384334073632,0.150611015714099,-0.210067500027583,0.300744366842309,"chr1",3170,3190,"chr"
-0.289958343385605,-0.289958343385605,-0.963220767239639,-0.244057451898023,-0.335859234873187,"chr1",3190,3210,"chr"
0.0471664100461591,0.0471664100461591,0.156683422667313,0.229550496789737,-0.135217676697418,"chr1",3210,3230,"chr"
0.0245896424544725,0.0245896424544725,0.0816850241127471,0.158873408130984,-0.109694123222039,"chr1",3230,3250,"chr"
-0.0847967810171781,-0.0847967810171781,-0.281688809216975,0.0249189899885679,-0.194512552022924,"chr1",3250,3270,"chr"
0.115950435560399,0.115950435560399,0.385179009502515,0.158811402936713,0.073089468184084,"chr1",3270,3290,"chr"
-0.030844526781511,-0.030844526781511,-0.102463300089007,0.169613284014669,-0.231302337577691,"chr1",3290,3310,"chr"
0.251727234122614,0.251727234122614,0.836219771280199,0.415834380407371,0.087620087837856,"chr1",3310,3330,"chr"
-0.177652992831572,-0.177652992831572,-0.590150468028024,-0.100700358496025,-0.25460562716712,"chr1",3330,3350,"chr"
0.107710918951038,0.107710918951038,0.357807927789588,0.287376800724806,-0.0719549628227306,"chr1",3350,3370,"chr"
0.250024783694046,0.250024783694046,0.830564353371388,0.189202367940063,0.31084719944803,"chr1",3370,3390,"chr"
-0.0761082361392217,-0.0761082361392217,-0.252826087883202,-0.138398815756956,-0.0138176565214872,"chr1",3390,3410,"chr"
0.0259124542626663,0.0259124542626663,0.0860793098226348,0.0213081873596626,0.0305167211656699,"chr1",3410,3430,"chr"
0.101064755310935,0.101064755310935,0.335729850070311,0.110949866889933,0.091179643731936,"chr1",3430,3450,"chr"
0.374066209013513,0.374066209013513,1.24262104907,0.216212457622828,0.531919960404198,"chr1",3450,3470,"chr"
-0.181305332303668,-0.181305332303668,-0.602283277132445,-0.185933531873766,-0.176677132733571,"chr1",3470,3490,"chr"
-0.124736761544272,-0.124736761544272,-0.414366552639183,0.00638828372468255,-0.255861806813227,"chr1",3490,3510,"chr"
0.125869738663524,0.125869738663524,0.418130221162489,0.261515067093271,-0.00977558976622423,"chr1",3510,3530,"chr"
-0.0695770713829461,-0.0695770713829461,-0.231130028186992,-0.0486701554782709,-0.0904839872876214,"chr1",3530,3550,"chr"
-0.0339872015039432,-0.0339872015039432,-0.112903039542547,-0.2106197453318,0.142645342323914,"chr1",3550,3570,"chr"
-0.15700949774766,-0.15700949774766,-0.521574261732106,-0.024543282603818,-0.289475712891502,"chr1",3570,3590,"chr"
-0.0962043866525624,-0.0962043866525624,-0.319584054872554,0.00652030819200219,-0.198929081497127,"NA",NA,NA,"neg"
-0.123806977899106,-0.123806977899106,-0.411277878226139,-0.0523405271647278,-0.195273428633484,"chr1",3610,3630,"chr"
0.0765047040138211,0.0765047040138211,0.254143125654554,-0.119229025587206,0.272238433614848,"chr1",3630,3650,"chr"
0.190870616782508,0.190870616782508,0.634058464378294,0.31302597219322,0.0687152613717962,"chr1",3650,3670,"chr"
-0.0942170588464961,-0.0942170588464961,-0.312982294799831,-0.112595435830886,-0.0758386818621062,"chr1",3670,3690,"chr"
0.17345170938076,0.17345170938076,0.576194106498183,0.219346673674055,0.127556745087464,"chr1",3690,3710,"chr"
-0.0246658243072142,-0.0246658243072142,-0.0819380947496904,-0.0729741210799989,0.0236424724655706,"chr1",3710,3730,"chr"
0.00866945975699597,0.00866945975699597,0.0287993219342603,0.117732819903034,-0.100393900389043,"chr1",3730,3750,"chr"
-0.0848243906208069,-0.0848243906208069,-0.281780526334959,0.0252359437290112,-0.194884724970625,"chr1",3750,3770,"chr"
-0.261421522948619,-0.261421522948619,-0.868423501691257,-0.184430475228009,-0.338412570669229,"chr1",3770,3790,"chr"
-0.156174874637511,-0.156174874637511,-0.518801703773858,-0.187405759695448,-0.124943989579574,"chr1",3790,3810,"chr"
0.0516769888691162,0.0516769888691162,0.171667241183499,0.0875108339534195,0.0158431437848128,"chr1",3810,3830,"chr"
0.20368312102266,0.20368312102266,0.676620682179518,0.362471729998594,0.0448945120467264,"chr1",3830,3850,"chr"
-0.00963237901462433,-0.00963237901462433,-0.031998070469284,-0.0589928765171657,0.0397281184879171,"chr1",3850,3870,"chr"
0.0664333319570063,0.0664333319570063,0.220686751864957,0.130509458242935,0.00235720567107733,"chr1",3870,3890,"chr"
0.0201373454152927,0.0201373454152927,0.0668948134915119,0.103864398679377,-0.063589707848792,"chr1",3890,3910,"chr"
-0.194165036668398,-0.194165036668398,-0.645002290353588,-0.169170181604088,-0.219159891732708,"chr1",3910,3930,"chr"
0.0360140036032551,0.0360140036032551,0.119635930379028,-0.0335757201145307,0.105603727321041,"chr1",3930,3950,"chr"
-0.120963788620373,-0.120963788620373,-0.401833007882035,-0.168864428762015,-0.0730631484787317,"chr1",3950,3970,"chr"
0.0795783251439792,0.0795783251439792,0.264353474039866,-0.0215353358467418,0.1806919861347,"chr1",3970,3990,"chr"
-0.156153744788693,-0.156153744788693,-0.518731511935432,0.0230065779348411,-0.335314067512228,"chr1",3990,4010,"chr"
0.132187519446836,0.132187519446836,0.439117434643913,-0.0142523022189395,0.278627341112611,"chr1",4010,4030,"chr"
0.0369997805292457,0.0369997805292457,0.122910610444768,-0.046771484423042,0.120771045481534,"chr1",4030,4050,"chr"
0.0506147140663468,0.0506147140663468,0.168138440671688,0.0430996466014333,0.0581297815312603,"chr1",4050,4070,"chr"
-0.12952900175383,-0.12952900175383,-0.430286030028762,-0.106341682006135,-0.152716321501525,"chr1",4070,4090,"chr"
0.159881445750244,0.159881445750244,0.531114666488944,0.232244646331858,0.0875182451686295,"chr1",4090,4110,"chr"
-0.167808381662474,-0.167808381662474,-0.557447377602153,-0.0767246725479888,-0.258892090776959,"chr1",4110,4130,"chr"
0.0730596183077583,0.0730596183077583,0.242698798658289,0.152090093945253,-0.00597085732973675,"chr1",4130,4150,"chr"
-0.102926867568597,-0.102926867568597,-0.341915653094874,-0.196743747041865,-0.00910998809532992,"chr1",4150,4170,"chr"
-0.0951915750324132,-0.0951915750324132,-0.316219567496752,0.022035574267284,-0.21241872433211,"chr1",4170,4190,"chr"
0.107175085481025,0.107175085481025,0.356027927531373,0.518101517172934,-0.303751346210883,"chr1",4190,4210,"chr"
-0.0976274037234374,-0.0976274037234374,-0.324311215259798,0.13453296378673,-0.329787771233605,"chr1",4210,4230,"chr"
0.0702878741260601,0.0702878741260601,0.233491263789265,0.228967831734236,-0.0883920834821154,"chr1",4230,4250,"chr"
-0.018100741501829,-0.018100741501829,-0.0601293617332194,-0.0451965610805486,0.00899507807689063,"chr1",4250,4270,"chr"
-0.0588417874400035,-0.0588417874400035,-0.195468186850338,-0.113224267417787,-0.00445930746222023,"chr1",4270,4290,"chr"
0.224791645874447,0.224791645874447,0.746741683926296,0.138069768840671,0.311513522908223,"NA",NA,NA,"neg"
0.142180220616246,0.142180220616246,0.472312469402391,0.215212197653091,0.0691482435794011,"chr1",4310,4330,"chr"
-0.00902542222884139,-0.00902542222884139,-0.0299818036702091,0.0477216994732397,-0.0657725439309225,"chr1",4330,4350,"chr"
0.0485142555006573,0.0485142555006573,0.161160868350177,0.116748286202021,-0.0197197752007062,"chr1",4350,4370,"chr"
0.127194816354203,0.127194816354203,0.422532033971065,0.355252898023029,-0.100863265314624,"chr1",4370,4390,"chr"
0.0900663245252714,0.0900663245252714,0.299193853843742,0.0792078988194528,0.10092475023109,"chr1",4390,4410,"chr"
0.130872408136062,0.130872408136062,0.434748729432748,0.268366057869165,-0.00662124159704141,"chr1",4410,4430,"chr"
0.153513299273602,0.153513299273602,0.509960141795831,0.153281746954592,0.153744851592613,"chr1",4430,4450,"chr"
-0.0645164055891785,-0.0645164055891785,-0.21431886030784,-0.0493516322591629,-0.0796811789191942,"chr1",4450,4470,"chr"
0.0397414125063765,0.0397414125063765,0.13201811473544,-0.155134441149974,0.234617266162727,"chr1",4470,4490,"chr"
-0.204640994105483,-0.204640994105483,-0.679802667684682,-0.203735243651752,-0.205546744559213,"chr1",4490,4510,"chr"
0.163196178334883,0.163196178334883,0.542125969788895,-0.0342753614669213,0.360667718136687,"chr1",4510,4530,"chr"
-0.214814878412199,-0.214814878412199,-0.713599579797295,-0.166653675515344,-0.262976081309053,"chr1",4530,4550,"chr"
-0.150063282984292,-0.150063282984292,-0.498499435756554,-0.0445533290215672,-0.255573236947018,"chr1",4550,4570,"chr"
-0.249721784718245,-0.249721784718245,-0.829557812560952,-0.171342485817445,-0.328101083619045,"chr1",4570,4590,"chr"
0.0754911621370159,0.0754911621370159,0.25077621241865,0.29257566601027,-0.141593341736238,"chr1",4590,4610,"chr"
-0.0984593950501572,-0.0984593950501572,-0.327075030622731,-0.102908759555597,-0.094010030544717,"NA",NA,NA,"neg"
-0.094273357757677,-0.094273357757677,-0.313169315734595,0.0687773178936183,-0.257324033408972,"chr1",4630,4650,"chr"
-0.14811937671151,-0.14811937671151,-0.492041918895169,0.0455257404617559,-0.341764493884775,"chr1",4650,4670,"chr"
0.0818441148397099,0.0818441148397099,0.27188026448722,-0.0671490816287626,0.230837311308182,"chr1",4670,4690,"chr"
0.068795650405137,0.068795650405137,0.228534203886874,0.131094482250202,0.00649681856007238,"chr1",4690,4710,"chr"
0.143158633230898,0.143158633230898,0.475562685755397,0.0703852449549772,0.215932021506819,"chr1",4710,4730,"chr"
-0.1862199952213,-0.1862199952213,-0.618609433955427,-0.397917703609723,0.0254777131671229,"chr1",4730,4750,"chr"
0.0751256710145821,0.0751256710145821,0.249562077190605,0.0772216657644262,0.073029676264738,"chr1",4750,4770,"chr"
0.0706742638742954,0.0706742638742954,0.234774822749505,-0.0679121723776524,0.209260700126243,"chr1",4770,4790,"chr"
-0.180362393234208,-0.180362393234208,-0.599150901345837,-0.0970507844160406,-0.263674002052375,"chr1",4790,4810,"chr"
-0.0481162162537154,-0.0481162162537154,-0.159838610592893,-0.0799908004919749,-0.0162416320154559,"chr1",4810,4830,"chr"
0.148392938081181,0.148392938081181,0.492950670094756,-0.0555255676666976,0.35231144382906,"chr1",4830,4850,"chr"
-0.015374938975341,-0.015374938975341,-0.0510744417393638,-0.0052226846371856,-0.0255271933134963,"chr1",4850,4870,"chr"
0.0532807906069201,0.0532807906069201,0.176994955234939,0.142318986509268,-0.035757405295428,"chr1",4870,4890,"chr"
0.00509152896411705,0.00509152896411705,0.0169136931118332,-0.145488396493635,0.155671454421869,"chr1",4890,4910,"chr"
-0.112683630254282,-0.112683630254282,-0.374326917175598,-0.264846147266053,0.0394788867574896,"chr1",4910,4930,"chr"
-0.0514860891818359,-0.0514860891818359,-0.171033086149017,-0.0411153774279767,-0.0618568009356952,"chr1",4930,4950,"chr"
0.0279178499408662,0.0279178499408662,0.0927410900674128,0.03180012671285,0.0240355731688824,"chr1",4950,4970,"chr"
-0.0863649510372556,-0.0863649510372556,-0.286898157264231,-0.153741095803982,-0.0189888062705293,"chr1",4970,4990,"chr"
-0.030924289882164,-0.030924289882164,-0.102728267374002,0.0909643124262294,-0.152812892190557,"chr1",4990,5010,"chr"
-0.0133963816332537,-0.0133963816332537,-0.0445018165173386,-0.102166318300683,0.0753735550341752,"chr1",5010,5030,"chr"
0.399706861618918,0.399706861618918,1.32779745333114,0.349089152136748,0.450324571101087,"chr1",5030,5050,"chr"
-0.0364332402945785,-0.0364332402945785,-0.121028604522343,-0.0477625985961642,-0.0251038819929927,"chr1",5050,5070,"chr"
0.179265049592741,0.179265049592741,0.595505604673501,0.0492339383064185,0.309296160879063,"chr1",5070,5090,"chr"
0.0319121345251536,0.0319121345251536,0.106009816246933,-0.0561437365589155,0.119968005609223,"chr1",5090,5110,"chr"
-0.0953164523313312,-0.0953164523313312,-0.316634400904441,-0.406397690478125,0.215764785815463,"chr1",5110,5130,"chr"
0.0588366435743327,0.0588366435743327,0.19545109929845,0.190467720586003,-0.0727944334373371,"chr1",5130,5150,"chr"
0.125080363824598,0.125080363824598,0.415507974707666,0.0454461728836136,0.204714554765583,"chr1",5150,5170,"chr"
0.120553623026054,0.120553623026054,0.400470467270709,-0.135999147109737,0.377106393161845,"chr1",5170,5190,"chr"
0.0270804547890587,0.0270804547890587,0.0899593235861011,0.0231174820522048,0.0310434275259126,"chr1",5190,5210,"chr"
0.107919706719937,0.107919706719937,0.358501505744965,-0.12292299069265,0.338762404132525,"chr1",5210,5230,"chr"
-0.0396414441820644,-0.0396414441820644,-0.131686027150309,0.0878413323154237,-0.167124220679552,"chr1",5230,5250,"chr"
-0.146732123423106,-0.146732123423106,-0.487433563221696,-0.0323703963967517,-0.26109385044946,"chr1",5250,5270,"chr"
0.0840709348452734,0.0840709348452734,0.279277600425959,0.0764619109221819,0.091679958768365,"chr1",5270,5290,"chr"
0.048573658233966,0.048573658233966,0.161358199958868,0.202278953326855,-0.105131636858923,"chr1",5290,5310,"chr"
-0.115545621287556,-0.115545621287556,-0.383834245596346,-0.235838895670129,0.00474765309501847,"chr1",5310,5330,"chr"
0.185899730593348,0.185899730593348,0.617545537890033,0.223760795179457,0.148038666007238,"chr1",5330,5350,"chr"
0.0616106303381082,0.0616106303381082,0.204666083863881,0.06452692703273,0.0586943336434864,"chr1",5350,5370,"chr"
-0.0263084740016932,-0.0263084740016932,-0.0873948589198383,-0.0375336503423032,-0.0150832976610831,"chr1",5370,5390,"chr"
0.0185886447431102,0.0185886447431102,0.061750141218018,-0.111669631852272,0.148846921338492,"chr1",5390,5410,"chr"
0.124207714669996,0.124207714669996,0.412609096964013,0.216749673945565,0.0316657553944277,"chr1",5410,5430,"chr"
-0.0920091066962168,-0.0920091066962168,-0.305647636519651,-0.0523366646129068,-0.131681548779527,"chr1",5430,5450,"chr"
0.139309427165357,0.139309427165357,0.462775899983263,0.255518924931775,0.0230999293989381,"chr1",5450,5470,"chr"
0.100670564500715,0.100670564500715,0.334420376543095,-0.0742570663166503,0.27559819531808,"chr1",5470,5490,"chr"
0.00752031205546487,0.00752031205546487,0.0249819358993689,0.213125472879452,-0.198084848768522,"chr1",5490,5510,"chr"
0.112254408270212,0.112254408270212,0.372901072607774,0.0194077985316752,0.205101018008749,"chr1",5510,5530,"chr"
-0.0123199504275947,-0.0123199504275947,-0.0409259894530463,-0.0261179464810999,0.00147804562591059,"chr1",5530,5550,"chr"
0.130953893181494,0.130953893181494,0.435019416894484,-0.0784212536734189,0.340329040036407,"chr1",5550,5570,"chr"
0.0129757848465419,0.0129757848465419,0.0431046242349414,-0.166499409861076,0.192450979554159,"chr1",5570,5590,"chr"
0.194108915035978,0.194108915035978,0.644815858326119,0.30345283886327,0.0847649912086857,"chr1",5590,5610,"chr"
0.0249716530993884,0.0249716530993884,0.0829540360066393,-0.315727625023654,0.365670931222431,"chr1",5610,5630,"chr"
-0.124626158645348,-0.124626158645348,-0.413999137761873,-0.0230282928439561,-0.226224024446741,"chr1",5630,5650,"chr"
-0.0466663981610292,-0.0466663981610292,-0.155022419138323,0.0158022135750058,-0.109135009897064,"chr1",5650,5670,"chr"
0.156187827769551,0.156187827769551,0.518844733147099,0.435857145162928,-0.123481489623827,"chr1",5670,5690,"chr"
0.167352908178644,0.167352908178644,0.555934327439742,0.346759757485739,-0.0120539411284513,"chr1",5690,5710,"chr"
0.180613157650553,0.180613157650553,0.599983922705693,0.313009958089644,0.0482163572114626,"chr1",5710,5730,"chr"
-0.0800825296757548,-0.0800825296757548,-0.266028405239541,-0.0231592402127648,-0.137005819138745,"chr1",5730,5750,"chr"
-0.0844120446601699,-0.0844120446601699,-0.280410742703505,0.173831599152682,-0.342655688473022,"chr1",5750,5770,"chr"
-0.173251348604183,-0.173251348604183,-0.57552852240536,-0.0832965983877385,-0.263206098820628,"chr1",5770,5790,"chr"
-0.216418037974197,-0.216418037974197,-0.718925160586885,-0.117921667220979,-0.314914408727415,"chr1",5790,5810,"chr"
0.21219347975362,0.21219347975362,0.704891481945464,0.0720820261120151,0.352304933395226,"chr1",5810,5830,"chr"
-0.323289917844578,-0.323289917844578,-1.07394586088173,-0.323593869890847,-0.32298596579831,"chr1",5830,5850,"chr"
0.0420600854088893,0.0420600854088893,0.139720579393151,0.155431463466804,-0.0713112926490251,"chr1",5850,5870,"chr"
0.288733353349348,0.288733353349348,0.959151438422238,0.150016668976695,0.427450037722,"chr1",5870,5890,"chr"
0.0323963612068213,0.0323963612068213,0.107618382465059,-0.0668555274054261,0.131648249819069,"chr1",5890,5910,"chr"
0.293093207936424,0.293093207936424,0.973634561864669,0.382407240047078,0.203779175825769,"chr1",5910,5930,"chr"
0.0462136784464188,0.0462136784464188,0.153518516799249,0.137960200141155,-0.0455328432483176,"chr1",5930,5950,"chr"
0.126117031352128,0.126117031352128,0.418951709692423,0.19348672840197,0.058747334302285,"chr1",5950,5970,"chr"
-0.0609611387673045,-0.0609611387673045,-0.202508519567436,-0.0164438257719171,-0.105478451762692,"chr1",5970,5990,"chr"
0.090857801737199,0.090857801737199,0.301823084230507,0.107044233103627,0.0746713703707708,"chr1",5990,6010,"chr"
0.0859798593955111,0.0859798593955111,0.285618910520413,0.25886405172186,-0.0869043329308374,"chr1",6010,6030,"chr"
-0.00107397852368855,-0.00107397852368855,-0.00356767943114661,-0.0840591971085142,0.0819112400611371,"chr1",6030,6050,"chr"
0.283268957125514,0.283268957125514,0.940999107084687,-0.239187692933968,0.805725607184995,"chr1",6050,6070,"chr"
-0.0479555401060442,-0.0479555401060442,-0.159304855983766,-0.108745293799425,0.0128342135873366,"chr1",6070,6090,"chr"
-0.102970893301229,-0.102970893301229,-0.342061903413002,-0.0967497898899732,-0.109191996712485,"chr1",6090,6110,"chr"
-0.0998186782155142,-0.0998186782155142,-0.331590471558638,-0.278199409955997,0.0785620535249682,"chr1",6110,6130,"chr"
-0.0208403857330009,-0.0208403857330009,-0.0692302628747456,0.197226454098302,-0.238907225564304,"chr1",6130,6150,"chr"
-0.210607349883017,-0.210607349883017,-0.699622472566165,-0.109210426629474,-0.312004273136559,"chr1",6150,6170,"chr"
0.207609196841318,0.207609196841318,0.689662823744174,0.367410200389907,0.0478081932927288,"chr1",6170,6190,"chr"
0.217686881991304,0.217686881991304,0.723140169175343,0.223003533678184,0.212370230304424,"chr1",6190,6210,"chr"
0.169818798814784,0.169818798814784,0.564125838822854,0.242834851954154,0.0968027456754136,"chr1",6210,6230,"chr"
0.316971435269601,0.316971435269601,1.05295631609886,0.184633402384463,0.44930946815474,"chr1",6230,6250,"chr"
-0.115227993449167,-0.115227993449167,-0.382779108756286,-0.125212142816843,-0.105243844081492,"chr1",6250,6270,"chr"
0.0744471379444028,0.0744471379444028,0.247308039121467,-0.0158782532092928,0.164772529098098,"chr1",6270,6290,"chr"
0.00344078981210166,0.00344078981210166,0.0114300563454227,-0.25563038931317,0.262511968937373,"chr1",6290,6310,"chr"
-0.0293267624172146,-0.0293267624172146,-0.0974213960058319,0.082233294401548,-0.140886819235977,"chr1",6310,6330,"chr"
0.291504939338407,0.291504939338407,0.96835844778669,0.366036846835579,0.216973031841234,"chr1",6330,6350,"chr"
0.244548323830566,0.244548323830566,0.812371947490368,0.312914966561047,0.176181681100084,"chr1",6350,6370,"chr"
0.142679650198112,0.142679650198112,0.473971538561809,0.0459368281845373,0.239422472211686,"chr1",6370,6390,"chr"
-0.0359333976759951,-0.0359333976759951,-0.119368163284648,-0.21939604363208,0.14752924828009,"chr1",6390,6410,"chr"
-0.250569182806814,-0.250569182806814,-0.832372808078922,-0.224188429769696,-0.276949935843932,"chr1",6410,6430,"chr"
-0.0827878100028237,-0.0827878100028237,-0.275015151962577,-0.0458537406874875,-0.11972187931816,"chr1",6430,6450,"chr"
0.0349331550539293,0.0349331550539293,0.116045429216704,0.016675517512218,0.0531907925956405,"chr1",6450,6470,"chr"
0.0452124693616527,0.0452124693616527,0.150192572211708,0.101559286994596,-0.0111343482712907,"chr1",6470,6490,"chr"
-0.103460184312925,-0.103460184312925,-0.343687292971329,-0.136580629281859,-0.0703397393439908,"chr1",6490,6510,"chr"
-0.0140731030872385,-0.0140731030872385,-0.0467498365277436,0.060646155302279,-0.088792361476756,"chr1",6510,6530,"chr"
-0.217203881181992,-0.217203881181992,-0.721535675217034,-0.279116308754297,-0.155291453609686,"chr1",6530,6550,"chr"
-0.158397142077686,-0.158397142077686,-0.52618391641773,-0.191789753854334,-0.125004530301038,"chr1",6550,6570,"chr"
-0.0127235260615949,-0.0127235260615949,-0.0422666386900436,-0.0977390323892695,0.0722919802660797,"chr1",6570,6590,"chr"
0.103161966075873,0.103161966075873,0.342696633431261,0.180014257397378,0.0263096747543684,"chr1",6590,6610,"chr"
0.0426070374672106,0.0426070374672106,0.141537514802245,0.118587655500084,-0.0333735805656624,"chr1",6610,6630,"chr"
