"rawScores","guideScore","log2_rate_ratio","repl1_bf","repl2_bf","chrom","start","end","label"
-5.07413326277975,-5.07413326277975,1,-1.77651626972293,-3.29761699305682,"chr1",2710,2730,"chr"
4.68129278332824,4.68129278332824,1,3.45423543873572,1.22705734459253,"chr1",2730,2750,"chr"
-3.24702287036533,-3.24702287036533,1,-2.38816439758779,-0.858858472777538,"chr1",2750,2770,"chr"
-3.45172464288623,-3.45172464288623,1,-1.49118625895455,-1.96053838393168,"chr1",2770,2790,"chr"
0.893943228933701,0.893943228933701,1,-1.39246655417394,2.28640978310764,"chr1",2790,2810,"chr"
-3.4574182756108,-3.4574182756108,1,-1.91697023095669,-1.54044804465411,"chr1",2810,2830,"chr"
-0.414830495036421,-0.414830495036421,1,-0.67945708628357,0.264626591247149,"chr1",2830,2850,"chr"
-3.98148573258806,-3.98148573258806,1,-0.7705305480685,-3.21095518451956,"chr1",2850,2870,"chr"
-4.17190660938049,-4.17190660938049,1,0.75620426740247,-4.92811087678296,"chr1",2870,2890,"chr"
-6.563014148163,-6.563014148163,1,-3.70625192438966,-2.85676222377334,"chr1",2890,2910,"chr"
-5.37221010113116,-5.37221010113116,1,-2.81094120180427,-2.56126889932689,"chr1",2910,2930,"chr"
-1.39931631781246,-1.39931631781246,1,-0.480236280203947,-0.919080037608516,"chr1",2930,2950,"chr"
-7.69256524442307,-7.69256524442307,1,-2.77918618230895,-4.91337906211412,"chr1",2950,2970,"chr"
-1.61226875035848,-1.61226875035848,1,-2.03708194660111,0.42481319624263,"chr1",2970,2990,"chr"
-3.61325887215274,-3.61325887215274,1,-2.33353455532637,-1.27972431682636,"chr1",2990,3010,"chr"
-3.74722841129609,-3.74722841129609,1,-2.94844251250867,-0.798785898787425,"chr1",3010,3030,"chr"
-3.86773743013352,-3.86773743013352,1,-2.54278641786034,-1.32495101227318,"chr1",3030,3050,"chr"
-4.55127155762846,-4.55127155762846,1,-1.78533606454723,-2.76593549308123,"chr1",3050,3070,"chr"
-4.10895341097802,-4.10895341097802,1,-1.11109149652036,-2.99786191445766,"chr1",3070,3090,"chr"
-9.75186906903188,-9.75186906903188,1,-6.33041938813772,-3.42144968089416,"chr1",3090,3110,"chr"
-7.25012832038636,-7.25012832038636,1,-4.36843797630349,-2.88169034408287,"NA",NA,NA,"neg"
-8.85126147610599,-8.85126147610599,1,-4.52339941291873,-4.32786206318726,"chr1",3130,3150,"chr"
2.01703560785801,2.01703560785801,1,1.63420367269763,0.382831935160384,"chr1",3150,3170,"chr"
-3.91208049737181,-3.91208049737181,1,-4.14957610040382,0.237495603032009,"chr1",3170,3190,"chr"
-8.08345574925947,-8.08345574925947,1,-3.58317475479974,-4.50028099445973,"chr1",3190,3210,"chr"
-1.3923743081686,-1.3923743081686,1,0.633697806049975,-2.02607211421857,"chr1",3210,3230,"chr"
-5.06556127721873,-5.06556127721873,1,-1.1744503978529,-3.89111087936584,"chr1",3230,3250,"chr"
-6.70285085983146,-6.70285085983146,1,-2.26882205069622,-4.43402880913524,"chr1",3250,3270,"chr"
-3.2882364698346,-3.2882364698346,1,-1.0947359733061,-2.1935004965285,"chr1",3270,3290,"chr"
-1.76736711911313,-1.76736711911313,1,0.676943820545478,-2.44431093965861,"chr1",3290,3310,"chr"
3.41086415426206,3.41086415426206,1,2.77852184563022,0.63234230863184,"chr1",3310,3330,"chr"
-8.175658066605,-8.175658066605,1,-3.14113965791435,-5.03451840869065,"chr1",3330,3350,"chr"
-2.31624372450954,-2.31624372450954,1,0.44662340182097,-2.76286712633051,"chr1",3350,3370,"chr"
-0.839474416207747,-0.839474416207747,1,-0.835805094149251,-0.00366932205849579,"chr1",3370,3390,"chr"
-5.99396402731892,-5.99396402731892,1,-3.27908783044402,-2.71487619687489,"chr1",3390,3410,"chr"
-2.11423620798305,-2.11423620798305,1,-1.00804450970434,-1.10619169827871,"chr1",3410,3430,"chr"
-4.00233201788261,-4.00233201788261,1,-1.84374353328031,-2.1585884846023,"chr1",3430,3450,"chr"
1.82484164483018,1.82484164483018,1,-0.301019206430119,2.1258608512603,"chr1",3450,3470,"chr"
-5.95767262885119,-5.95767262885119,1,-3.14638136560262,-2.81129126324857,"chr1",3470,3490,"chr"
-7.68384219813985,-7.68384219813985,1,-2.47067599061528,-5.21316620752457,"chr1",3490,3510,"chr"
0.273612340272058,0.273612340272058,1,0.937053310940628,-0.663440970668571,"chr1",3510,3530,"chr"
-3.65036032238851,-3.65036032238851,1,-1.45537587927402,-2.19498444311449,"chr1",3530,3550,"chr"
-5.04289942233972,-5.04289942233972,1,-3.9064943297567,-1.13640509258302,"chr1",3550,3570,"chr"
-4.24623029514303,-4.24623029514303,1,-0.911435139180332,-3.33479515596269,"chr1",3570,3590,"chr"
-5.09529932535163,-5.09529932535163,1,-1.66721476029912,-3.42808456505252,"NA",NA,NA,"neg"
-7.42805718672286,-7.42805718672286,1,-2.87928466886201,-4.54877251786085,"chr1",3610,3630,"chr"
-1.69952348247359,-1.69952348247359,1,-2.52922580198534,0.829702319511746,"chr1",3630,3650,"chr"
-2.50857503728307,-2.50857503728307,1,-0.0201198954043278,-2.48845514187875,"chr1",3650,3670,"chr"
-3.01229710322078,-3.01229710322078,1,-1.95400351341054,-1.05829358981025,"chr1",3670,3690,"chr"
-2.47852597635081,-2.47852597635081,1,-0.736448276959692,-1.74207769939112,"chr1",3690,3710,"chr"
-6.48745483821966,-6.48745483821966,1,-3.53327575714936,-2.9541790810703,"chr1",3710,3730,"chr"
-6.25705102068247,-6.25705102068247,1,-2.03407300814843,-4.22297801253404,"chr1",3730,3750,"chr"
-3.9033081554974,-3.9033081554974,1,-0.841001788990223,-3.06230636650718,"chr1",3750,3770,"chr"
-11.2328366634159,-11.2328366634159,1,-4.72449197965477,-6.50834468376117,"chr1",3770,3790,"chr"
-6.12583641116219,-6.12583641116219,1,-3.31641783348542,-2.80941857767677,"chr1",3790,3810,"chr"
-4.90452981499143,-4.90452981499143,1,-1.9563926067424,-2.94813720824903,"chr1",3810,3830,"chr"
-1.51412609908577,-1.51412609908577,1,0.815394374390285,-2.32952047347606,"chr1",3830,3850,"chr"
-3.76017791130984,-3.76017791130984,1,-2.26674623950098,-1.49343167180885,"chr1",3850,3870,"chr"
-1.04397350748042,-1.04397350748042,1,0.0796217430621535,-1.12359525054258,"chr1",3870,3890,"chr"
0.872451743486456,0.872451743486456,1,1.26432641921614,-0.391874675729683,"chr1",3890,3910,"chr"
-7.72962827180892,-7.72962827180892,1,-3.52105063963657,-4.20857763217235,"chr1",3910,3930,"chr"
-3.0096859088113,-3.0096859088113,1,-2.00950253474679,-1.00018337406451,"chr1",3930,3950,"chr"
-5.7545246112771,-5.7545246112771,1,-2.96956050247283,-2.78496410880427,"chr1",3950,3970,"chr"
-3.69084202212476,-3.69084202212476,1,-2.60261241533783,-1.08822960678693,"chr1",3970,3990,"chr"
-8.13945090733354,-8.13945090733354,1,-2.12492883212886,-6.01452207520468,"chr1",3990,4010,"chr"
-0.528610049591448,-0.528610049591448,1,-1.34947775898215,0.820867709390701,"chr1",4010,4030,"chr"
-5.01442484774911,-5.01442484774911,1,-3.18238709421487,-1.83203775353423,"chr1",4030,4050,"chr"
-2.69539228626066,-2.69539228626066,1,-1.31293288203672,-1.38245940422394,"chr1",4050,4070,"chr"
-6.66997034067192,-6.66997034067192,1,-2.88221755147088,-3.78775278920104,"chr1",4070,4090,"chr"
-2.90928250692495,-2.90928250692495,1,-0.710385650852171,-2.19889685607277,"chr1",4090,4110,"chr"
-8.59274982370736,-8.59274982370736,1,-3.32335914018914,-5.26939068351822,"chr1",4110,4130,"chr"
-1.59766928382392,-1.59766928382392,1,-0.0679104552969747,-1.52975882852694,"chr1",4130,4150,"chr"
-5.45065076063156,-5.45065076063156,1,-3.1262658355187,-2.32438492511287,"chr1",4150,4170,"chr"
-6.35232691921142,-6.35232691921142,1,-2.09495066653453,-4.25737625267689,"chr1",4170,4190,"chr"
-2.39438886552528,-2.39438886552528,1,2.3022256888942,-4.69661455441948,"chr1",4190,4210,"chr"
-7.7286113690282,-7.7286113690282,1,-1.54125777313797,-6.18735359589022,"chr1",4210,4230,"chr"
-2.73939593874077,-2.73939593874077,1,-0.160007428475769,-2.57938851026501,"chr1",4230,4250,"chr"
-5.75093758731354,-5.75093758731354,1,-3.0872664657537,-2.66367112155984,"chr1",4250,4270,"chr"
-3.22796987106671,-3.22796987106671,1,-2.10875910376635,-1.11921076730036,"chr1",4270,4290,"chr"
-0.92888302467815,-0.92888302467815,1,-1.2794608442334,0.350577819555248,"NA",NA,NA,"neg"
-0.530137392607733,-0.530137392607733,1,0.261676460480528,-0.791813853088261,"chr1",4310,4330,"chr"
-2.71571106889949,-2.71571106889949,1,-0.905572671318589,-1.8101383975809,"chr1",4330,4350,"chr"
-3.40409400700917,-3.40409400700917,1,-0.970700002395319,-2.43339400461385,"chr1",4350,4370,"chr"
-2.08736941117617,-2.08736941117617,1,1.17472907694262,-3.26209848811879,"chr1",4370,4390,"chr"
-0.621425393252361,-0.621425393252361,1,-0.252537944974222,-0.368887448278139,"chr1",4390,4410,"chr"
0.488794406017092,0.488794406017092,1,1.20454925241039,-0.715754846393297,"chr1",4410,4430,"chr"
-1.68025101178263,-1.68025101178263,1,-0.722472555635951,-0.957778456146682,"chr1",4430,4450,"chr"
-3.65076559383947,-3.65076559383947,1,-1.4833303260011,-2.16743526783837,"chr1",4450,4470,"chr"
-2.49035177640957,-2.49035177640957,1,-2.94169914821068,0.451347371801111,"chr1",4470,4490,"chr"
-10.438225943922,-10.438225943922,1,-5.15683500864311,-5.28139093527889,"chr1",4490,4510,"chr"
-0.883691163776287,-0.883691163776287,1,-2.0983180954907,1.21462693171441,"chr1",4510,4530,"chr"
-9.11004135184322,-9.11004135184322,1,-4.0349781386511,-5.07506321319212,"chr1",4530,4550,"chr"
-8.86434281628535,-8.86434281628535,1,-3.42356230086453,-5.44078051542083,"chr1",4550,4570,"chr"
-6.6653496065883,-6.6653496065883,1,-2.35360356307526,-4.31174604351304,"chr1",4570,4590,"chr"
-3.95310596922062,-3.95310596922062,1,0.0322444698768152,-3.98535043909744,"chr1",4590,4610,"chr"
-5.02946985835285,-5.02946985835285,1,-2.44355946280042,-2.58591039555243,"NA",NA,NA,"neg"
-6.49913449661203,-6.49913449661203,1,-1.69198840974999,-4.80714608686204,"chr1",4630,4650,"chr"
-4.94540457025484,-4.94540457025484,1,-1.05583149769231,-3.88957307256253,"chr1",4650,4670,"chr"
-1.63719625660545,-1.63719625660545,1,-1.84134451898469,0.204148262379244,"chr1",4670,4690,"chr"
-1.87734912119682,-1.87734912119682,1,-0.422074404274227,-1.4552747169226,"chr1",4690,4710,"chr"
-2.27556129131298,-2.27556129131298,1,-1.61894889283492,-0.656612398478053,"chr1",4710,4730,"chr"
-4.71554857863698,-4.71554857863698,1,-4.30791895665505,-0.407629621981929,"chr1",4730,4750,"chr"
-2.34479127466346,-2.34479127466346,1,-1.13743604712729,-1.20735522753617,"chr1",4750,4770,"chr"
-3.8347520522956,-3.8347520522956,1,-3.11726311495451,-0.717488937341084,"chr1",4770,4790,"chr"
-9.67733005108601,-9.67733005108601,1,-3.88210939397968,-5.79522065710633,"chr1",4790,4810,"chr"
-3.9572653796361,-3.9572653796361,1,-2.14908693060691,-1.80817844902919,"chr1",4810,4830,"chr"
-0.685025760231628,-0.685025760231628,1,-1.86720738915901,1.18218162892739,"chr1",4830,4850,"chr"
-3.81699482931246,-3.81699482931246,1,-1.50376763213657,-2.31322719717589,"chr1",4850,4870,"chr"
-0.599720705751972,-0.599720705751972,1,0.422076177980781,-1.02179688373275,"chr1",4870,4890,"chr"
-0.865015638560495,-0.865015638560495,1,-1.43457860357141,0.569562965010915,"chr1",4890,4910,"chr"
-6.38704022668301,-6.38704022668301,1,-4.44363280758817,-1.94340741909484,"chr1",4910,4930,"chr"
-4.8014230739717,-4.8014230739717,1,-1.99470705152872,-2.80671602244298,"chr1",4930,4950,"chr"
-3.23456590128171,-3.23456590128171,1,-1.48664110724152,-1.74792479404019,"chr1",4950,4970,"chr"
-6.54096740391878,-6.54096740391878,1,-3.88625603427717,-2.65471136964161,"chr1",4970,4990,"chr"
-4.6130955603271,-4.6130955603271,1,-1.26082555661973,-3.35227000370737,"chr1",4990,5010,"chr"
-4.74235424921385,-4.74235424921385,1,-2.94068660748054,-1.8016676417333,"chr1",5010,5030,"chr"
1.99237633058728,1.99237633058728,1,0.622217911503334,1.37015841908395,"chr1",5030,5050,"chr"
-7.78893173886857,-7.78893173886857,1,-3.85491706042516,-3.93401467844341,"chr1",5050,5070,"chr"
-0.249021626248178,-0.249021626248178,1,-1.24508478202955,0.996063155781373,"chr1",5070,5090,"chr"
-1.81132334332697,-1.81132334332697,1,-1.68551050964051,-0.125812833686458,"chr1",5090,5110,"chr"
-6.81273619701653,-6.81273619701653,1,-6.08126338797874,-0.73147280903779,"chr1",5110,5130,"chr"
-4.42187255198753,-4.42187255198753,1,-0.990357870845649,-3.43151468114188,"chr1",5130,5150,"chr"
-2.39659163240226,-2.39659163240226,1,-1.74438585744706,-0.652205774955203,"chr1",5150,5170,"chr"
-1.04237255512949,-1.04237255512949,1,-2.48611551934236,1.44374296421288,"chr1",5170,5190,"chr"
-2.18624852110313,-2.18624852110313,1,-1.08581810199086,-1.10043041911226,"chr1",5190,5210,"chr"
-2.023302487743,-2.023302487743,1,-2.84974317519739,0.826440687454394,"chr1",5210,5230,"chr"
-5.50907261434918,-5.50907261434918,1,-1.37986968462273,-4.12920292972645,"chr1",5230,5250,"chr"
-9.28656613146209,-9.28656613146209,1,-3.51289428143196,-5.77367185003013,"chr1",5250,5270,"chr"
-4.07290814789901,-4.07290814789901,1,-1.93489629866718,-2.13801184923184,"chr1",5270,5290,"chr"
-3.69810567947295,-3.69810567947295,1,-0.470997690708685,-3.22710798876427,"chr1",5290,5310,"chr"
-10.20598595451,-10.20598595451,1,-6.20513283364325,-4.00085312086673,"chr1",5310,5330,"chr"
-0.320447847965733,-0.320447847965733,1,0.233557443451415,-0.554005291417148,"chr1",5330,5350,"chr"
-3.84860741623087,-3.84860741623087,1,-1.83958458385579,-2.00902283237508,"chr1",5350,5370,"chr"
-2.99594959446304,-2.99594959446304,1,-1.42941941654059,-1.56653017792245,"chr1",5370,5390,"chr"
-3.16580393234337,-3.16580393234337,1,-2.73084204591676,-0.434961886426612,"chr1",5390,5410,"chr"
-4.0373308294567,-4.0373308294567,1,-0.9731168748187,-3.064213954638,"chr1",5410,5430,"chr"
-6.96096264282448,-6.96096264282448,1,-3.02554165454337,-3.93542098828111,"chr1",5430,5450,"chr"
-0.608313906424206,-0.608313906424206,1,0.738553855812182,-1.34686776223639,"chr1",5450,5470,"chr"
-2.52239175818755,-2.52239175818755,1,-2.62307590932263,0.100684151135088,"chr1",5470,5490,"chr"
-2.71418966200834,-2.71418966200834,1,0.43261560962252,-3.14680527163086,"chr1",5490,5510,"chr"
-1.64631783465826,-1.64631783465826,1,-1.67449976694728,0.0281819322890193,"chr1",5510,5530,"chr"
-3.9849633384802,-3.9849633384802,1,-1.98645589568154,-1.99850744279867,"chr1",5530,5550,"chr"
-1.75096903063724,-1.75096903063724,1,-2.47831481096606,0.727345780328822,"chr1",5550,5570,"chr"
-5.82498448923524,-5.82498448923524,1,-4.48884277634058,-1.33614171289465,"chr1",5570,5590,"chr"
0.743426875062555,0.743426875062555,1,1.2814041660688,-0.537977291006246,"chr1",5590,5610,"chr"
-4.68945835220166,-4.68945835220166,1,-5.34756996654938,0.658111614347725,"chr1",5610,5630,"chr"
-8.41639963414851,-8.41639963414851,1,-2.95888243750775,-5.45751719664075,"chr1",5630,5650,"chr"
-5.33585572921476,-5.33585572921476,1,-1.76783406426375,-3.56802166495101,"chr1",5650,5670,"chr"
-1.08120476030459,-1.08120476030459,1,1.90302228429613,-2.98422704460072,"chr1",5670,5690,"chr"
-1.46907701423976,-1.46907701423976,1,0.78579085284394,-2.2548678670837,"chr1",5690,5710,"chr"
0.878733772561326,0.878733772561326,1,1.63215329195409,-0.753419519392761,"chr1",5710,5730,"chr"
-5.39510233610795,-5.39510233610795,1,-1.76776012227779,-3.62734221383016,"chr1",5730,5750,"chr"
-3.10411921486309,-3.10411921486309,1,0.454162021208843,-3.55828123607193,"chr1",5750,5770,"chr"
-3.6377223330263,-3.6377223330263,1,-0.801756706894167,-2.83596562613213,"chr1",5770,5790,"chr"
-7.18875623842208,-7.18875623842208,1,-2.81365279107979,-4.37510344734229,"chr1",5790,5810,"chr"
-1.40879473927171,-1.40879473927171,1,-1.85630288292806,0.447508143656346,"chr1",5810,5830,"chr"
-8.62452803908814,-8.62452803908814,1,-3.92832502612663,-4.69620301296152,"chr1",5830,5850,"chr"
-3.3571855620929,-3.3571855620929,1,-0.658394425056043,-2.69879113703686,"chr1",5850,5870,"chr"
-0.114451155160516,-0.114451155160516,1,-1.25046753311602,1.13601637795551,"chr1",5870,5890,"chr"
-4.554703135691,-4.554703135691,1,-3.13845066273751,-1.4162524729535,"chr1",5890,5910,"chr"
0.50499292788372,0.50499292788372,1,1.08090641939657,-0.575913491512846,"chr1",5910,5930,"chr"
-4.86448700074573,-4.86448700074573,1,-1.36267057180528,-3.50181642894044,"chr1",5930,5950,"chr"
-0.329282459772035,-0.329282459772035,1,0.476138803509873,-0.805421263281907,"chr1",5950,5970,"chr"
-6.67331705512632,-6.67331705512632,1,-2.94594527121244,-3.72737178391387,"chr1",5970,5990,"chr"
-2.80522274117241,-2.80522274117241,1,-1.14596077313926,-1.65926196803315,"chr1",5990,6010,"chr"
-2.26193306953633,-2.26193306953633,1,0.52372617213153,-2.78565924166786,"chr1",6010,6030,"chr"
-3.42890893177917,-3.42890893177917,1,-2.20869590068848,-1.22021303109069,"chr1",6030,6050,"chr"
-0.826997721552971,-0.826997721552971,1,-4.54172142359493,3.71472370204196,"chr1",6050,6070,"chr"
-5.32901949410384,-5.32901949410384,1,-3.07196791433223,-2.2570515797716,"chr1",6070,6090,"chr"
-8.33524748622358,-8.33524748622358,1,-4.02056613894568,-4.3146813472779,"chr1",6090,6110,"chr"
-5.46238199707937,-5.46238199707937,1,-4.02931682695758,-1.43306517012179,"chr1",6110,6130,"chr"
-5.09171339563964,-5.09171339563964,1,-0.558494611419857,-4.53321878421979,"chr1",6130,6150,"chr"
-7.1637710298464,-7.1637710298464,1,-2.63742229477778,-4.52634873506862,"chr1",6150,6170,"chr"
-0.0619690716354757,-0.0619690716354757,1,1.43531617899654,-1.49728525063202,"chr1",6170,6190,"chr"
-1.09835625055818,-1.09835625055818,1,-0.388500039772012,-0.709856210786171,"chr1",6190,6210,"chr"
-1.42212850336164,-1.42212850336164,1,-0.0326745088041402,-1.3894539945575,"chr1",6210,6230,"chr"
1.66393107677076,1.66393107677076,1,-0.00987537680459027,1.67380645357535,"chr1",6230,6250,"chr"
-6.7862848945796,-6.7862848945796,1,-3.40317598432418,-3.38310891025542,"chr1",6250,6270,"chr"
-2.67706927183256,-2.67706927183256,1,-1.96849619952392,-0.708573072308649,"chr1",6270,6290,"chr"
-2.7636326366697,-2.7636326366697,1,-3.35819543907279,0.594562802403086,"chr1",6290,6310,"chr"
-6.35524204028447,-6.35524204028447,1,-1.9656910823614,-4.38955095792307,"chr1",6310,6330,"chr"
0.324369139794108,0.324369139794108,1,0.832735710467212,-0.508366570673104,"chr1",6330,6350,"chr"
2.30750591072225,2.30750591072225,1,1.67660301245132,0.630902898270929,"chr1",6350,6370,"chr"
-2.91665054821055,-2.91665054821055,1,-2.26404331289458,-0.65260723531598,"chr1",6370,6390,"chr"
-4.05081154841416,-4.05081154841416,1,-3.42105734251149,-0.629754205902669,"chr1",6390,6410,"chr"
-10.2240961136082,-10.2240961136082,1,-4.79090471439446,-5.43319139921377,"chr1",6410,6430,"chr"
-6.4216509637303,-6.4216509637303,1,-2.8573217122271,-3.56432925150321,"chr1",6430,6450,"chr"
-0.549777323922996,-0.549777323922996,1,-0.418346239041874,-0.131431084881122,"chr1",6450,6470,"chr"
-4.48912319280538,-4.48912319280538,1,-1.57759815860991,-2.91152503419546,"chr1",6470,6490,"chr"
-6.11697610949738,-6.11697610949738,1,-3.39322006547201,-2.72375604402537,"chr1",6490,6510,"chr"
-6.48117070897945,-6.48117070897945,1,-2.33686285678948,-4.14430785218997,"chr1",6510,6530,"chr"
-5.75789311434247,-5.75789311434247,1,-3.18086166382535,-2.57703145051713,"chr1",6530,6550,"chr"
-7.86063247220081,-7.86063247220081,1,-3.96184101442606,-3.89879145777474,"chr1",6550,6570,"chr"
-5.56254453939572,-5.56254453939572,1,-3.71714982041794,-1.84539471897778,"chr1",6570,6590,"chr"
-2.57818478585509,-2.57818478585509,1,-0.508790345343817,-2.06939444051127,"chr1",6590,6610,"chr"
-1.62369029287735,-1.62369029287735,1,0.137039579744123,-1.76072987262147,"chr1",6610,6630,"chr"
-2.76879388099413,-2.76879388099413,1,-2.2809151271596,-0.487878753834524,"chr1",6630,6650,"chr"
-3.2181737779108,-3.2181737779108,1,-1.99568126000067,-1.22249251791013,"chr1",6650,6670,"chr"
-1.03690268440882,-1.03690268440882,1,-0.00100391055190485,-1.03589877385692,"chr1",6670,6690,"chr"
-3.104608309699,-3.104608309699,1,-0.220895971540347,-2.88371233815866,"chr1",6690,6710,"chr"
-3.30451405663303,-3.30451405663303,1,-0.493121606467305,-2.81139245016573,"chr1",6710,6730,"chr"
-5.73130532383633,-5.73130532383633,1,-2.92514350629544,-2.80616181754089,"chr1",6730,6750,"chr"
-1.59465145013455,-1.59465145013455,1,1.19788850503682,-2.79253995517138,"chr1",6750,6770,"chr"
-4.96854881408823,-4.96854881408823,1,0.970235703043089,-5.93878451713132,"chr1",6770,6790,"chr"
-3.10906625866726,-3.10906625866726,1,-2.40229914724465,-0.706767111422611,"chr1",6790,6810,"chr"
1.87564416957908,1.87564416957908,1,-0.217912768816236,2.09355693839531,"chr1",6810,6830,"chr"
-4.19005890923183,-4.19005890923183,1,-1.06720614546082,-3.12285276377101,"chr1",6830,6850,"chr"
-6.23557391706257,-6.23557391706257,1,-3.31723607292487,-2.91833784413769,"chr1",6850,6870,"chr"
-5.84209380351974,-5.84209380351974,1,-2.70281526909231,-3.13927853442743,"chr1",6870,6890,"chr"
-3.05691333218693,-3.05691333218693,1,-2.73192030047076,-0.324993031716168,"chr1",6890,6910,"chr"
-3.50765735787506,-3.50765735787506,1,-1.63449850723754,-1.87315885063752,"chr1",6910,6930,"chr"
-3.83986924400033,-3.83986924400033,1,-1.92333305213075,-1.91653619186958,"chr1",6930,6950,"chr"
3.95768444575169,3.95768444575169,1,1.56903290322976,2.38865154252193,"chr1",6950,6970,"chr"
-3.8659647042575,-3.8659647042575,1,0.0238363345536872,-3.88980103881119,"chr1",6970,6990,"chr"
-2.46711078375074,-2.46711078375074,1,-2.04662774370293,-0.420483040047809,"chr1",6990,7010,"chr"
-6.53300605833584,-6.53300605833584,1,-4.44193868035304,-2.0910673779828,"chr1",7010,7030,"chr"
-8.0154853950316,-8.0154853950316,1,-4.39252584241345,-3.62295955261815,"chr1",7030,7050,"chr"
-4.79125253048431,-4.79125253048431,1,-1.63355995560474,-3.15769257487957,"chr1",7050,7070,"chr"
0.7585059593375,0.7585059593375,1,1.6935581599367,-0.935052200599198,"chr1",7070,7090,"chr"
-3.55723537061077,-3.55723537061077,1,-1.43622419880879,-2.12101117180197,"chr1",7090,7110,"chr"
-7.23252916189292,-7.23252916189292,1,-2.77885017146059,-4.45367899043233,"chr1",7110,7130,"chr"
-3.307156749052,-3.307156749052,1,-1.16846202780744,-2.13869472124456,"chr1",7130,7150,"chr"
-1.82880190992316,-1.82880190992316,1,-0.0636669499194102,-1.76513496000375,"chr1",7150,7170,"chr"
-1.65184144387585,-1.65184144387585,1,-0.548532866890151,-1.1033085769857,"chr1",7170,7190,"chr"
