"chrom","start","end","label"
"chr1",3690,3710,"chr"
"chr1",3710,3730,"chr"
"chr1",3730,3750,"chr"
"chr1",3750,3770,"chr"
"chr1",3770,3790,"chr"
"chr1",3790,3810,"chr"
"chr1",3810,3830,"chr"
"chr1",3830,3850,"chr"
"chr1",3850,3870,"chr"
"chr1",3870,3890,"chr"
"chr1",3890,3910,"chr"
"chr1",3910,3930,"chr"
"chr1",3930,3950,"chr"
"chr1",3950,3970,"chr"
"chr1",3970,3990,"chr"
"chr1",3990,4010,"chr"
"chr1",4010,4030,"chr"
"chr1",4030,4050,"chr"
"chr1",4050,4070,"chr"
"chr1",4070,4090,"chr"
"chr1",4090,4110,"chr"
"chr1",4110,4130,"chr"
"chr1",4130,4150,"chr"
"chr1",4150,4170,"chr"
"chr1",4170,4190,"chr"
"chr1",4190,4210,"chr"
"chr1",4210,4230,"chr"
"chr1",4230,4250,"chr"
"chr1",4250,4270,"chr"
"chr1",4270,4290,"chr"
NA,NA,NA,"neg"
"chr1",4310,4330,"chr"
"chr1",4330,4350,"chr"
"chr1",4350,4370,"chr"
"chr1",4370,4390,"chr"
"chr1",4390,4410,"chr"
"chr1",4410,4430,"chr"
"chr1",4430,4450,"chr"
"chr1",4450,4470,"chr"
"chr1",4470,4490,"chr"
"chr1",4490,4510,"chr"
"chr1",4510,4530,"chr"
"chr1",4530,4550,"chr"
"chr1",4550,4570,"chr"
"chr1",4570,4590,"chr"
"chr1",4590,4610,"chr"
NA,NA,NA,"neg"
"chr1",4630,4650,"chr"
"chr1",4650,4670,"chr"
"chr1",4670,4690,"chr"
"chr1",4690,4710,"chr"
"chr1",4710,4730,"chr"
"chr1",4730,4750,"chr"
"chr1",4750,4770,"chr"
"chr1",4770,4790,"chr"
"chr1",4790,4810,"chr"
"chr1",4810,4830,"chr"
"chr1",4830,4850,"chr"
"chr1",4850,4870,"chr"
"chr1",4870,4890,"chr"
"chr1",4890,4910,"chr"
"chr1",4910,4930,"chr"
"chr1",4930,4950,"chr"
"chr1",4950,4970,"chr"
"chr1",4970,4990,"chr"
"chr1",4990,5010,"chr"
"chr1",5010,5030,"chr"
"chr1",5030,5050,"chr"
"chr1",5050,5070,"chr"
"chr1",5070,5090,"chr"
"chr1",5090,5110,"chr"
"chr1",5110,5130,"chr"
"chr1",5130,5150,"chr"
"chr1",5150,5170,"chr"
"chr1",5170,5190,"chr"
"chr1",5190,5210,"chr"
"chr1",5210,5230,"chr"
"chr1",5230,5250,"chr"
"chr1",5250,5270,"chr"
"chr1",5270,5290,"chr"
"chr1",5290,5310,"chr"
"chr1",5310,5330,"chr"
"chr1",5330,5350,"chr"
"chr1",5350,5370,"chr"
"chr1",5370,5390,"chr"
"chr1",5390,5410,"chr"
"chr1",5410,5430,"chr"
"chr1",5430,5450,"chr"
"chr1",5450,5470,"chr"
"chr1",5470,5490,"chr"
"chr1",5490,5510,"chr"
"chr1",5510,5530,"chr"
"chr1",5530,5550,"chr"
"chr1",5550,5570,"chr"
"chr1",5570,5590,"chr"
"chr1",5590,5610,"chr"
"chr1",5610,5630,"chr"
"chr1",5630,5650,"chr"
"chr1",5650,5670,"chr"
"chr1",5670,5690,"chr"
"chr1",5690,5710,"chr"
"chr1",5710,5730,"chr"
"chr1",5730,5750,"chr"
"chr1",5750,5770,"chr"
"chr1",5770,5790,"chr"
"chr1",5790,5810,"chr"
"chr1",5810,5830,"chr"
"chr1",5830,5850,"chr"
"chr1",5850,5870,"chr"
"chr1",5870,5890,"chr"
"chr1",5890,5910,"chr"
"chr1",5910,5930,"chr"
"chr1",5930,5950,"chr"
"chr1",5950,5970,"chr"
"chr1",5970,5990,"chr"
"chr1",5990,6010,"chr"
"chr1",6010,6030,"chr"
"chr1",6030,6050,"chr"
"chr1",6050,6070,"chr"
"chr1",6070,6090,"chr"
"chr1",6090,6110,"chr"
"chr1",6110,6130,"chr"
"chr1",6130,6150,"chr"
"chr1",6150,6170,"chr"
"chr1",6170,6190,"chr"
"chr1",6190,6210,"chr"
"chr1",6210,6230,"chr"
"chr1",6230,6250,"chr"
"chr1",6250,6270,"chr"
"chr1",6270,6290,"chr"
"chr1",6290,6310,"chr"
"chr1",6310,6330,"chr"
"chr1",6330,6350,"chr"
"chr1",6350,6370,"chr"
"chr1",6370,6390,"chr"
"chr1",6390,6410,"chr"
"chr1",6410,6430,"chr"
"chr1",6430,6450,"chr"
"chr1",6450,6470,"chr"
"chr1",6470,6490,"chr"
"chr1",6490,6510,"chr"
"chr1",6510,6530,"chr"
"chr1",6530,6550,"chr"
"chr1",6550,6570,"chr"
"chr1",6570,6590,"chr"
"chr1",6590,6610,"chr"
"chr1",6610,6630,"chr"
"chr1",6630,6650,"chr"
"chr1",6650,6670,"chr"
"chr1",6670,6690,"chr"
"chr1",6690,6710,"chr"
"chr1",6710,6730,"chr"
"chr1",6730,6750,"chr"
"chr1",6750,6770,"chr"
"chr1",6770,6790,"chr"
"chr1",6790,6810,"chr"
"chr1",6810,6830,"chr"
"chr1",6830,6850,"chr"
"chr1",6850,6870,"chr"
"chr1",6870,6890,"chr"
"chr1",6890,6910,"chr"
"chr1",6910,6930,"chr"
"chr1",6930,6950,"chr"
"chr1",6950,6970,"chr"
"chr1",6970,6990,"chr"
"chr1",6990,7010,"chr"
"chr1",7010,7030,"chr"
"chr1",7030,7050,"chr"
"chr1",7050,7070,"chr"
"chr1",7070,7090,"chr"
"chr1",7090,7110,"chr"
"chr1",7110,7130,"chr"
"chr1",7130,7150,"chr"
"chr1",7150,7170,"chr"
"chr1",7170,7190,"chr"
"chr1",7190,7210,"chr"
"chr1",7210,7230,"chr"
"chr1",7230,7250,"chr"
"chr1",7250,7270,"chr"
"chr1",7270,7290,"chr"
"chr1",7290,7310,"chr"
"chr1",7310,7330,"chr"
"chr1",7330,7350,"chr"
"chr1",7350,7370,"chr"
"chr1",7370,7390,"chr"
"chr1",7390,7410,"chr"
"chr1",7410,7430,"chr"
"chr1",7430,7450,"chr"
"chr1",7450,7470,"chr"
"chr1",7470,7490,"chr"
"chr1",7490,7510,"chr"
"chr1",7510,7530,"chr"
"chr1",7530,7550,"chr"
"chr1",7550,7570,"chr"
"chr1",7570,7590,"chr"
"chr1",7590,7610,"chr"
"chr1",7610,7630,"chr"
"chr1",7630,7650,"chr"
"chr1",7650,7670,"chr"
"chr1",7670,7690,"chr"
"chr1",7690,7710,"chr"
"chr1",7710,7730,"chr"
"chr1",7730,7750,"chr"
"chr1",7750,7770,"chr"
"chr1",7770,7790,"chr"
"chr1",7790,7810,"chr"
"chr1",7810,7830,"chr"
"chr1",7830,7850,"chr"
"chr1",7850,7870,"chr"
"chr1",7870,7890,"chr"
"chr1",7890,7910,"chr"
"chr1",7910,7930,"chr"
"chr1",7930,7950,"chr"
"chr1",7950,7970,"chr"
"chr1",7970,7990,"chr"
NA,NA,NA,"neg"
"chr1",8010,8030,"chr"
"chr1",8030,8050,"chr"
"chr1",8050,8070,"chr"
"chr1",8070,8090,"chr"
"chr1",8090,8110,"chr"
"chr1",8110,8130,"chr"
"chr1",8130,8150,"chr"
"chr1",8150,8170,"chr"
"chr1",8170,8190,"chr"
"chr1",8190,8210,"chr"
"chr1",8210,8230,"chr"
"chr1",8230,8250,"chr"
"chr1",8250,8270,"chr"
"chr1",8270,8290,"chr"
"chr1",8290,8310,"chr"
"chr1",8310,8330,"chr"
"chr1",8330,8350,"chr"
"chr1",8350,8370,"chr"
"chr1",8370,8390,"chr"
"chr1",8390,8410,"chr"
"chr1",8410,8430,"chr"
"chr1",8430,8450,"chr"
"chr1",8450,8470,"chr"
"chr1",8470,8490,"chr"
"chr1",8490,8510,"chr"
"chr1",8510,8530,"chr"
"chr1",8530,8550,"chr"
"chr1",8550,8570,"chr"
"chr1",8570,8590,"chr"
"chr1",8590,8610,"chr"
"chr1",8610,8630,"chr"
"chr1",8630,8650,"chr"
"chr1",8650,8670,"chr"
"chr1",8670,8690,"chr"
"chr1",8690,8710,"chr"
"chr1",8710,8730,"chr"
"chr1",8730,8750,"chr"
"chr1",8750,8770,"chr"
"chr1",8770,8790,"chr"
"chr1",8790,8810,"chr"
"chr1",8810,8830,"chr"
"chr1",8830,8850,"chr"
"chr1",8850,8870,"chr"
"chr1",8870,8890,"chr"
NA,NA,NA,"neg"
"chr1",8910,8930,"chr"
"chr1",8930,8950,"chr"
"chr1",8950,8970,"chr"
"chr1",8970,8990,"chr"
"chr1",8990,9010,"chr"
"chr1",9010,9030,"chr"
"chr1",9030,9050,"chr"
NA,NA,NA,"neg"
"chr1",9070,9090,"chr"
"chr1",9090,9110,"chr"
"chr1",9110,9130,"chr"
"chr1",9130,9150,"chr"
"chr1",9150,9170,"chr"
"chr1",9170,9190,"chr"
"chr1",9190,9210,"chr"
"chr1",9210,9230,"chr"
"chr1",9230,9250,"chr"
"chr1",9250,9270,"chr"
NA,NA,NA,"neg"
"chr1",9290,9310,"chr"
"chr1",9310,9330,"chr"
"chr1",9330,9350,"chr"
"chr1",9350,9370,"chr"
"chr1",9370,9390,"chr"
"chr1",9390,9410,"chr"
"chr1",9410,9430,"chr"
"chr1",9430,9450,"chr"
"chr1",9450,9470,"chr"
"chr1",9470,9490,"chr"
"chr1",9490,9510,"chr"
"chr1",9510,9530,"chr"
"chr1",9530,9550,"chr"
"chr1",9550,9570,"chr"
"chr1",9570,9590,"chr"
"chr1",9590,9610,"chr"
"chr1",9610,9630,"chr"
"chr1",9630,9650,"chr"
"chr1",9650,9670,"chr"
"chr1",9670,9690,"chr"
"chr1",9690,9710,"chr"
"chr1",9710,9730,"chr"
"chr1",9730,9750,"chr"
"chr1",9750,9770,"chr"
"chr1",9770,9790,"chr"
"chr1",9790,9810,"chr"
NA,NA,NA,"neg"
"chr1",9830,9850,"chr"
"chr1",9850,9870,"chr"
"chr1",9870,9890,"chr"
"chr1",9890,9910,"chr"
"chr1",9910,9930,"chr"
"chr1",9930,9950,"chr"
"chr1",9950,9970,"chr"
"chr1",9970,9990,"chr"
"chr1",9990,10010,"chr"
"chr1",10010,10030,"chr"
"chr1",10030,10050,"chr"
"chr1",10050,10070,"chr"
"chr1",10070,10090,"chr"
"chr1",10090,10110,"chr"
"chr1",10110,10130,"chr"
"chr1",10130,10150,"chr"
"chr1",10150,10170,"chr"
"chr1",10170,10190,"chr"
"chr1",10190,10210,"chr"
"chr1",10210,10230,"chr"
"chr1",10230,10250,"chr"
"chr1",10250,10270,"chr"
"chr1",10270,10290,"chr"
"chr1",10290,10310,"chr"
"chr1",10310,10330,"chr"
"chr1",10330,10350,"chr"
"chr1",10350,10370,"chr"
"chr1",10370,10390,"chr"
"chr1",10390,10410,"chr"
"chr1",10410,10430,"chr"
"chr1",10430,10450,"chr"
"chr1",10450,10470,"chr"
"chr1",10470,10490,"chr"
"chr1",10490,10510,"chr"
"chr1",10510,10530,"chr"
"chr1",10530,10550,"chr"
"chr1",10550,10570,"chr"
"chr1",10570,10590,"chr"
"chr1",10590,10610,"chr"
"chr1",10610,10630,"chr"
"chr1",10630,10650,"chr"
"chr1",10650,10670,"chr"
"chr1",10670,10690,"chr"
"chr1",10690,10710,"chr"
"chr1",10710,10730,"chr"
"chr1",10730,10750,"chr"
"chr1",10750,10770,"chr"
"chr1",10770,10790,"chr"
"chr1",10790,10810,"chr"
"chr1",10810,10830,"chr"
"chr1",10830,10850,"chr"
"chr1",10850,10870,"chr"
"chr1",10870,10890,"chr"
"chr1",10890,10910,"chr"
"chr1",10910,10930,"chr"
"chr1",10930,10950,"chr"
"chr1",10950,10970,"chr"
"chr1",10970,10990,"chr"
"chr1",10990,11010,"chr"
"chr1",11010,11030,"chr"
"chr1",11030,11050,"chr"
"chr1",11050,11070,"chr"
"chr1",11070,11090,"chr"
"chr1",11090,11110,"chr"
"chr1",11110,11130,"chr"
"chr1",11130,11150,"chr"
"chr1",11150,11170,"chr"
"chr1",11170,11190,"chr"
"chr1",11190,11210,"chr"
"chr1",11210,11230,"chr"
"chr1",11230,11250,"chr"
"chr1",11250,11270,"chr"
"chr1",11270,11290,"chr"
"chr1",11290,11310,"chr"
"chr1",11310,11330,"chr"
"chr1",11330,11350,"chr"
"chr1",11350,11370,"chr"
"chr1",11370,11390,"chr"
"chr1",11390,11410,"chr"
"chr1",11410,11430,"chr"
"chr1",11430,11450,"chr"
"chr1",11450,11470,"chr"
"chr1",11470,11490,"chr"
"chr1",11490,11510,"chr"
"chr1",11510,11530,"chr"
"chr1",11530,11550,"chr"
"chr1",11550,11570,"chr"
"chr1",11570,11590,"chr"
"chr1",11590,11610,"chr"
"chr1",11610,11630,"chr"
"chr1",11630,11650,"chr"
"chr1",11650,11670,"chr"
"chr1",11670,11690,"chr"
"chr1",11690,11710,"chr"
"chr1",11710,11730,"chr"
"chr1",11730,11750,"chr"
"chr1",11750,11770,"chr"
"chr1",11770,11790,"chr"
"chr1",11790,11810,"chr"
"chr1",11810,11830,"chr"
"chr1",11830,11850,"chr"
"chr1",11850,11870,"chr"
"chr1",11870,11890,"chr"
"chr1",11890,11910,"chr"
"chr1",11910,11930,"chr"
"chr1",11930,11950,"chr"
"chr1",11950,11970,"chr"
"chr1",11970,11990,"chr"
"chr1",11990,12010,"chr"
"chr1",12010,12030,"chr"
"chr1",12030,12050,"chr"
"chr1",12050,12070,"chr"
"chr1",12070,12090,"chr"
"chr1",12090,12110,"chr"
"chr1",12110,12130,"chr"
"chr1",12130,12150,"chr"
"chr1",12150,12170,"chr"
"chr1",12170,12190,"chr"
"chr1",12190,12210,"chr"
"chr1",12210,12230,"chr"
"chr1",12230,12250,"chr"
"chr1",12250,12270,"chr"
"chr1",12270,12290,"chr"
"chr1",12290,12310,"chr"
"chr1",12310,12330,"chr"
"chr1",12330,12350,"chr"
"chr1",12350,12370,"chr"
"chr1",12370,12390,"chr"
"chr1",12390,12410,"chr"
"chr1",12410,12430,"chr"
"chr1",12430,12450,"chr"
"chr1",12450,12470,"chr"
"chr1",12470,12490,"chr"
"chr1",12490,12510,"chr"
"chr1",12510,12530,"chr"
"chr1",12530,12550,"chr"
"chr1",12550,12570,"chr"
"chr1",12570,12590,"chr"
"chr1",12590,12610,"chr"
"chr1",12610,12630,"chr"
"chr1",12630,12650,"chr"
"chr1",12650,12670,"chr"
NA,NA,NA,"neg"
"chr1",12690,12710,"chr"
"chr1",12710,12730,"chr"
"chr1",12730,12750,"chr"
"chr1",12750,12770,"chr"
"chr1",12770,12790,"chr"
"chr1",12790,12810,"chr"
"chr1",12810,12830,"chr"
"chr1",12830,12850,"chr"
"chr1",12850,12870,"chr"
"chr1",12870,12890,"chr"
"chr1",12890,12910,"chr"
"chr1",12910,12930,"chr"
NA,NA,NA,"neg"
"chr1",12950,12970,"chr"
"chr1",12970,12990,"chr"
"chr1",12990,13010,"chr"
"chr1",13010,13030,"chr"
"chr1",13030,13050,"chr"
"chr1",13050,13070,"chr"
"chr1",13070,13090,"chr"
"chr1",13090,13110,"chr"
"chr1",13110,13130,"chr"
"chr1",13130,13150,"chr"
"chr1",13150,13170,"chr"
"chr1",13170,13190,"chr"
"chr1",13190,13210,"chr"
"chr1",13210,13230,"chr"
"chr1",13230,13250,"chr"
"chr1",13250,13270,"chr"
"chr1",13270,13290,"chr"
"chr1",13290,13310,"chr"
"chr1",13310,13330,"chr"
NA,NA,NA,"neg"
"chr1",13350,13370,"chr"
"chr1",13370,13390,"chr"
"chr1",13390,13410,"chr"
"chr1",13410,13430,"chr"
"chr1",13430,13450,"chr"
"chr1",13450,13470,"chr"
"chr1",13470,13490,"chr"
"chr1",13490,13510,"chr"
"chr1",13510,13530,"chr"
"chr1",13530,13550,"chr"
"chr1",13550,13570,"chr"
NA,NA,NA,"neg"
"chr1",13590,13610,"chr"
"chr1",13610,13630,"chr"
"chr1",13630,13650,"chr"
"chr1",13650,13670,"chr"
"chr1",13670,13690,"chr"
"chr1",13690,13710,"chr"
"chr1",13710,13730,"chr"
"chr1",13730,13750,"chr"
"chr1",13750,13770,"chr"
"chr1",13770,13790,"chr"
NA,NA,NA,"neg"
"chr1",13810,13830,"chr"
"chr1",13830,13850,"chr"
"chr1",13850,13870,"chr"
"chr1",13870,13890,"chr"
"chr1",13890,13910,"chr"
"chr1",13910,13930,"chr"
"chr1",13930,13950,"chr"
"chr1",13950,13970,"chr"
"chr1",13970,13990,"chr"
"chr1",13990,14010,"chr"
"chr1",14010,14030,"chr"
"chr1",14030,14050,"chr"
"chr1",14050,14070,"chr"
"chr1",14070,14090,"chr"
"chr1",14090,14110,"chr"
"chr1",14110,14130,"chr"
"chr1",14130,14150,"chr"
"chr1",14150,14170,"chr"
"chr1",14170,14190,"chr"
"chr1",14190,14210,"chr"
"chr1",14210,14230,"chr"
"chr1",14230,14250,"chr"
"chr1",14250,14270,"chr"
"chr1",14270,14290,"chr"
"chr1",14290,14310,"chr"
"chr1",14310,14330,"chr"
"chr1",14330,14350,"chr"
"chr1",14350,14370,"chr"
"chr1",14370,14390,"chr"
"chr1",14390,14410,"chr"
"chr1",14410,14430,"chr"
"chr1",14430,14450,"chr"
"chr1",14450,14470,"chr"
"chr1",14470,14490,"chr"
"chr1",14490,14510,"chr"
"chr1",14510,14530,"chr"
"chr1",14530,14550,"chr"
"chr1",14550,14570,"chr"
"chr1",14570,14590,"chr"
"chr1",14590,14610,"chr"
"chr1",14610,14630,"chr"
"chr1",14630,14650,"chr"
"chr1",14650,14670,"chr"
"chr1",14670,14690,"chr"
"chr1",14690,14710,"chr"
"chr1",14710,14730,"chr"
"chr1",14730,14750,"chr"
"chr1",14750,14770,"chr"
"chr1",14770,14790,"chr"
"chr1",14790,14810,"chr"
"chr1",14810,14830,"chr"
"chr1",14830,14850,"chr"
"chr1",14850,14870,"chr"
"chr1",14870,14890,"chr"
"chr1",14890,14910,"chr"
"chr1",14910,14930,"chr"
"chr1",14930,14950,"chr"
NA,NA,NA,"neg"
"chr1",14970,14990,"chr"
"chr1",14990,15010,"chr"
"chr1",15010,15030,"chr"
"chr1",15030,15050,"chr"
"chr1",15050,15070,"chr"
"chr1",15070,15090,"chr"
"chr1",15090,15110,"chr"
"chr1",15110,15130,"chr"
"chr1",15130,15150,"chr"
"chr1",15150,15170,"chr"
"chr1",15170,15190,"chr"
"chr1",15190,15210,"chr"
"chr1",15210,15230,"chr"
"chr1",15230,15250,"chr"
"chr1",15250,15270,"chr"
"chr1",15270,15290,"chr"
NA,NA,NA,"neg"
"chr1",15310,15330,"chr"
"chr1",15330,15350,"chr"
"chr1",15350,15370,"chr"
"chr1",15370,15390,"chr"
"chr1",15390,15410,"chr"
"chr1",15410,15430,"chr"
"chr1",15430,15450,"chr"
"chr1",15450,15470,"chr"
"chr1",15470,15490,"chr"
"chr1",15490,15510,"chr"
"chr1",15510,15530,"chr"
"chr1",15530,15550,"chr"
"chr1",15550,15570,"chr"
"chr1",15570,15590,"chr"
"chr1",15590,15610,"chr"
"chr1",15610,15630,"chr"
"chr1",15630,15650,"chr"
"chr1",15650,15670,"chr"
"chr1",15670,15690,"chr"
"chr1",15690,15710,"chr"
"chr1",15710,15730,"chr"
"chr1",15730,15750,"chr"
"chr1",15750,15770,"chr"
"chr1",15770,15790,"chr"
"chr1",15790,15810,"chr"
"chr1",15810,15830,"chr"
"chr1",15830,15850,"chr"
"chr1",15850,15870,"chr"
"chr1",15870,15890,"chr"
NA,NA,NA,"neg"
"chr1",15910,15930,"chr"
"chr1",15930,15950,"chr"
"chr1",15950,15970,"chr"
"chr1",15970,15990,"chr"
"chr1",15990,16010,"chr"
"chr1",16010,16030,"chr"
"chr1",16030,16050,"chr"
"chr1",16050,16070,"chr"
"chr1",16070,16090,"chr"
"chr1",16090,16110,"chr"
"chr1",16110,16130,"chr"
"chr1",16130,16150,"chr"
"chr1",16150,16170,"chr"
"chr1",16170,16190,"chr"
"chr1",16190,16210,"chr"
"chr1",16210,16230,"chr"
"chr1",16230,16250,"chr"
NA,NA,NA,"neg"
"chr1",16270,16290,"chr"
"chr1",16290,16310,"chr"
"chr1",16310,16330,"chr"
"chr1",16330,16350,"chr"
"chr1",16350,16370,"chr"
"chr1",16370,16390,"chr"
"chr1",16390,16410,"chr"
"chr1",16410,16430,"chr"
"chr1",16430,16450,"chr"
"chr1",16450,16470,"chr"
"chr1",16470,16490,"chr"
"chr1",16490,16510,"chr"
"chr1",16510,16530,"chr"
"chr1",16530,16550,"chr"
"chr1",16550,16570,"chr"
"chr1",16570,16590,"chr"
"chr1",16590,16610,"chr"
"chr1",16610,16630,"chr"
"chr1",16630,16650,"chr"
"chr1",16650,16670,"chr"
"chr1",16670,16690,"chr"
"chr1",16690,16710,"chr"
"chr1",16710,16730,"chr"
"chr1",16730,16750,"chr"
"chr1",16750,16770,"chr"
"chr1",16770,16790,"chr"
"chr1",16790,16810,"chr"
"chr1",16810,16830,"chr"
"chr1",16830,16850,"chr"
"chr1",16850,16870,"chr"
"chr1",16870,16890,"chr"
"chr1",16890,16910,"chr"
"chr1",16910,16930,"chr"
"chr1",16930,16950,"chr"
"chr1",16950,16970,"chr"
"chr1",16970,16990,"chr"
"chr1",16990,17010,"chr"
"chr1",17010,17030,"chr"
"chr1",17030,17050,"chr"
"chr1",17050,17070,"chr"
"chr1",17070,17090,"chr"
"chr1",17090,17110,"chr"
"chr1",17110,17130,"chr"
"chr1",17130,17150,"chr"
"chr1",17150,17170,"chr"
"chr1",17170,17190,"chr"
"chr1",17190,17210,"chr"
"chr1",17210,17230,"chr"
"chr1",17230,17250,"chr"
"chr1",17250,17270,"chr"
"chr1",17270,17290,"chr"
"chr1",17290,17310,"chr"
"chr1",17310,17330,"chr"
"chr1",17330,17350,"chr"
"chr1",17350,17370,"chr"
"chr1",17370,17390,"chr"
"chr1",17390,17410,"chr"
"chr1",17410,17430,"chr"
"chr1",17430,17450,"chr"
"chr1",17450,17470,"chr"
"chr1",17470,17490,"chr"
"chr1",17490,17510,"chr"
"chr1",17510,17530,"chr"
"chr1",17530,17550,"chr"
"chr1",17550,17570,"chr"
"chr1",17570,17590,"chr"
"chr1",17590,17610,"chr"
"chr1",17610,17630,"chr"
"chr1",17630,17650,"chr"
"chr1",17650,17670,"chr"
"chr1",17670,17690,"chr"
"chr1",17690,17710,"chr"
"chr1",17710,17730,"chr"
"chr1",17730,17750,"chr"
"chr1",17750,17770,"chr"
"chr1",17770,17790,"chr"
"chr1",17790,17810,"chr"
"chr1",17810,17830,"chr"
"chr1",17830,17850,"chr"
"chr1",17850,17870,"chr"
"chr1",17870,17890,"chr"
"chr1",17890,17910,"chr"
"chr1",17910,17930,"chr"
"chr1",17930,17950,"chr"
"chr1",17950,17970,"chr"
"chr1",17970,17990,"chr"
"chr1",17990,18010,"chr"
"chr1",18010,18030,"chr"
"chr1",18030,18050,"chr"
"chr1",18050,18070,"chr"
"chr1",18070,18090,"chr"
"chr1",18090,18110,"chr"
"chr1",18110,18130,"chr"
"chr1",18130,18150,"chr"
"chr1",18150,18170,"chr"
"chr1",18170,18190,"chr"
"chr1",18190,18210,"chr"
"chr1",18210,18230,"chr"
"chr1",18230,18250,"chr"
"chr1",18250,18270,"chr"
"chr1",18270,18290,"chr"
"chr1",18290,18310,"chr"
NA,NA,NA,"neg"
"chr1",18330,18350,"chr"
"chr1",18350,18370,"chr"
NA,NA,NA,"neg"
"chr1",18390,18410,"chr"
NA,NA,NA,"neg"
"chr1",18430,18450,"chr"
"chr1",18450,18470,"chr"
"chr1",18470,18490,"chr"
"chr1",18490,18510,"chr"
"chr1",18510,18530,"chr"
"chr1",18530,18550,"chr"
"chr1",18550,18570,"chr"
"chr1",18570,18590,"chr"
"chr1",18590,18610,"chr"
"chr1",18610,18630,"chr"
"chr1",18630,18650,"chr"
"chr1",18650,18670,"chr"
"chr1",18670,18690,"chr"
"chr1",18690,18710,"chr"
"chr1",18710,18730,"chr"
"chr1",18730,18750,"chr"
"chr1",18750,18770,"chr"
"chr1",18770,18790,"chr"
"chr1",18790,18810,"chr"
"chr1",18810,18830,"chr"
"chr1",18830,18850,"chr"
"chr1",18850,18870,"chr"
"chr1",18870,18890,"chr"
"chr1",18890,18910,"chr"
NA,NA,NA,"neg"
"chr1",18930,18950,"chr"
"chr1",18950,18970,"chr"
"chr1",18970,18990,"chr"
"chr1",18990,19010,"chr"
"chr1",19010,19030,"chr"
"chr1",19030,19050,"chr"
"chr1",19050,19070,"chr"
"chr1",19070,19090,"chr"
"chr1",19090,19110,"chr"
"chr1",19110,19130,"chr"
"chr1",19130,19150,"chr"
"chr1",19150,19170,"chr"
"chr1",19170,19190,"chr"
"chr1",19190,19210,"chr"
"chr1",19210,19230,"chr"
"chr1",19230,19250,"chr"
"chr1",19250,19270,"chr"
"chr1",19270,19290,"chr"
"chr1",19290,19310,"chr"
"chr1",19310,19330,"chr"
"chr1",19330,19350,"chr"
"chr1",19350,19370,"chr"
"chr1",19370,19390,"chr"
"chr1",19390,19410,"chr"
"chr1",19410,19430,"chr"
"chr1",19430,19450,"chr"
"chr1",19450,19470,"chr"
"chr1",19470,19490,"chr"
"chr1",19490,19510,"chr"
"chr1",19510,19530,"chr"
