"genomeScore","chrom","start","end","label","log2_FC","nrSupportGuides"
NA,"chr8",128704078,128704112,"chr",NA,63
NA,"chr8",128704113,128704133,"chr",NA,64
NA,"chr8",128704134,128704134,"chr",NA,63
NA,"chr8",128704135,128704135,"chr",NA,62
NA,"chr8",128704136,128704142,"chr",NA,61
NA,"chr8",128704143,128704145,"chr",NA,62
NA,"chr8",128704146,128704148,"chr",NA,63
NA,"chr8",128704149,128704150,"chr",NA,64
NA,"chr8",128704151,128704152,"chr",NA,63
NA,"chr8",128704153,128704153,"chr",NA,63
NA,"chr8",128704154,128704154,"chr",NA,64
NA,"chr8",128704155,128704155,"chr",NA,65
NA,"chr8",128704156,128704163,"chr",NA,67
NA,"chr8",128704164,128704164,"chr",NA,67
NA,"chr8",128704165,128704165,"chr",NA,67
NA,"chr8",128704166,128704187,"chr",NA,67
NA,"chr8",128704188,128704193,"chr",NA,67
NA,"chr8",128704194,128704203,"chr",NA,68
NA,"chr8",128704204,128704206,"chr",NA,69
NA,"chr8",128704207,128704208,"chr",NA,70
NA,"chr8",128704209,128704209,"chr",NA,70
NA,"chr8",128704210,128704225,"chr",NA,72
NA,"chr8",128704226,128704226,"chr",NA,71
NA,"chr8",128704227,128704234,"chr",NA,70
NA,"chr8",128704235,128704240,"chr",NA,69
NA,"chr8",128704241,128704247,"chr",NA,70
NA,"chr8",128704248,128704267,"chr",NA,71
NA,"chr8",128704268,128704268,"chr",NA,70
NA,"chr8",128704269,128704274,"chr",NA,69
NA,"chr8",128704275,128704278,"chr",NA,70
NA,"chr8",128704279,128704283,"chr",NA,71
NA,"chr8",128704284,128704286,"chr",NA,72
NA,"chr8",128704287,128704291,"chr",NA,73
NA,"chr8",128704292,128704306,"chr",NA,74
NA,"chr8",128704307,128704312,"chr",NA,73
NA,"chr8",128704313,128704313,"chr",NA,72
NA,"chr8",128704314,128704317,"chr",NA,71
NA,"chr8",128704318,128704318,"chr",NA,70
NA,"chr8",128704319,128704319,"chr",NA,69
NA,"chr8",128704320,128704335,"chr",NA,68
NA,"chr8",128704336,128704336,"chr",NA,67
NA,"chr8",128704337,128704337,"chr",NA,66
NA,"chr8",128704338,128704339,"chr",NA,65
NA,"chr8",128704340,128704399,"chr",NA,66
NA,"chr8",128704400,128704400,"chr",NA,65
NA,"chr8",128704401,128704401,"chr",NA,64
NA,"chr8",128704402,128704407,"chr",NA,63
NA,"chr8",128704408,128704408,"chr",NA,62
NA,"chr8",128704409,128704412,"chr",NA,61
NA,"chr8",128704413,128704476,"chr",NA,60
NA,"chr8",128704477,128704507,"chr",NA,59
NA,"chr8",128704508,128704542,"chr",NA,58
NA,"chr8",128704543,128704555,"chr",NA,57
NA,"chr8",128704556,128704606,"chr",NA,56
NA,"chr8",128704607,128704607,"chr",NA,56
NA,"chr8",128704608,128704613,"chr",NA,56
NA,"chr8",128704614,128704616,"chr",NA,55
NA,"chr8",128704617,128704621,"chr",NA,54
NA,"chr8",128704622,128704654,"chr",NA,55
NA,"chr8",128704655,128704661,"chr",NA,56
NA,"chr8",128704662,128704673,"chr",NA,57
NA,"chr8",128704674,128704682,"chr",NA,58
NA,"chr8",128704683,128704687,"chr",NA,59
NA,"chr8",128704688,128704693,"chr",NA,58
NA,"chr8",128704694,128704694,"chr",NA,57
NA,"chr8",128704695,128704695,"chr",NA,56
NA,"chr8",128704696,128704696,"chr",NA,55
NA,"chr8",128704697,128704734,"chr",NA,54
NA,"chr8",128704735,128704737,"chr",NA,53
NA,"chr8",128704738,128704745,"chr",NA,52
NA,"chr8",128704746,128704746,"chr",NA,52
NA,"chr8",128704747,128704755,"chr",NA,54
NA,"chr8",128704756,128704761,"chr",NA,55
NA,"chr8",128704762,128704778,"chr",NA,56
NA,"chr8",128704779,128704783,"chr",NA,57
NA,"chr8",128704784,128704804,"chr",NA,58
NA,"chr8",128704805,128704807,"chr",NA,59
NA,"chr8",128704808,128704823,"chr",NA,60
NA,"chr8",128704824,128704831,"chr",NA,61
NA,"chr8",128704832,128704835,"chr",NA,62
NA,"chr8",128704836,128704845,"chr",NA,61
NA,"chr8",128704846,128704852,"chr",NA,60
NA,"chr8",128704853,128704874,"chr",NA,61
NA,"chr8",128704875,128704897,"chr",NA,60
NA,"chr8",128704898,128704900,"chr",NA,61
NA,"chr8",128704901,128704904,"chr",NA,62
NA,"chr8",128704905,128704912,"chr",NA,63
NA,"chr8",128704913,128704923,"chr",NA,64
NA,"chr8",128704924,128704935,"chr",NA,63
NA,"chr8",128704936,128704958,"chr",NA,62
NA,"chr8",128704959,128704962,"chr",NA,63
NA,"chr8",128704963,128704964,"chr",NA,64
NA,"chr8",128704965,128704965,"chr",NA,64
NA,"chr8",128704966,128704971,"chr",NA,64
NA,"chr8",128704972,128704987,"chr",NA,63
NA,"chr8",128704988,128704988,"chr",NA,62
NA,"chr8",128704989,128704992,"chr",NA,61
NA,"chr8",128704993,128705001,"chr",NA,60
NA,"chr8",128705002,128705005,"chr",NA,59
NA,"chr8",128705006,128705015,"chr",NA,58
NA,"chr8",128705016,128705016,"chr",NA,58
NA,"chr8",128705017,128705029,"chr",NA,58
NA,"chr8",128705030,128705042,"chr",NA,59
NA,"chr8",128705043,128705043,"chr",NA,58
NA,"chr8",128705044,128705051,"chr",NA,57
NA,"chr8",128705052,128705059,"chr",NA,55
NA,"chr8",128705060,128705060,"chr",NA,54
NA,"chr8",128705061,128705066,"chr",NA,53
NA,"chr8",128705067,128705067,"chr",NA,53
NA,"chr8",128705068,128705079,"chr",NA,55
NA,"chr8",128705080,128705080,"chr",NA,54
NA,"chr8",128705081,128705087,"chr",NA,56
NA,"chr8",128705088,128705089,"chr",NA,57
NA,"chr8",128705090,128705097,"chr",NA,56
NA,"chr8",128705098,128705113,"chr",NA,55
NA,"chr8",128705114,128705114,"chr",NA,55
NA,"chr8",128705115,128705132,"chr",NA,57
NA,"chr8",128705133,128705162,"chr",NA,56
NA,"chr8",128705163,128705165,"chr",NA,55
NA,"chr8",128705166,128705168,"chr",NA,54
NA,"chr8",128705169,128705172,"chr",NA,53
NA,"chr8",128705173,128705173,"chr",NA,52
NA,"chr8",128705174,128705174,"chr",NA,51
NA,"chr8",128705175,128705175,"chr",NA,50
NA,"chr8",128705176,128705179,"chr",NA,49
NA,"chr8",128705180,128705181,"chr",NA,50
NA,"chr8",128705182,128705183,"chr",NA,51
NA,"chr8",128705184,128705184,"chr",NA,50
NA,"chr8",128705185,128705187,"chr",NA,50
NA,"chr8",128705188,128705190,"chr",NA,51
NA,"chr8",128705191,128705191,"chr",NA,51
NA,"chr8",128705192,128705194,"chr",NA,53
NA,"chr8",128705195,128705207,"chr",NA,54
NA,"chr8",128705208,128705212,"chr",NA,53
NA,"chr8",128705213,128705213,"chr",NA,53
NA,"chr8",128705214,128705221,"chr",NA,53
NA,"chr8",128705222,128705222,"chr",NA,53
NA,"chr8",128705223,128705223,"chr",NA,54
NA,"chr8",128705224,128705225,"chr",NA,55
NA,"chr8",128705226,128705226,"chr",NA,55
NA,"chr8",128705227,128705228,"chr",NA,55
NA,"chr8",128705229,128705229,"chr",NA,54
NA,"chr8",128705230,128705246,"chr",NA,53
NA,"chr8",128705247,128705260,"chr",NA,54
NA,"chr8",128705261,128705265,"chr",NA,53
NA,"chr8",128705266,128705266,"chr",NA,53
NA,"chr8",128705267,128705267,"chr",NA,54
NA,"chr8",128705268,128705273,"chr",NA,55
NA,"chr8",128705274,128705294,"chr",NA,56
NA,"chr8",128705295,128705298,"chr",NA,55
NA,"chr8",128705299,128705303,"chr",NA,55
NA,"chr8",128705304,128705306,"chr",NA,54
NA,"chr8",128705307,128705311,"chr",NA,53
NA,"chr8",128705312,128705344,"chr",NA,53
NA,"chr8",128705345,128705359,"chr",NA,54
NA,"chr8",128705360,128705379,"chr",NA,53
NA,"chr8",128705380,128705387,"chr",NA,54
NA,"chr8",128705388,128705388,"chr",NA,54
NA,"chr8",128705389,128705400,"chr",NA,56
NA,"chr8",128705401,128705411,"chr",NA,57
NA,"chr8",128705412,128705417,"chr",NA,58
NA,"chr8",128705418,128705425,"chr",NA,59
NA,"chr8",128705426,128705434,"chr",NA,60
NA,"chr8",128705435,128705483,"chr",NA,61
NA,"chr8",128705484,128705484,"chr",NA,61
NA,"chr8",128705485,128705487,"chr",NA,63
NA,"chr8",128705488,128705492,"chr",NA,64
NA,"chr8",128705493,128705496,"chr",NA,65
NA,"chr8",128705497,128705505,"chr",NA,66
NA,"chr8",128705506,128705517,"chr",NA,67
NA,"chr8",128705518,128705518,"chr",NA,67
NA,"chr8",128705519,128705528,"chr",NA,69
NA,"chr8",128705529,128705536,"chr",NA,70
NA,"chr8",128705537,128705547,"chr",NA,71
NA,"chr8",128705548,128705560,"chr",NA,72
NA,"chr8",128705561,128705568,"chr",NA,73
NA,"chr8",128705569,128705575,"chr",NA,74
NA,"chr8",128705576,128705579,"chr",NA,75
NA,"chr8",128705580,128705580,"chr",NA,75
NA,"chr8",128705581,128705593,"chr",NA,77
NA,"chr8",128705594,128705607,"chr",NA,78
NA,"chr8",128705608,128705608,"chr",NA,78
NA,"chr8",128705609,128705611,"chr",NA,80
NA,"chr8",128705612,128705613,"chr",NA,81
NA,"chr8",128705614,128705619,"chr",NA,82
NA,"chr8",128705620,128705620,"chr",NA,82
NA,"chr8",128705621,128705621,"chr",NA,83
NA,"chr8",128705622,128705623,"chr",NA,85
NA,"chr8",128705624,128705626,"chr",NA,86
NA,"chr8",128705627,128705640,"chr",NA,85
NA,"chr8",128705641,128705641,"chr",NA,85
NA,"chr8",128705642,128705653,"chr",NA,85
NA,"chr8",128705654,128705656,"chr",NA,86
NA,"chr8",128705657,128705674,"chr",NA,87
NA,"chr8",128705675,128705681,"chr",NA,86
NA,"chr8",128705682,128705686,"chr",NA,85
NA,"chr8",128705687,128705687,"chr",NA,85
NA,"chr8",128705688,128705691,"chr",NA,87
NA,"chr8",128705692,128705693,"chr",NA,88
NA,"chr8",128705694,128705696,"chr",NA,87
NA,"chr8",128705697,128705701,"chr",NA,88
NA,"chr8",128705702,128705702,"chr",NA,88
NA,"chr8",128705703,128705706,"chr",NA,88
NA,"chr8",128705707,128705739,"chr",NA,89
NA,"chr8",128705740,128705740,"chr",NA,89
NA,"chr8",128705741,128705741,"chr",NA,90
NA,"chr8",128705742,128705765,"chr",NA,92
NA,"chr8",128705766,128705766,"chr",NA,91
NA,"chr8",128705767,128705775,"chr",NA,90
NA,"chr8",128705776,128705781,"chr",NA,89
NA,"chr8",128705782,128705785,"chr",NA,89
NA,"chr8",128705786,128705797,"chr",NA,90
NA,"chr8",128705798,128705798,"chr",NA,90
NA,"chr8",128705799,128705799,"chr",NA,90
NA,"chr8",128705800,128705803,"chr",NA,91
NA,"chr8",128705804,128705813,"chr",NA,90
NA,"chr8",128705814,128705824,"chr",NA,92
NA,"chr8",128705825,128705826,"chr",NA,91
NA,"chr8",128705827,128705827,"chr",NA,91
NA,"chr8",128705828,128705830,"chr",NA,91
NA,"chr8",128705831,128705843,"chr",NA,92
NA,"chr8",128705844,128705848,"chr",NA,92
NA,"chr8",128705849,128705851,"chr",NA,93
NA,"chr8",128705852,128705866,"chr",NA,92
NA,"chr8",128705867,128705869,"chr",NA,93
NA,"chr8",128705870,128705872,"chr",NA,94
NA,"chr8",128705873,128705878,"chr",NA,93
NA,"chr8",128705879,128705880,"chr",NA,94
NA,"chr8",128705881,128705884,"chr",NA,95
NA,"chr8",128705885,128705887,"chr",NA,96
NA,"chr8",128705888,128705896,"chr",NA,97
NA,"chr8",128705897,128705897,"chr",NA,97
NA,"chr8",128705898,128705917,"chr",NA,99
NA,"chr8",128705918,128705920,"chr",NA,98
NA,"chr8",128705921,128705924,"chr",NA,97
NA,"chr8",128705925,128705929,"chr",NA,96
NA,"chr8",128705930,128705932,"chr",NA,97
NA,"chr8",128705933,128705933,"chr",NA,96
NA,"chr8",128705934,128705940,"chr",NA,98
NA,"chr8",128705941,128705953,"chr",NA,99
NA,"chr8",128705954,128705967,"chr",NA,100
NA,"chr8",128705968,128705976,"chr",NA,101
NA,"chr8",128705977,128705978,"chr",NA,102
NA,"chr8",128705979,128705982,"chr",NA,101
NA,"chr8",128705983,128705984,"chr",NA,100
NA,"chr8",128705985,128705997,"chr",NA,99
NA,"chr8",128705998,128706011,"chr",NA,100
NA,"chr8",128706012,128706018,"chr",NA,101
NA,"chr8",128706019,128706021,"chr",NA,102
NA,"chr8",128706022,128706035,"chr",NA,103
NA,"chr8",128706036,128706037,"chr",NA,102
NA,"chr8",128706038,128706038,"chr",NA,102
NA,"chr8",128706039,128706049,"chr",NA,104
NA,"chr8",128706050,128706066,"chr",NA,103
NA,"chr8",128706067,128706086,"chr",NA,104
NA,"chr8",128706087,128706087,"chr",NA,103
NA,"chr8",128706088,128706095,"chr",NA,102
NA,"chr8",128706096,128706099,"chr",NA,103
NA,"chr8",128706100,128706100,"chr",NA,102
NA,"chr8",128706101,128706101,"chr",NA,101
NA,"chr8",128706102,128706102,"chr",NA,102
NA,"chr8",128706103,128706107,"chr",NA,104
NA,"chr8",128706108,128706108,"chr",NA,103
NA,"chr8",128706109,128706123,"chr",NA,104
NA,"chr8",128706124,128706130,"chr",NA,105
NA,"chr8",128706131,128706131,"chr",NA,105
NA,"chr8",128706132,128706133,"chr",NA,107
NA,"chr8",128706134,128706134,"chr",NA,106
NA,"chr8",128706135,128706135,"chr",NA,105
NA,"chr8",128706136,128706138,"chr",NA,106
NA,"chr8",128706139,128706153,"chr",NA,107
NA,"chr8",128706154,128706154,"chr",NA,107
NA,"chr8",128706155,128706155,"chr",NA,108
NA,"chr8",128706156,128706162,"chr",NA,110
NA,"chr8",128706163,128706168,"chr",NA,111
NA,"chr8",128706169,128706169,"chr",NA,111
NA,"chr8",128706170,128706183,"chr",NA,113
NA,"chr8",128706184,128706184,"chr",NA,113
NA,"chr8",128706185,128706185,"chr",NA,114
NA,"chr8",128706186,128706186,"chr",NA,115
NA,"chr8",128706187,128706190,"chr",NA,117
NA,"chr8",128706191,128706191,"chr",NA,117
NA,"chr8",128706192,128706192,"chr",NA,118
NA,"chr8",128706193,128706199,"chr",NA,120
NA,"chr8",128706200,128706201,"chr",NA,119
NA,"chr8",128706202,128706204,"chr",NA,118
NA,"chr8",128706205,128706205,"chr",NA,117
NA,"chr8",128706206,128706207,"chr",NA,119
NA,"chr8",128706208,128706210,"chr",NA,118
NA,"chr8",128706211,128706211,"chr",NA,117
NA,"chr8",128706212,128706214,"chr",NA,117
NA,"chr8",128706215,128706226,"chr",NA,116
NA,"chr8",128706227,128706227,"chr",NA,116
NA,"chr8",128706228,128706230,"chr",NA,118
NA,"chr8",128706231,128706232,"chr",NA,119
NA,"chr8",128706233,128706241,"chr",NA,118
NA,"chr8",128706242,128706242,"chr",NA,117
NA,"chr8",128706243,128706243,"chr",NA,116
NA,"chr8",128706244,128706245,"chr",NA,115
NA,"chr8",128706246,128706250,"chr",NA,114
NA,"chr8",128706251,128706255,"chr",NA,115
NA,"chr8",128706256,128706262,"chr",NA,116
NA,"chr8",128706263,128706266,"chr",NA,117
NA,"chr8",128706267,128706270,"chr",NA,116
NA,"chr8",128706271,128706276,"chr",NA,117
NA,"chr8",128706277,128706277,"chr",NA,117
NA,"chr8",128706278,128706283,"chr",NA,119
NA,"chr8",128706284,128706284,"chr",NA,119
NA,"chr8",128706285,128706285,"chr",NA,120
NA,"chr8",128706286,128706286,"chr",NA,120
NA,"chr8",128706287,128706287,"chr",NA,119
NA,"chr8",128706288,128706293,"chr",NA,118
NA,"chr8",128706294,128706318,"chr",NA,117
NA,"chr8",128706319,128706331,"chr",NA,116
NA,"chr8",128706332,128706336,"chr",NA,115
NA,"chr8",128706337,128706344,"chr",NA,116
NA,"chr8",128706345,128706353,"chr",NA,117
NA,"chr8",128706354,128706364,"chr",NA,118
NA,"chr8",128706365,128706399,"chr",NA,117
NA,"chr8",128706400,128706407,"chr",NA,116
NA,"chr8",128706408,128706408,"chr",NA,115
NA,"chr8",128706409,128706420,"chr",NA,114
NA,"chr8",128706421,128706431,"chr",NA,113
NA,"chr8",128706432,128706437,"chr",NA,112
NA,"chr8",128706438,128706445,"chr",NA,111
NA,"chr8",128706446,128706454,"chr",NA,110
NA,"chr8",128706455,128706456,"chr",NA,109
NA,"chr8",128706457,128706478,"chr",NA,110
NA,"chr8",128706479,128706482,"chr",NA,111
NA,"chr8",128706483,128706483,"chr",NA,111
NA,"chr8",128706484,128706484,"chr",NA,112
NA,"chr8",128706485,128706499,"chr",NA,114
NA,"chr8",128706500,128706500,"chr",NA,114
NA,"chr8",128706501,128706503,"chr",NA,117
NA,"chr8",128706504,128706504,"chr",NA,116
NA,"chr8",128706505,128706507,"chr",NA,115
NA,"chr8",128706508,128706512,"chr",NA,114
NA,"chr8",128706513,128706516,"chr",NA,113
NA,"chr8",128706517,128706520,"chr",NA,112
NA,"chr8",128706521,128706525,"chr",NA,113
NA,"chr8",128706526,128706534,"chr",NA,112
NA,"chr8",128706535,128706535,"chr",NA,112
NA,"chr8",128706536,128706537,"chr",NA,114
NA,"chr8",128706538,128706538,"chr",NA,113
NA,"chr8",128706539,128706548,"chr",NA,112
NA,"chr8",128706549,128706556,"chr",NA,111
NA,"chr8",128706557,128706567,"chr",NA,110
NA,"chr8",128706568,128706575,"chr",NA,109
NA,"chr8",128706576,128706580,"chr",NA,110
NA,"chr8",128706581,128706588,"chr",NA,110
NA,"chr8",128706589,128706593,"chr",NA,109
NA,"chr8",128706594,128706595,"chr",NA,110
NA,"chr8",128706596,128706599,"chr",NA,110
NA,"chr8",128706600,128706600,"chr",NA,109
NA,"chr8",128706601,128706613,"chr",NA,108
NA,"chr8",128706614,128706627,"chr",NA,107
NA,"chr8",128706628,128706628,"chr",NA,106
NA,"chr8",128706629,128706631,"chr",NA,107
NA,"chr8",128706632,128706633,"chr",NA,106
NA,"chr8",128706634,128706639,"chr",NA,105
NA,"chr8",128706640,128706640,"chr",NA,104
NA,"chr8",128706641,128706641,"chr",NA,103
NA,"chr8",128706642,128706643,"chr",NA,102
NA,"chr8",128706644,128706652,"chr",NA,101
NA,"chr8",128706653,128706655,"chr",NA,102
NA,"chr8",128706656,128706660,"chr",NA,103
NA,"chr8",128706661,128706663,"chr",NA,102
NA,"chr8",128706664,128706673,"chr",NA,103
NA,"chr8",128706674,128706676,"chr",NA,102
NA,"chr8",128706677,128706677,"chr",NA,101
NA,"chr8",128706678,128706691,"chr",NA,103
NA,"chr8",128706692,128706705,"chr",NA,104
NA,"chr8",128706706,128706706,"chr",NA,104
NA,"chr8",128706707,128706707,"chr",NA,104
NA,"chr8",128706708,128706709,"chr",NA,103
NA,"chr8",128706710,128706711,"chr",NA,104
NA,"chr8",128706712,128706712,"chr",NA,103
NA,"chr8",128706713,128706713,"chr",NA,103
NA,"chr8",128706714,128706714,"chr",NA,104
NA,"chr8",128706715,128706716,"chr",NA,106
NA,"chr8",128706717,128706718,"chr",NA,105
NA,"chr8",128706719,128706719,"chr",NA,105
NA,"chr8",128706720,128706721,"chr",NA,107
NA,"chr8",128706722,128706726,"chr",NA,106
NA,"chr8",128706727,128706728,"chr",NA,106
NA,"chr8",128706729,128706759,"chr",NA,107
NA,"chr8",128706760,128706760,"chr",NA,106
NA,"chr8",128706761,128706761,"chr",NA,105
NA,"chr8",128706762,128706763,"chr",NA,104
NA,"chr8",128706764,128706775,"chr",NA,105
NA,"chr8",128706776,128706791,"chr",NA,106
NA,"chr8",128706792,128706797,"chr",NA,107
NA,"chr8",128706798,128706801,"chr",NA,108
NA,"chr8",128706802,128706804,"chr",NA,108
NA,"chr8",128706805,128706805,"chr",NA,108
NA,"chr8",128706806,128706810,"chr",NA,108
NA,"chr8",128706811,128706814,"chr",NA,109
NA,"chr8",128706815,128706816,"chr",NA,110
NA,"chr8",128706817,128706817,"chr",NA,110
NA,"chr8",128706818,128706818,"chr",NA,110
NA,"chr8",128706819,128706819,"chr",NA,112
NA,"chr8",128706820,128706830,"chr",NA,113
NA,"chr8",128706831,128706831,"chr",NA,113
NA,"chr8",128706832,128706832,"chr",NA,114
NA,"chr8",128706833,128706833,"chr",NA,115
NA,"chr8",128706834,128706846,"chr",NA,114
NA,"chr8",128706847,128706850,"chr",NA,113
NA,"chr8",128706851,128706863,"chr",NA,113
NA,"chr8",128706864,128706868,"chr",NA,112
NA,"chr8",128706869,128706886,"chr",NA,111
NA,"chr8",128706887,128706889,"chr",NA,110
NA,"chr8",128706890,128706896,"chr",NA,109
NA,"chr8",128706897,128706898,"chr",NA,110
NA,"chr8",128706899,128706899,"chr",NA,109
NA,"chr8",128706900,128706900,"chr",NA,109
NA,"chr8",128706901,128706904,"chr",NA,109
NA,"chr8",128706905,128706907,"chr",NA,108
NA,"chr8",128706908,128706916,"chr",NA,107
NA,"chr8",128706917,128706917,"chr",NA,106
NA,"chr8",128706918,128706918,"chr",NA,105
NA,"chr8",128706919,128706922,"chr",NA,106
NA,"chr8",128706923,128706949,"chr",NA,107
NA,"chr8",128706950,128706950,"chr",NA,106
NA,"chr8",128706951,128706951,"chr",NA,106
NA,"chr8",128706952,128706952,"chr",NA,107
NA,"chr8",128706953,128706953,"chr",NA,107
NA,"chr8",128706954,128706960,"chr",NA,106
NA,"chr8",128706961,128706970,"chr",NA,105
NA,"chr8",128706971,128706973,"chr",NA,106
NA,"chr8",128706974,128706975,"chr",NA,105
NA,"chr8",128706976,128706987,"chr",NA,106
NA,"chr8",128706988,128706996,"chr",NA,105
NA,"chr8",128706997,128707012,"chr",NA,104
NA,"chr8",128707013,128707017,"chr",NA,105
NA,"chr8",128707018,128707031,"chr",NA,104
NA,"chr8",128707032,128707038,"chr",NA,103
NA,"chr8",128707039,128707041,"chr",NA,102
NA,"chr8",128707042,128707043,"chr",NA,101
NA,"chr8",128707044,128707050,"chr",NA,102
NA,"chr8",128707051,128707057,"chr",NA,103
NA,"chr8",128707058,128707058,"chr",NA,102
NA,"chr8",128707059,128707060,"chr",NA,101
NA,"chr8",128707061,128707061,"chr",NA,101
NA,"chr8",128707062,128707062,"chr",NA,102
NA,"chr8",128707063,128707069,"chr",NA,104
NA,"chr8",128707070,128707070,"chr",NA,104
NA,"chr8",128707071,128707074,"chr",NA,106
NA,"chr8",128707075,128707075,"chr",NA,106
NA,"chr8",128707076,128707076,"chr",NA,107
NA,"chr8",128707077,128707086,"chr",NA,109
NA,"chr8",128707087,128707106,"chr",NA,108
NA,"chr8",128707107,128707110,"chr",NA,109
NA,"chr8",128707111,128707114,"chr",NA,110
NA,"chr8",128707115,128707115,"chr",NA,110
NA,"chr8",128707116,128707118,"chr",NA,110
NA,"chr8",128707119,128707119,"chr",NA,110
NA,"chr8",128707120,128707120,"chr",NA,111
NA,"chr8",128707121,128707121,"chr",NA,111
NA,"chr8",128707122,128707122,"chr",NA,110
NA,"chr8",128707123,128707124,"chr",NA,109
NA,"chr8",128707125,128707125,"chr",NA,109
NA,"chr8",128707126,128707126,"chr",NA,110
NA,"chr8",128707127,128707127,"chr",NA,111
NA,"chr8",128707128,128707128,"chr",NA,112
NA,"chr8",128707129,128707134,"chr",NA,112
NA,"chr8",128707135,128707135,"chr",NA,112
NA,"chr8",128707136,128707143,"chr",NA,114
NA,"chr8",128707144,128707150,"chr",NA,113
NA,"chr8",128707151,128707151,"chr",NA,112
NA,"chr8",128707152,128707155,"chr",NA,111
NA,"chr8",128707156,128707158,"chr",NA,110
NA,"chr8",128707159,128707165,"chr",NA,109
NA,"chr8",128707166,128707168,"chr",NA,110
NA,"chr8",128707169,128707172,"chr",NA,111
NA,"chr8",128707173,128707173,"chr",NA,111
NA,"chr8",128707174,128707174,"chr",NA,111
NA,"chr8",128707175,128707175,"chr",NA,110
NA,"chr8",128707176,128707177,"chr",NA,109
NA,"chr8",128707178,128707182,"chr",NA,110
NA,"chr8",128707183,128707188,"chr",NA,109
NA,"chr8",128707189,128707189,"chr",NA,108
NA,"chr8",128707190,128707194,"chr",NA,107
NA,"chr8",128707195,128707195,"chr",NA,107
NA,"chr8",128707196,128707196,"chr",NA,108
