"chrom","start","end","label"
"chr1",9050,9070,"chr"
"chr1",9070,9090,"chr"
"chr1",9090,9110,"chr"
"chr1",9110,9130,"chr"
"chr1",9130,9150,"chr"
"chr1",9150,9170,"chr"
"chr1",9170,9190,"chr"
"chr1",9190,9210,"chr"
"chr1",9210,9230,"chr"
"chr1",9230,9250,"chr"
"chr1",9250,9270,"chr"
"chr1",9270,9290,"chr"
"chr1",9290,9310,"chr"
"chr1",9310,9330,"chr"
"chr1",9330,9350,"chr"
"chr1",9350,9370,"chr"
"chr1",9370,9390,"chr"
"chr1",9390,9410,"chr"
"chr1",9410,9430,"chr"
"chr1",9430,9450,"chr"
"chr1",9450,9470,"chr"
"chr1",9470,9490,"chr"
"chr1",9490,9510,"chr"
"chr1",9510,9530,"chr"
"chr1",9530,9550,"chr"
"chr1",9550,9570,"chr"
"chr1",9570,9590,"chr"
"chr1",9590,9610,"chr"
"chr1",9610,9630,"chr"
"chr1",9630,9650,"chr"
"chr1",9650,9670,"chr"
"chr1",9670,9690,"chr"
"chr1",9690,9710,"chr"
"chr1",9710,9730,"chr"
"chr1",9730,9750,"chr"
"chr1",9750,9770,"chr"
"chr1",9770,9790,"chr"
"chr1",9790,9810,"chr"
"chr1",9810,9830,"chr"
"chr1",9830,9850,"chr"
"chr1",9850,9870,"chr"
"chr1",9870,9890,"chr"
"chr1",9890,9910,"chr"
"chr1",9910,9930,"chr"
"chr1",9930,9950,"chr"
"chr1",9950,9970,"chr"
"chr1",9970,9990,"chr"
"chr1",9990,10010,"chr"
"chr1",10010,10030,"chr"
"chr1",10030,10050,"chr"
"chr1",10050,10070,"chr"
"chr1",10070,10090,"chr"
"chr1",10090,10110,"chr"
"chr1",10110,10130,"chr"
"chr1",10130,10150,"chr"
"chr1",10150,10170,"chr"
"chr1",10170,10190,"chr"
"chr1",10190,10210,"chr"
"chr1",10210,10230,"chr"
"chr1",10230,10250,"chr"
"chr1",10250,10270,"chr"
"chr1",10270,10290,"chr"
"chr1",10290,10310,"chr"
"chr1",10310,10330,"chr"
"chr1",10330,10350,"chr"
"chr1",10350,10370,"chr"
"chr1",10370,10390,"chr"
"chr1",10390,10410,"chr"
"chr1",10410,10430,"chr"
"chr1",10430,10450,"chr"
"chr1",10450,10470,"chr"
"chr1",10470,10490,"chr"
"chr1",10490,10510,"chr"
"chr1",10510,10530,"chr"
"chr1",10530,10550,"chr"
"chr1",10550,10570,"chr"
"chr1",10570,10590,"chr"
"chr1",10590,10610,"chr"
"chr1",10610,10630,"chr"
"chr1",10630,10650,"chr"
"chr1",10650,10670,"chr"
"chr1",10670,10690,"chr"
"chr1",10690,10710,"chr"
"chr1",10710,10730,"chr"
"chr1",10730,10750,"chr"
"chr1",10750,10770,"chr"
"chr1",10770,10790,"chr"
"chr1",10790,10810,"chr"
"chr1",10810,10830,"chr"
"chr1",10830,10850,"chr"
"chr1",10850,10870,"chr"
"chr1",10870,10890,"chr"
"chr1",10890,10910,"chr"
"chr1",10910,10930,"chr"
"chr1",10930,10950,"chr"
"chr1",10950,10970,"chr"
"chr1",10970,10990,"chr"
"chr1",10990,11010,"chr"
"chr1",11010,11030,"chr"
"chr1",11030,11050,"chr"
"chr1",11050,11070,"chr"
"chr1",11070,11090,"chr"
"chr1",11090,11110,"chr"
"chr1",11110,11130,"chr"
"chr1",11130,11150,"chr"
"chr1",11150,11170,"chr"
"chr1",11170,11190,"chr"
"chr1",11190,11210,"chr"
"chr1",11210,11230,"chr"
"chr1",11230,11250,"chr"
"chr1",11250,11270,"chr"
"chr1",11270,11290,"chr"
"chr1",11290,11310,"chr"
"chr1",11310,11330,"chr"
"chr1",11330,11350,"chr"
"chr1",11350,11370,"chr"
"chr1",11370,11390,"chr"
"chr1",11390,11410,"chr"
"chr1",11410,11430,"chr"
"chr1",11430,11450,"chr"
"chr1",11450,11470,"chr"
"chr1",11470,11490,"chr"
"chr1",11490,11510,"chr"
"chr1",11510,11530,"chr"
"chr1",11530,11550,"chr"
"chr1",11550,11570,"chr"
"chr1",11570,11590,"chr"
"chr1",11590,11610,"chr"
"chr1",11610,11630,"chr"
"chr1",11630,11650,"chr"
"chr1",11650,11670,"chr"
"chr1",11670,11690,"chr"
"chr1",11690,11710,"chr"
"chr1",11710,11730,"chr"
"chr1",11730,11750,"chr"
"chr1",11750,11770,"chr"
"chr1",11770,11790,"chr"
"chr1",11790,11810,"chr"
"chr1",11810,11830,"chr"
"chr1",11830,11850,"chr"
"chr1",11850,11870,"chr"
"chr1",11870,11890,"chr"
"chr1",11890,11910,"chr"
"chr1",11910,11930,"chr"
"chr1",11930,11950,"chr"
"chr1",11950,11970,"chr"
"chr1",11970,11990,"chr"
"chr1",11990,12010,"chr"
"chr1",12010,12030,"chr"
"chr1",12030,12050,"chr"
"chr1",12050,12070,"chr"
"chr1",12070,12090,"chr"
"chr1",12090,12110,"chr"
"chr1",12110,12130,"chr"
"chr1",12130,12150,"chr"
"chr1",12150,12170,"chr"
"chr1",12170,12190,"chr"
"chr1",12190,12210,"chr"
"chr1",12210,12230,"chr"
"chr1",12230,12250,"chr"
"chr1",12250,12270,"chr"
"chr1",12270,12290,"chr"
"chr1",12290,12310,"chr"
"chr1",12310,12330,"chr"
"chr1",12330,12350,"chr"
"chr1",12350,12370,"chr"
"chr1",12370,12390,"chr"
"chr1",12390,12410,"chr"
"chr1",12410,12430,"chr"
"chr1",12430,12450,"chr"
"chr1",12450,12470,"chr"
"chr1",12470,12490,"chr"
"chr1",12490,12510,"chr"
"chr1",12510,12530,"chr"
"chr1",12530,12550,"chr"
"chr1",12550,12570,"chr"
"chr1",12570,12590,"chr"
"chr1",12590,12610,"chr"
"chr1",12610,12630,"chr"
"chr1",12630,12650,"chr"
"chr1",12650,12670,"chr"
"chr1",12670,12690,"chr"
"chr1",12690,12710,"chr"
"chr1",12710,12730,"chr"
"chr1",12730,12750,"chr"
"chr1",12750,12770,"chr"
"chr1",12770,12790,"chr"
"chr1",12790,12810,"chr"
"chr1",12810,12830,"chr"
"chr1",12830,12850,"chr"
NA,NA,NA,"neg"
"chr1",12870,12890,"chr"
"chr1",12890,12910,"chr"
"chr1",12910,12930,"chr"
"chr1",12930,12950,"chr"
"chr1",12950,12970,"chr"
"chr1",12970,12990,"chr"
"chr1",12990,13010,"chr"
"chr1",13010,13030,"chr"
"chr1",13030,13050,"chr"
"chr1",13050,13070,"chr"
"chr1",13070,13090,"chr"
"chr1",13090,13110,"chr"
"chr1",13110,13130,"chr"
"chr1",13130,13150,"chr"
"chr1",13150,13170,"chr"
"chr1",13170,13190,"chr"
"chr1",13190,13210,"chr"
"chr1",13210,13230,"chr"
"chr1",13230,13250,"chr"
"chr1",13250,13270,"chr"
"chr1",13270,13290,"chr"
"chr1",13290,13310,"chr"
"chr1",13310,13330,"chr"
"chr1",13330,13350,"chr"
"chr1",13350,13370,"chr"
"chr1",13370,13390,"chr"
"chr1",13390,13410,"chr"
"chr1",13410,13430,"chr"
"chr1",13430,13450,"chr"
"chr1",13450,13470,"chr"
"chr1",13470,13490,"chr"
"chr1",13490,13510,"chr"
"chr1",13510,13530,"chr"
"chr1",13530,13550,"chr"
"chr1",13550,13570,"chr"
"chr1",13570,13590,"chr"
"chr1",13590,13610,"chr"
"chr1",13610,13630,"chr"
"chr1",13630,13650,"chr"
"chr1",13650,13670,"chr"
"chr1",13670,13690,"chr"
"chr1",13690,13710,"chr"
"chr1",13710,13730,"chr"
"chr1",13730,13750,"chr"
"chr1",13750,13770,"chr"
"chr1",13770,13790,"chr"
"chr1",13790,13810,"chr"
"chr1",13810,13830,"chr"
"chr1",13830,13850,"chr"
"chr1",13850,13870,"chr"
"chr1",13870,13890,"chr"
"chr1",13890,13910,"chr"
"chr1",13910,13930,"chr"
"chr1",13930,13950,"chr"
"chr1",13950,13970,"chr"
"chr1",13970,13990,"chr"
"chr1",13990,14010,"chr"
"chr1",14010,14030,"chr"
"chr1",14030,14050,"chr"
"chr1",14050,14070,"chr"
"chr1",14070,14090,"chr"
"chr1",14090,14110,"chr"
"chr1",14110,14130,"chr"
"chr1",14130,14150,"chr"
"chr1",14150,14170,"chr"
"chr1",14170,14190,"chr"
"chr1",14190,14210,"chr"
"chr1",14210,14230,"chr"
"chr1",14230,14250,"chr"
"chr1",14250,14270,"chr"
"chr1",14270,14290,"chr"
"chr1",14290,14310,"chr"
"chr1",14310,14330,"chr"
"chr1",14330,14350,"chr"
"chr1",14350,14370,"chr"
"chr1",14370,14390,"chr"
"chr1",14390,14410,"chr"
"chr1",14410,14430,"chr"
"chr1",14430,14450,"chr"
"chr1",14450,14470,"chr"
"chr1",14470,14490,"chr"
"chr1",14490,14510,"chr"
"chr1",14510,14530,"chr"
"chr1",14530,14550,"chr"
"chr1",14550,14570,"chr"
"chr1",14570,14590,"chr"
"chr1",14590,14610,"chr"
"chr1",14610,14630,"chr"
"chr1",14630,14650,"chr"
"chr1",14650,14670,"chr"
"chr1",14670,14690,"chr"
"chr1",14690,14710,"chr"
"chr1",14710,14730,"chr"
"chr1",14730,14750,"chr"
"chr1",14750,14770,"chr"
"chr1",14770,14790,"chr"
"chr1",14790,14810,"chr"
"chr1",14810,14830,"chr"
"chr1",14830,14850,"chr"
"chr1",14850,14870,"chr"
"chr1",14870,14890,"chr"
"chr1",14890,14910,"chr"
"chr1",14910,14930,"chr"
"chr1",14930,14950,"chr"
"chr1",14950,14970,"chr"
"chr1",14970,14990,"chr"
"chr1",14990,15010,"chr"
"chr1",15010,15030,"chr"
"chr1",15030,15050,"chr"
"chr1",15050,15070,"chr"
"chr1",15070,15090,"chr"
"chr1",15090,15110,"chr"
"chr1",15110,15130,"chr"
"chr1",15130,15150,"chr"
"chr1",15150,15170,"chr"
"chr1",15170,15190,"chr"
"chr1",15190,15210,"chr"
"chr1",15210,15230,"chr"
"chr1",15230,15250,"chr"
"chr1",15250,15270,"chr"
"chr1",15270,15290,"chr"
"chr1",15290,15310,"chr"
"chr1",15310,15330,"chr"
"chr1",15330,15350,"chr"
"chr1",15350,15370,"chr"
"chr1",15370,15390,"chr"
"chr1",15390,15410,"chr"
"chr1",15410,15430,"chr"
"chr1",15430,15450,"chr"
"chr1",15450,15470,"chr"
"chr1",15470,15490,"chr"
"chr1",15490,15510,"chr"
"chr1",15510,15530,"chr"
"chr1",15530,15550,"chr"
"chr1",15550,15570,"chr"
"chr1",15570,15590,"chr"
"chr1",15590,15610,"chr"
"chr1",15610,15630,"chr"
"chr1",15630,15650,"chr"
"chr1",15650,15670,"chr"
"chr1",15670,15690,"chr"
"chr1",15690,15710,"chr"
"chr1",15710,15730,"chr"
"chr1",15730,15750,"chr"
"chr1",15750,15770,"chr"
"chr1",15770,15790,"chr"
"chr1",15790,15810,"chr"
NA,NA,NA,"neg"
"chr1",15830,15850,"chr"
"chr1",15850,15870,"chr"
"chr1",15870,15890,"chr"
"chr1",15890,15910,"chr"
"chr1",15910,15930,"chr"
"chr1",15930,15950,"chr"
"chr1",15950,15970,"chr"
"chr1",15970,15990,"chr"
"chr1",15990,16010,"chr"
"chr1",16010,16030,"chr"
"chr1",16030,16050,"chr"
"chr1",16050,16070,"chr"
"chr1",16070,16090,"chr"
"chr1",16090,16110,"chr"
"chr1",16110,16130,"chr"
"chr1",16130,16150,"chr"
"chr1",16150,16170,"chr"
"chr1",16170,16190,"chr"
"chr1",16190,16210,"chr"
"chr1",16210,16230,"chr"
"chr1",16230,16250,"chr"
"chr1",16250,16270,"chr"
"chr1",16270,16290,"chr"
"chr1",16290,16310,"chr"
"chr1",16310,16330,"chr"
"chr1",16330,16350,"chr"
"chr1",16350,16370,"chr"
"chr1",16370,16390,"chr"
"chr1",16390,16410,"chr"
"chr1",16410,16430,"chr"
"chr1",16430,16450,"chr"
"chr1",16450,16470,"chr"
"chr1",16470,16490,"chr"
"chr1",16490,16510,"chr"
"chr1",16510,16530,"chr"
"chr1",16530,16550,"chr"
"chr1",16550,16570,"chr"
"chr1",16570,16590,"chr"
"chr1",16590,16610,"chr"
"chr1",16610,16630,"chr"
"chr1",16630,16650,"chr"
"chr1",16650,16670,"chr"
"chr1",16670,16690,"chr"
"chr1",16690,16710,"chr"
"chr1",16710,16730,"chr"
"chr1",16730,16750,"chr"
"chr1",16750,16770,"chr"
"chr1",16770,16790,"chr"
"chr1",16790,16810,"chr"
"chr1",16810,16830,"chr"
"chr1",16830,16850,"chr"
"chr1",16850,16870,"chr"
"chr1",16870,16890,"chr"
"chr1",16890,16910,"chr"
"chr1",16910,16930,"chr"
"chr1",16930,16950,"chr"
"chr1",16950,16970,"chr"
"chr1",16970,16990,"chr"
"chr1",16990,17010,"chr"
"chr1",17010,17030,"chr"
"chr1",17030,17050,"chr"
"chr1",17050,17070,"chr"
"chr1",17070,17090,"chr"
"chr1",17090,17110,"chr"
"chr1",17110,17130,"chr"
"chr1",17130,17150,"chr"
"chr1",17150,17170,"chr"
"chr1",17170,17190,"chr"
"chr1",17190,17210,"chr"
"chr1",17210,17230,"chr"
"chr1",17230,17250,"chr"
"chr1",17250,17270,"chr"
"chr1",17270,17290,"chr"
"chr1",17290,17310,"chr"
"chr1",17310,17330,"chr"
"chr1",17330,17350,"chr"
"chr1",17350,17370,"chr"
"chr1",17370,17390,"chr"
"chr1",17390,17410,"chr"
"chr1",17410,17430,"chr"
"chr1",17430,17450,"chr"
"chr1",17450,17470,"chr"
"chr1",17470,17490,"chr"
"chr1",17490,17510,"chr"
"chr1",17510,17530,"chr"
"chr1",17530,17550,"chr"
"chr1",17550,17570,"chr"
"chr1",17570,17590,"chr"
"chr1",17590,17610,"chr"
"chr1",17610,17630,"chr"
"chr1",17630,17650,"chr"
"chr1",17650,17670,"chr"
"chr1",17670,17690,"chr"
"chr1",17690,17710,"chr"
"chr1",17710,17730,"chr"
"chr1",17730,17750,"chr"
"chr1",17750,17770,"chr"
"chr1",17770,17790,"chr"
"chr1",17790,17810,"chr"
"chr1",17810,17830,"chr"
"chr1",17830,17850,"chr"
"chr1",17850,17870,"chr"
"chr1",17870,17890,"chr"
"chr1",17890,17910,"chr"
"chr1",17910,17930,"chr"
"chr1",17930,17950,"chr"
"chr1",17950,17970,"chr"
"chr1",17970,17990,"chr"
"chr1",17990,18010,"chr"
"chr1",18010,18030,"chr"
"chr1",18030,18050,"chr"
"chr1",18050,18070,"chr"
"chr1",18070,18090,"chr"
"chr1",18090,18110,"chr"
"chr1",18110,18130,"chr"
"chr1",18130,18150,"chr"
"chr1",18150,18170,"chr"
"chr1",18170,18190,"chr"
"chr1",18190,18210,"chr"
"chr1",18210,18230,"chr"
"chr1",18230,18250,"chr"
"chr1",18250,18270,"chr"
"chr1",18270,18290,"chr"
"chr1",18290,18310,"chr"
"chr1",18310,18330,"chr"
"chr1",18330,18350,"chr"
"chr1",18350,18370,"chr"
"chr1",18370,18390,"chr"
"chr1",18390,18410,"chr"
"chr1",18410,18430,"chr"
"chr1",18430,18450,"chr"
"chr1",18450,18470,"chr"
"chr1",18470,18490,"chr"
"chr1",18490,18510,"chr"
"chr1",18510,18530,"chr"
"chr1",18530,18550,"chr"
"chr1",18550,18570,"chr"
"chr1",18570,18590,"chr"
"chr1",18590,18610,"chr"
"chr1",18610,18630,"chr"
"chr1",18630,18650,"chr"
"chr1",18650,18670,"chr"
"chr1",18670,18690,"chr"
"chr1",18690,18710,"chr"
"chr1",18710,18730,"chr"
"chr1",18730,18750,"chr"
"chr1",18750,18770,"chr"
"chr1",18770,18790,"chr"
"chr1",18790,18810,"chr"
"chr1",18810,18830,"chr"
"chr1",18830,18850,"chr"
"chr1",18850,18870,"chr"
"chr1",18870,18890,"chr"
"chr1",18890,18910,"chr"
"chr1",18910,18930,"chr"
"chr1",18930,18950,"chr"
"chr1",18950,18970,"chr"
"chr1",18970,18990,"chr"
"chr1",18990,19010,"chr"
"chr1",19010,19030,"chr"
"chr1",19030,19050,"chr"
"chr1",19050,19070,"chr"
"chr1",19070,19090,"chr"
"chr1",19090,19110,"chr"
"chr1",19110,19130,"chr"
"chr1",19130,19150,"chr"
"chr1",19150,19170,"chr"
"chr1",19170,19190,"chr"
"chr1",19190,19210,"chr"
"chr1",19210,19230,"chr"
"chr1",19230,19250,"chr"
"chr1",19250,19270,"chr"
"chr1",19270,19290,"chr"
"chr1",19290,19310,"chr"
"chr1",19310,19330,"chr"
"chr1",19330,19350,"chr"
"chr1",19350,19370,"chr"
"chr1",19370,19390,"chr"
"chr1",19390,19410,"chr"
"chr1",19410,19430,"chr"
"chr1",19430,19450,"chr"
"chr1",19450,19470,"chr"
"chr1",19470,19490,"chr"
